ApplicationId,Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
47185,2020,15.0,kadin,1997/09/09,kirklareli,Null
47186,2020,39.0,kadin,1970/01/01,manisa,kirklareli
47187,2020,69.0,kadin,1970/01/01,izmir,manisa
47188,2020,20.0,kadin,1999/07/10,mersin,ankara
47189,2020,28.0,erkek,1998/11/23,gaziantep,mersin
47190,2020,31.0,erkek,2001/09/05,yalova,samsun
47191,2020,8.0,erkek,2000/04/03,zonguldak,yalova
47192,2020,19.0,erkek,2001/03/01,hakkari,zonguldak
47193,2020,29.0,erkek,2000/01/01,agri,Null
47194,2020,8.0,erkek,1999/04/21,Null,agri
47195,2020,28.0,erkek,1998/05/19,Null,Null
47196,2020,77.0,erkek,1998/02/08,bursa,Null
47197,2020,36.0,erkek,1999/05/03,antalya,istanbul
47198,2020,18.0,erkek,1970/01/01,mersin,istanbul
47199,2020,21.0,erkek,1999/01/30,diyarbakir,mersin
47200,2020,15.0,kadin,1999/07/13,bursa,eskisehir
47201,2020,74.0,kadin,1998/01/25,istanbul,istanbul
47202,2020,43.0,kadin,2000/10/20,mersin,istanbul
47203,2020,50.0,kadin,1997/03/13,eskisehir,mersin
47204,2020,41.0,kadin,1970/01/01,istanbul,istanbul
47205,2020,15.0,kadin,1970/01/01,ankara,istanbul
47206,2020,33.0,kadin,2001/02/24,istanbul,ankara
47207,2020,79.0,kadin,1998/05/18,ankara,istanbul
47208,2020,45.0,kadin,1999/02/19,antalya,ankara
47209,2020,23.0,kadin,1997/08/02,artvin,istanbul
47210,2020,62.0,kadin,1998/05/23,sakarya,istanbul
47211,2020,22.0,kadin,1970/01/01,bursa,sakarya
47212,2020,35.0,kadin,2000/08/25,sirnak,bursa
47213,2020,30.0,kadin,1999/03/19,manisa,istanbul
47214,2020,35.0,kadin,2001/07/23,zonguldak,eskisehir
47215,2020,38.0,kadin,2000/08/12,hatay,zonguldak
47216,2020,26.0,erkek,1999/09/17,istanbul,tunceli
47217,2020,28.0,kadin,2000/06/28,bolu,istanbul
47218,2020,29.0,kadin,1998/05/06,istanbul,istanbul
47219,2020,40.0,kadin,2000/06/23,istanbul,karabuk
47220,2020,10.0,kadin,1970/01/01,diyarbakir,istanbul
47221,2020,22.0,kadin,1970/01/01,hatay,diyarbakir
47222,2020,64.0,kadin,1997/04/08,mersin,hatay
47223,2020,23.0,kadin,2001/10/10,duzce,mersin
47224,2020,15.0,kadin,1999/04/13,trabzon,duzce
47225,2020,63.0,kadin,2000/06/20,hatay,trabzon
47226,2020,15.0,kadin,2000/06/26,samsun,ankara
47227,2020,35.0,kadin,2000/08/04,Null,samsun
47228,2020,59.0,kadin,1997/01/06,ankara,izmir
47229,2020,26.0,kadin,1998/11/11,ankara,istanbul
47230,2020,33.0,kadin,2000/10/12,yozgat,bursa
47231,2020,23.0,kadin,2000/12/22,Null,ankara
47232,2020,30.0,kadin,1998/02/03,ankara,bartin
47233,2020,28.0,kadin,1998/02/03,ankara,ankara
47234,2020,28.0,erkek,Null,istanbul,ankara
47235,2020,18.0,erkek,2001/01/15,istanbul,istanbul
47236,2020,23.0,erkek,1999/10/30,istanbul,istanbul
47237,2020,10.0,kadin,1970/01/01,Null,isparta
47238,2020,36.0,kadin,1998/05/21,adiyaman,van
47239,2020,18.0,kadin,1970/01/01,adiyaman,adiyaman
47240,2020,35.0,kadin,1970/01/01,mardin,adiyaman
47241,2020,15.0,kadin,1999/03/11,mus,mardin
47242,2020,10.0,kadin,2001/08/25,mersin,mus
47243,2020,18.0,kadin,1970/01/01,diyarbakir,mersin
47244,2020,30.0,kadin,1970/01/01,edirne,van
47245,2020,20.0,kadin,2000/06/24,istanbul,edirne
47246,2020,46.0,erkek,1999/05/07,Null,istanbul
47247,2020,18.0,erkek,1998/10/24,kars,Null
47248,2020,33.0,erkek,1996/05/10,erzurum,istanbul
47249,2020,62.0,erkek,1997/05/17,samsun,erzurum
47250,2020,52.0,erkek,1996/07/16,aydin,samsun
47251,2020,10.0,kadin,2000/02/20,denizli,ankara
47252,2020,13.0,kadin,2000/12/01,istanbul,denizli
47253,2020,40.0,kadin,2001/10/07,Null,istanbul
47254,2020,29.0,kadin,2001/09/07,bursa,Null
47255,2020,32.0,kadin,1998/02/04,istanbul,eskisehir
47256,2020,35.0,kadin,2000/06/12,istanbul,ankara
47257,2020,35.0,kadin,1997/07/15,bursa,izmir
47258,2020,45.0,kadin,1998/06/17,erzincan,bursa
47259,2020,60.0,kadin,2000/04/26,bursa,istanbul
47260,2020,38.0,kadin,1970/01/01,canakkale,istanbul
47261,2020,55.0,kadin,1999/03/04,kocaeli,istanbul
47262,2020,40.0,kadin,2001/10/08,bursa,istanbul
47263,2020,15.0,kadin,2001/08/03,yozgat,bursa
47264,2020,24.0,erkek,1997/09/05,ankara,burdur
47265,2020,69.0,kadin,2000/01/02,istanbul,istanbul
47266,2020,18.0,kadin,1970/01/01,ordu,istanbul
47267,2020,46.0,kadin,2000/06/02,istanbul,istanbul
47268,2020,35.0,kadin,1996/09/12,mersin,istanbul
47269,2020,33.0,erkek,2001/08/14,istanbul,mersin
47270,2020,20.0,kadin,2000/10/15,van,istanbul
47271,2020,15.0,kadin,2002/01/01,Null,istanbul
47272,2020,55.0,kadin,2000/02/12,malatya,Null
47273,2020,15.0,kadin,2000/01/01,ankara,istanbul
47274,2020,15.0,kadin,1970/01/01,diyarbakir,ankara
47275,2020,15.0,kadin,1970/01/01,hatay,istanbul
47276,2020,23.0,erkek,1999/09/17,istanbul,hatay
47277,2020,41.0,erkek,1999/07/16,afyonkarahisar,istanbul
47278,2020,13.0,erkek,1996/04/05,bursa,istanbul
47279,2020,18.0,erkek,1996/07/15,mardin,izmir
47280,2020,69.0,kadin,1998/05/24,usak,istanbul
47281,2020,35.0,kadin,1997/11/24,izmir,istanbul
47282,2020,45.0,kadin,2001/06/13,balikesir,izmir
47283,2020,46.0,kadin,1998/05/22,tokat,balikesir
47284,2020,23.0,kadin,1998/12/05,Null,amasya
47285,2020,63.0,kadin,1998/04/26,duzce,Null
47286,2020,33.0,kadin,1997/05/30,ordu,istanbul
47287,2020,45.0,kadin,2000/05/23,kutahya,istanbul
47288,2020,15.0,kadin,1999/07/05,antalya,istanbul
47289,2020,13.0,Null,1970/01/01,Null,burdur
47290,2020,35.0,kadin,1970/01/01,konya,Null
47291,2020,51.0,kadin,1970/01/01,istanbul,istanbul
47292,2020,65.0,kadin,2000/11/24,erzincan,istanbul
47293,2020,10.0,kadin,1999/05/14,Null,izmir
47294,2020,13.0,erkek,1970/01/01,gaziantep,Null
47295,2020,38.0,erkek,1970/01/01,hatay,Null
47296,2020,38.0,erkek,1999/10/07,manisa,hatay
47297,2020,18.0,erkek,2000/03/13,isparta,manisa
47298,2020,74.0,erkek,2000/03/06,diyarbakir,isparta
47299,2020,33.0,erkek,1997/01/01,kayseri,diyarbakir
47300,2020,67.0,erkek,1998/12/04,antalya,kayseri
47301,2020,23.0,erkek,1970/01/01,tokat,antalya
47302,2020,28.0,erkek,1997/05/16,manisa,istanbul
47303,2020,26.0,erkek,1999/10/19,canakkale,istanbul
47304,2020,26.0,erkek,1996/03/09,hatay,balikesir
47305,2020,72.0,erkek,1998/06/13,antalya,hatay
47306,2020,79.0,erkek,2000/01/01,hatay,istanbul
47307,2020,72.0,erkek,1999/12/16,adana,ankara
47308,2020,43.0,erkek,1998/04/30,istanbul,amasya
47309,2020,38.0,erkek,1970/01/01,diyarbakir,kocaeli
47310,2020,33.0,erkek,1998/07/25,nigde,sanliurfa
47311,2020,34.0,erkek,1970/01/01,eskisehir,nigde
47312,2020,38.0,erkek,1999/08/13,mersin,istanbul
47313,2020,8.0,Null,1970/01/01,Null,ankara
47314,2020,34.0,erkek,1999/10/25,denizli,antalya
47315,2020,15.0,kadin,1970/01/01,batman,denizli
47316,2020,33.0,kadin,1997/12/31,bursa,istanbul
47317,2020,35.0,kadin,1970/01/01,sirnak,canakkale
47318,2020,20.0,kadin,1999/08/17,Null,izmir
47319,2020,15.0,kadin,1998/05/04,ankara,Null
47320,2020,10.0,kadin,1999/04/15,adana,kastamonu
47321,2020,15.0,kadin,1999/02/06,Null,adana
47322,2020,33.0,kadin,1999/04/11,istanbul,Null
47323,2020,35.0,kadin,2000/06/24,balikesir,istanbul
47324,2020,25.0,kadin,1998/07/29,denizli,balikesir
47325,2020,15.0,kadin,1970/01/01,Null,denizli
47326,2020,45.0,kadin,2000/04/15,kayseri,Null
47327,2020,45.0,kadin,1970/01/01,kahramanmaras,kayseri
47328,2020,23.0,kadin,1970/01/01,mardin,kahramanmaras
47329,2020,43.0,kadin,1998/10/24,adiyaman,istanbul
47330,2020,33.0,kadin,2000/03/15,istanbul,adiyaman
47331,2020,53.0,kadin,1999/06/16,erzurum,istanbul
47332,2020,30.0,kadin,2000/04/30,istanbul,erzurum
47333,2020,30.0,kadin,1999/10/09,yozgat,antalya
47334,2020,35.0,kadin,1999/10/03,samsun,ankara
47335,2020,30.0,kadin,2001/11/10,aydin,samsun
47336,2020,20.0,kadin,2000/08/16,antalya,aydin
47337,2020,18.0,kadin,1999/06/30,istanbul,antalya
47338,2020,28.0,kadin,1970/01/01,tekirdag,istanbul
47339,2020,44.0,kadin,2000/04/21,ankara,tekirdag
47340,2020,20.0,kadin,1998/01/01,istanbul,ankara
47341,2020,15.0,kadin,1970/01/01,malatya,malatya
47342,2020,18.0,kadin,1970/01/01,erzincan,istanbul
47343,2020,30.0,kadin,1970/01/01,samsun,adana
47344,2020,30.0,kadin,1998/12/21,bursa,samsun
47345,2020,35.0,kadin,1999/05/05,giresun,bursa
47346,2020,43.0,kadin,1998/09/11,adana,kocaeli
47347,2020,60.0,kadin,2000/07/15,bingol,istanbul
47348,2020,31.0,erkek,1970/01/01,sirnak,elazig
47349,2020,10.0,kadin,2000/08/31,istanbul,sirnak
47350,2020,18.0,erkek,1998/09/19,ankara,istanbul
47351,2020,46.0,erkek,1998/01/11,ankara,ankara
47352,2020,36.0,erkek,1998/11/09,samsun,istanbul
47353,2020,60.0,erkek,1997/11/08,giresun,samsun
47354,2020,53.0,erkek,2000/01/03,istanbul,istanbul
47355,2020,28.0,erkek,2000/01/24,istanbul,manisa
47356,2020,47.0,erkek,2000/02/18,gaziantep,istanbul
47357,2020,18.0,erkek,1999/02/06,istanbul,gaziantep
47358,2020,36.0,erkek,1998/03/28,erzurum,istanbul
47359,2020,18.0,erkek,1998/07/16,Null,istanbul
47360,2020,23.0,erkek,1999/08/18,adana,Null
47361,2020,59.0,erkek,1997/12/22,ankara,adana
47362,2020,48.0,erkek,1997/03/08,sakarya,denizli
47363,2020,33.0,erkek,2000/02/15,manisa,istanbul
47364,2020,8.0,erkek,1997/12/06,istanbul,istanbul
47365,2020,29.0,erkek,1970/01/01,samsun,istanbul
47366,2020,34.0,erkek,1970/01/01,zonguldak,samsun
47367,2020,33.0,erkek,2001/03/19,kocaeli,ankara
47368,2020,50.0,erkek,2000/08/18,isparta,kocaeli
47369,2020,26.0,erkek,2000/05/13,ankara,istanbul
47370,2020,24.0,erkek,1998/11/03,sivas,ankara
47371,2020,33.0,erkek,1996/08/05,bursa,sivas
47372,2020,13.0,erkek,1998/04/17,istanbul,istanbul
47373,2020,51.0,erkek,1970/01/01,van,kayseri
47374,2020,38.0,erkek,2000/03/10,balikesir,ankara
47375,2020,62.0,erkek,2000/04/23,izmir,balikesir
47376,2020,13.0,erkek,2001/02/02,ankara,izmir
47377,2020,73.0,erkek,1970/01/01,istanbul,ankara
47378,2020,58.0,erkek,1999/08/12,istanbul,istanbul
47379,2020,21.0,erkek,2000/09/01,erzurum,istanbul
47380,2020,30.0,kadin,1998/02/19,izmir,erzurum
47381,2020,21.0,erkek,1998/11/15,Null,izmir
47382,2020,26.0,erkek,2001/09/20,malatya,Null
47383,2020,8.0,erkek,2000/04/19,gaziantep,malatya
47384,2020,33.0,kadin,1999/07/16,istanbul,istanbul
47385,2020,38.0,erkek,1999/01/13,mugla,istanbul
47386,2020,36.0,erkek,1999/10/24,kilis,aydin
47387,2020,13.0,erkek,1997/04/13,istanbul,izmir
47388,2020,28.0,kadin,2000/02/24,afyonkarahisar,samsun
47389,2020,70.0,erkek,1999/05/20,usak,samsun
47390,2020,21.0,erkek,1999/03/19,kirklareli,usak
47391,2020,56.0,erkek,1997/08/15,Null,tekirdag
47392,2020,35.0,kadin,1970/01/01,adana,Null
47393,2020,31.0,erkek,1997/10/10,Null,adana
47394,2020,31.0,erkek,1998/12/22,samsun,Null
47395,2020,51.0,erkek,1996/02/14,zonguldak,istanbul
47396,2020,53.0,erkek,1997/06/29,ardahan,istanbul
47397,2020,31.0,erkek,1996/08/24,izmir,istanbul
47398,2020,23.0,erkek,1996/08/20,kocaeli,istanbul
47399,2020,48.0,erkek,1997/01/07,kirikkale,kocaeli
47400,2020,13.0,erkek,1999/07/24,kocaeli,istanbul
47401,2020,31.0,erkek,1998/02/23,izmir,istanbul
47402,2020,38.0,erkek,2001/06/30,ankara,izmir
47403,2020,39.0,erkek,1970/01/01,Null,ankara
47404,2020,56.0,erkek,1999/08/18,istanbul,Null
47405,2020,42.0,erkek,1998/10/22,artvin,istanbul
47406,2020,38.0,erkek,2000/07/27,kirklareli,istanbul
47407,2020,30.0,erkek,2001/06/13,izmir,istanbul
47408,2020,66.0,erkek,2001/01/01,Null,izmir
47409,2020,40.0,kadin,2001/10/22,istanbul,Null
47410,2020,20.0,kadin,2001/09/05,zonguldak,Null
47411,2020,25.0,kadin,2000/01/11,sakarya,zonguldak
47412,2020,23.0,kadin,2000/07/08,kars,ankara
47413,2020,23.0,kadin,2001/06/27,istanbul,denizli
47414,2020,45.0,kadin,1998/01/15,gaziantep,istanbul
47415,2020,15.0,kadin,1970/01/01,istanbul,gaziantep
47416,2020,56.0,kadin,1998/05/29,istanbul,istanbul
47417,2020,22.0,kadin,1970/01/01,istanbul,istanbul
47418,2020,45.0,kadin,1998/08/24,erzurum,istanbul
47419,2020,35.0,kadin,2000/04/09,izmir,eskisehir
47420,2020,43.0,kadin,1998/07/25,Null,izmir
47421,2020,25.0,kadin,2000/05/22,tekirdag,Null
47422,2020,15.0,kadin,2000/04/10,kahramanmaras,tekirdag
47423,2020,21.0,Null,1970/01/01,eskisehir,Null
47424,2020,70.0,kadin,1999/12/26,ordu,eskisehir
47425,2020,35.0,kadin,2000/01/15,istanbul,adana
47426,2020,15.0,kadin,2001/01/27,tekirdag,istanbul
47427,2020,15.0,kadin,1997/07/09,izmir,tekirdag
47428,2020,28.0,kadin,2001/04/23,trabzon,izmir
47429,2020,15.0,kadin,2000/08/06,konya,trabzon
47430,2020,33.0,kadin,1999/02/11,adana,konya
47431,2020,43.0,kadin,1970/01/01,agri,adana
47432,2020,40.0,kadin,1997/02/05,izmir,agri
47433,2020,15.0,kadin,1997/06/11,ankara,izmir
47434,2020,28.0,kadin,1998/10/10,Null,ankara
47435,2020,15.0,kadin,2001/03/24,isparta,istanbul
47436,2020,15.0,kadin,1970/01/01,ordu,istanbul
47437,2020,56.0,kadin,1999/08/24,hatay,ordu
47438,2020,43.0,kadin,1999/08/10,sivas,adana
47439,2020,31.0,kadin,1997/11/20,canakkale,istanbul
47440,2020,47.0,kadin,1998/10/27,malatya,bursa
47441,2020,45.0,kadin,1999/07/28,istanbul,istanbul
47442,2020,29.0,kadin,1997/07/31,karabuk,istanbul
47443,2020,40.0,kadin,1998/03/10,karabuk,kocaeli
47444,2020,51.0,kadin,2000/10/22,istanbul,karabuk
47445,2020,28.0,erkek,1970/01/01,antalya,istanbul
47446,2020,15.0,kadin,1999/10/08,malatya,ankara
47447,2020,10.0,kadin,2000/03/13,yozgat,malatya
47448,2020,15.0,kadin,1970/01/01,usak,yozgat
47449,2020,28.0,kadin,1996/12/17,ankara,istanbul
47450,2020,25.0,kadin,1998/04/19,igdir,bolu
47451,2020,20.0,kadin,2000/09/03,istanbul,adana
47452,2020,38.0,kadin,1999/08/12,kahramanmaras,istanbul
47453,2020,23.0,kadin,1999/09/24,yozgat,istanbul
47454,2020,10.0,kadin,1998/05/31,Null,ankara
47455,2020,35.0,kadin,1997/03/07,istanbul,Null
47456,2020,23.0,kadin,1999/08/26,kirsehir,istanbul
47457,2020,28.0,kadin,1970/01/01,istanbul,isparta
47458,2020,15.0,kadin,1970/01/01,istanbul,istanbul
47459,2020,64.0,kadin,1999/07/05,antalya,istanbul
47460,2020,31.0,kadin,2000/09/10,ankara,duzce
47461,2020,47.0,erkek,1999/06/01,antalya,Null
47462,2020,33.0,erkek,1999/09/15,mersin,antalya
47463,2020,71.0,kadin,2001/01/12,istanbul,eskisehir
47464,2020,23.0,kadin,2001/07/15,mardin,istanbul
47465,2020,40.0,kadin,1997/10/15,bartin,mardin
47466,2020,25.0,kadin,1998/02/19,aksaray,mersin
47467,2020,26.0,erkek,2002/09/30,bursa,aksaray
47468,2020,46.0,erkek,1997/10/24,sivas,balikesir
47469,2020,23.0,erkek,1998/09/22,Null,sivas
47470,2020,13.0,erkek,1999/11/15,gaziantep,istanbul
47471,2020,31.0,erkek,1970/01/01,istanbul,gaziantep
47472,2020,56.0,erkek,1998/09/09,sakarya,istanbul
47473,2020,34.0,erkek,1998/01/01,izmir,eskisehir
47474,2020,30.0,erkek,1998/03/15,balikesir,izmir
47475,2020,59.0,erkek,1998/03/15,balikesir,izmir
47476,2020,31.0,erkek,1998/04/01,malatya,izmir
47477,2020,21.0,erkek,1998/11/13,nigde,elazig
47478,2020,52.0,erkek,2000/08/07,izmir,nigde
47479,2020,62.0,erkek,1970/01/01,yozgat,istanbul
47480,2020,28.0,erkek,1997/07/03,konya,kayseri
47481,2020,26.0,erkek,1996/04/09,van,canakkale
47482,2020,49.0,erkek,1970/01/01,mugla,van
47483,2020,38.0,erkek,2000/05/01,balikesir,mugla
47484,2020,61.0,kadin,2000/11/26,ankara,istanbul
47485,2020,15.0,kadin,1999/09/14,istanbul,karabuk
47486,2020,31.0,kadin,1996/12/15,Null,istanbul
47487,2020,27.0,erkek,1997/01/24,antalya,Null
47488,2020,20.0,erkek,2000/02/02,Null,antalya
47489,2020,8.0,erkek,1998/12/10,kocaeli,istanbul
47490,2020,56.0,erkek,1998/06/09,hatay,kocaeli
47491,2020,16.0,erkek,1996/04/16,Null,ankara
47492,2020,18.0,erkek,1999/01/25,Null,Null
47493,2020,48.0,erkek,1996/09/07,izmir,ankara
47494,2020,23.0,erkek,1999/08/14,manisa,istanbul
47495,2020,31.0,erkek,1999/09/21,Null,istanbul
47496,2020,53.0,belirtmek istemiyorum,1999/03/16,artvin,Null
47497,2020,13.0,erkek,1999/09/27,mersin,istanbul
47498,2020,13.0,erkek,1998/08/11,sakarya,mersin
47499,2020,61.0,erkek,1997/08/17,sanliurfa,istanbul
47500,2020,28.0,erkek,1997/09/30,aydin,Null
47501,2020,38.0,erkek,1999/08/22,istanbul,istanbul
47502,2020,13.0,erkek,1999/07/11,bingol,istanbul
47503,2020,31.0,erkek,1997/11/15,istanbul,istanbul
47504,2020,20.0,kadin,1996/12/29,kahramanmaras,istanbul
47505,2020,28.0,erkek,1970/01/01,tokat,kahramanmaras
47506,2020,28.0,erkek,2000/12/05,bursa,istanbul
47507,2020,60.0,erkek,1997/08/18,kahramanmaras,ankara
47508,2020,67.0,erkek,1998/05/14,hatay,kahramanmaras
47509,2020,62.0,erkek,2000/08/03,samsun,ankara
47510,2020,65.0,erkek,2001/02/26,mersin,samsun
47511,2020,56.0,erkek,2000/08/31,aydin,mersin
47512,2020,37.0,erkek,2000/03/06,Null,aydin
47513,2020,18.0,erkek,1999/12/26,ankara,Null
47514,2020,28.0,erkek,1998/01/06,aydin,mugla
47515,2020,50.0,kadin,1997/12/11,ankara,aydin
47516,2020,63.0,kadin,1998/02/03,kirklareli,ordu
47517,2020,28.0,kadin,2001/06/04,kahramanmaras,istanbul
47518,2020,54.0,kadin,1998/10/24,istanbul,ankara
47519,2020,8.0,erkek,1997/04/15,Null,istanbul
47520,2020,23.0,erkek,2000/05/23,gaziantep,karabuk
47521,2020,13.0,erkek,1997/01/16,agri,nigde
47522,2020,30.0,erkek,1996/01/01,istanbul,antalya
47523,2020,46.0,erkek,1998/12/22,istanbul,istanbul
47524,2020,46.0,erkek,2000/02/09,balikesir,istanbul
47525,2020,44.0,erkek,1998/01/01,agri,balikesir
47526,2020,16.0,erkek,1996/09/19,agri,bursa
47527,2020,28.0,erkek,1998/03/01,trabzon,agri
47528,2020,37.0,erkek,1998/02/15,erzincan,trabzon
47529,2020,26.0,kadin,1999/12/29,izmir,erzincan
47530,2020,25.0,kadin,1999/03/29,kayseri,izmir
47531,2020,15.0,kadin,2001/02/10,konya,kayseri
47532,2020,28.0,kadin,1997/06/20,adiyaman,konya
47533,2020,27.0,kadin,1998/09/03,ankara,adiyaman
47534,2020,29.0,erkek,1970/01/01,diyarbakir,ankara
47535,2020,59.0,erkek,1998/03/07,mugla,mardin
47536,2020,8.0,erkek,1999/01/25,adana,mugla
47537,2020,13.0,erkek,1999/09/01,erzincan,ordu
47538,2020,8.0,erkek,1970/01/01,corum,istanbul
47539,2020,13.0,erkek,2000/06/18,samsun,izmir
47540,2020,43.0,erkek,1998/07/24,afyonkarahisar,samsun
47541,2020,16.0,erkek,1998/01/01,diyarbakir,istanbul
47542,2020,18.0,erkek,2000/01/28,zonguldak,diyarbakir
47543,2020,36.0,erkek,2000/01/02,istanbul,kocaeli
47544,2020,21.0,erkek,2001/01/18,manisa,istanbul
47545,2020,48.0,erkek,1998/07/01,tekirdag,kocaeli
47546,2020,58.0,erkek,1998/07/24,batman,ankara
47547,2020,8.0,erkek,1970/01/01,afyonkarahisar,izmir
47548,2020,41.0,erkek,1998/11/22,balikesir,istanbul
47549,2020,28.0,erkek,2000/10/26,adiyaman,eskisehir
47550,2020,48.0,erkek,1998/01/12,diyarbakir,ankara
47551,2020,41.0,erkek,2000/07/27,izmir,mersin
47552,2020,18.0,erkek,1999/08/08,ankara,izmir
47553,2020,23.0,erkek,1997/12/31,trabzon,istanbul
47554,2020,13.0,erkek,1997/09/17,elazig,bolu
47555,2020,40.0,erkek,1998/08/24,istanbul,elazig
47556,2020,21.0,erkek,1970/01/01,adana,istanbul
47557,2020,46.0,erkek,2001/02/16,denizli,adana
47558,2020,67.0,erkek,1998/04/01,corum,ankara
47559,2020,67.0,erkek,2000/01/11,istanbul,antalya
47560,2020,21.0,erkek,1999/08/29,mardin,istanbul
47561,2020,38.0,erkek,1970/01/01,bingol,mardin
47562,2020,36.0,erkek,1970/01/01,eskisehir,istanbul
47563,2020,20.0,kadin,1970/01/01,mardin,istanbul
47564,2020,35.0,kadin,2000/12/29,istanbul,istanbul
47565,2020,13.0,erkek,1997/12/20,hatay,istanbul
47566,2020,29.0,erkek,2000/05/20,hakkari,hatay
47567,2020,18.0,erkek,1998/11/01,mardin,istanbul
47568,2020,13.0,erkek,1998/12/20,nigde,mardin
47569,2020,31.0,erkek,1970/01/01,erzurum,nigde
47570,2020,26.0,erkek,1970/01/01,istanbul,istanbul
47571,2020,18.0,erkek,1999/03/10,mardin,istanbul
47572,2020,39.0,erkek,1970/01/01,diyarbakir,mardin
47573,2020,13.0,erkek,2000/12/15,tokat,istanbul
47574,2020,27.0,erkek,1970/01/01,antalya,tokat
47575,2020,27.0,erkek,1998/10/25,izmir,antalya
47576,2020,31.0,kadin,2000/03/14,manisa,denizli
47577,2020,20.0,erkek,2000/01/05,mardin,samsun
47578,2020,26.0,erkek,1999/01/01,batman,istanbul
47579,2020,21.0,erkek,1999/09/19,sanliurfa,batman
47580,2020,36.0,erkek,1970/01/01,agri,istanbul
47581,2020,37.0,erkek,2000/01/03,diyarbakir,agri
47582,2020,10.0,kadin,2001/10/19,aksaray,gaziantep
47583,2020,36.0,kadin,1998/12/14,istanbul,aksaray
47584,2020,43.0,erkek,2000/06/30,tokat,istanbul
47585,2020,13.0,erkek,1999/02/12,Null,amasya
47586,2020,36.0,erkek,1970/01/01,Null,Null
47587,2020,33.0,erkek,1998/04/01,Null,Null
47588,2020,61.0,kadin,1999/02/23,malatya,Null
47589,2020,8.0,erkek,1970/01/01,edirne,kayseri
47590,2020,30.0,kadin,1999/11/17,kocaeli,istanbul
47591,2020,64.0,erkek,1999/03/01,siirt,antalya
47592,2020,56.0,kadin,2000/07/26,tekirdag,istanbul
47593,2020,16.0,kadin,1997/03/04,istanbul,ankara
47594,2020,15.0,kadin,2000/06/25,malatya,istanbul
47595,2020,50.0,kadin,1999/08/23,kayseri,istanbul
47596,2020,36.0,kadin,1970/01/01,sakarya,aydin
47597,2020,15.0,kadin,2000/12/17,kayseri,sakarya
47598,2020,53.0,kadin,1970/01/01,giresun,aksaray
47599,2020,23.0,kadin,1998/04/21,Null,giresun
47600,2020,28.0,kadin,1970/01/01,ankara,kutahya
47601,2020,68.0,kadin,1997/09/05,istanbul,ankara
47602,2020,38.0,kadin,1998/01/08,aksaray,istanbul
47603,2020,30.0,kadin,1998/07/07,adana,gaziantep
47604,2020,40.0,kadin,2000/10/09,adana,izmir
47605,2020,43.0,kadin,2000/02/23,izmir,adana
47606,2020,25.0,kadin,1997/01/20,mugla,eskisehir
47607,2020,58.0,kadin,1998/04/24,tekirdag,istanbul
47608,2020,53.0,kadin,2000/06/25,ankara,istanbul
47609,2020,38.0,kadin,1998/06/10,istanbul,ankara
47610,2020,38.0,kadin,1997/07/14,izmir,istanbul
47611,2020,35.0,kadin,2000/11/27,istanbul,istanbul
47612,2020,13.0,erkek,2000/07/31,istanbul,istanbul
47613,2020,43.0,erkek,2000/08/23,antalya,istanbul
47614,2020,13.0,erkek,1997/02/05,istanbul,istanbul
47615,2020,38.0,erkek,1999/03/26,istanbul,istanbul
47616,2020,43.0,erkek,1999/07/08,cankiri,istanbul
47617,2020,41.0,erkek,2001/03/02,adana,cankiri
47618,2020,28.0,erkek,2001/04/11,kayseri,istanbul
47619,2020,8.0,erkek,1999/03/02,istanbul,kayseri
47620,2020,26.0,erkek,2000/01/18,Null,istanbul
47621,2020,8.0,erkek,2000/03/13,sanliurfa,Null
47622,2020,28.0,erkek,1997/05/27,mersin,sanliurfa
47623,2020,26.0,erkek,1999/08/03,sakarya,mersin
47624,2020,41.0,erkek,1998/03/10,kahramanmaras,sakarya
47625,2020,21.0,erkek,1970/01/01,bursa,kahramanmaras
47626,2020,51.0,erkek,1999/01/21,sirnak,bursa
47627,2020,31.0,erkek,2000/08/31,kutahya,antalya
47628,2020,49.0,erkek,1998/11/16,mardin,aksaray
47629,2020,41.0,erkek,1996/11/02,samsun,adana
47630,2020,28.0,erkek,1970/01/01,Null,istanbul
47631,2020,38.0,erkek,2000/06/26,adiyaman,Null
47632,2020,23.0,kadin,1999/09/22,izmir,izmir
47633,2020,28.0,kadin,2000/01/01,kocaeli,izmir
47634,2020,38.0,kadin,1998/04/26,Null,kocaeli
47635,2020,20.0,kadin,2000/01/26,tokat,Null
47636,2020,38.0,kadin,1970/01/01,yalova,istanbul
47637,2020,15.0,kadin,1998/10/17,istanbul,yalova
47638,2020,30.0,kadin,1970/01/01,bingol,Null
47639,2020,50.0,kadin,1999/02/26,ankara,Null
47640,2020,15.0,kadin,2000/10/30,denizli,istanbul
47641,2020,35.0,kadin,2001/04/10,istanbul,istanbul
47642,2020,20.0,kadin,Null,Null,istanbul
47643,2020,59.0,kadin,1999/11/18,kocaeli,Null
47644,2020,15.0,kadin,1997/10/05,Null,istanbul
47645,2020,28.0,kadin,1999/08/05,hatay,Null
47646,2020,39.0,kadin,1998/10/06,gaziantep,istanbul
47647,2020,44.0,kadin,1999/05/07,edirne,izmir
47648,2020,15.0,kadin,2000/03/20,Null,edirne
