ApplicantUniversityId,ApplicantId,UniversityId,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite"
58989,58989,58989,elektrik-elektronik muhendisligi,1,Hazirlik,,
58990,58990,58990,endustri muhendisligi,4,2.50 - 3.00,,
58991,58991,58991,tip,1,3.00 - 3.50,,
58992,58992,58992,metalurji ve malzeme muhendisligi,2,0.00 - 2.50,,
58993,58993,58993,ekonomi,4,2.50 - 3.00,,
58994,58994,58994,elektrik muhendisligi,4,2.50 - 3.00,,
58995,58995,58995,ic mimarlik ve cevre tasarimi,2,0.00 - 2.50,,
58996,58996,58996,endustri muhendisligi,2,3.50 - 4.00,,
58997,58997,58997,psikoloji,2,3.00 - 3.50,,
58998,58998,58998,bilgisayar muhendisligi,3,2.50 - 3.00,,
58999,58999,58999,matematik,2,3.00 - 3.50,,
59000,59000,59000,ozel egitim ogretmenligi,4,3.50 - 4.00,,
59001,59001,59001,sosyal hizmet,4,3.00 - 3.50,,
59002,59002,59002,endustri urunleri tasarimi,2,2.50 - 3.00,,
59003,59003,59003,ekonomi,2,0.00 - 2.50,,
59004,59004,59004,turkce ogretmenligi,3,3.00 - 3.50,,
59005,59005,59005,siyaset bilimi ve kamu yonetimi,2,0.00 - 2.50,,
59006,59006,59006,endustri muhendisligi,3,2.50 - 3.00,,
59007,59007,59007,tip,2,3.00 - 3.50,,
59008,59008,59008,mimarlik,3,2.50 - 3.00,,
59009,59009,59009,tip,4,2.50 - 3.00,,
59010,59010,59010,isletme,2,0.00 - 2.50,,
59011,59011,59011,ilkogretim matematik ogretmenligi,4,3.00 - 3.50,,
59012,59012,59012,eczacilik,5,2.50 - 3.00,,
59013,59013,59013,tip,4,3.00 - 3.50,,
59014,59014,59014,fizik,2,0.00 - 2.50,,
59015,59015,59015,bilgisayar muhendisligi,2,3.50 - 4.00,,
59016,59016,59016,eczacilik,3,2.50 - 3.00,,
59017,59017,59017,eczacilik,3,2.50 - 3.00,,
59018,59018,59018,rehberlik ve psikolojik danismanlik,1,Hazirlik,,
59019,59019,59019,bilgisayar bilimi ve muhendisligi,3,3.50 - 4.00,,
59020,59020,59020,kultur ve iletisim bilimleri,3,3.50 - 4.00,,
59021,59021,59021,mimarlik,4,3.00 - 3.50,,
59022,59022,59022,bilgisayar muhendisligi,4,3.00 - 3.50,,
59023,59023,59023,hukuk,2,3.00 - 3.50,,
59024,59024,59024,endustri muhendisligi,4,2.50 - 3.00,,
59025,59025,59025,elektronik ve haberlesme muhendisligi,1,Hazirlik,,
59026,59026,59026,mimarlik,1,Hazirlik,,
59027,59027,59027,dil ve konusma terapisi,4,3.00 - 3.50,,
59028,59028,59028,bilgisayar muhendisligi,1,Hazirlik,,
59029,59029,59029,biyomedikal muhendisligi,4,2.50 - 3.00,,
59030,59030,59030,endustri muhendisligi,2,0.00 - 2.50,,
59031,59031,59031,isletme,3,2.50 - 3.00,,
59032,59032,59032,kimya muhendisligi,4,3.50 - 4.00,,
59033,59033,59033,dis hekimligi,4,3.00 - 3.50,,
59034,59034,59034,diger,5,2.50 - 3.00,,
59035,59035,59035,ingilizce mutercim ve tercumanlik,3,3.50 - 4.00,,
59036,59036,59036,makine muhendisligi,4,0.00 - 2.50,,
59037,59037,59037,dil ve konusma terapisi,3,3.50 - 4.00,,
59038,59038,59038,hukuk,2,3.00 - 3.50,,
59039,59039,59039,hukuk,4,0.00 - 2.50,,
59040,59040,59040,yonetim bilisim sistemleri,4,3.00 - 3.50,,
59041,59041,59041,reklamcilik,1,Hazirlik,,
59042,59042,59042,siyaset bilimi ve uluslararasi iliskiler,2,3.00 - 3.50,,
59043,59043,59043,yazilim muhendisligi,2,3.50 - 4.00,,
59044,59044,59044,elektrik-elektronik muhendisligi,1,Hazirlik,,
59045,59045,59045,eczacilik,2,3.00 - 3.50,,
59046,59046,59046,bilgisayar muhendisligi,3,2.50 - 3.00,,
59047,59047,59047,uluslararasi iliskiler,4,3.50 - 4.00,,
59048,59048,59048,bilgisayar muhendisligi,2,3.50 - 4.00,,
59049,59049,59049,yazilim muhendisligi,2,3.50 - 4.00,,
59050,59050,59050,mutercim-tercumanlik (ingilizce),3,3.00 - 3.50,,
59051,59051,59051,yazilim muhendisligi,4,2.50 - 3.00,,
59052,59052,59052,endustri muhendisligi,2,3.50 - 4.00,,
59053,59053,59053,hukuk,4,3.00 - 3.50,,
59054,59054,59054,molekuler biyoteknoloji,3,2.50 - 3.00,,
59055,59055,59055,makine muhendisligi,3,2.50 - 3.00,,
59056,59056,59056,metalurji ve malzeme muhendisligi,3,3.00 - 3.50,,
59057,59057,59057,biyomedikal muhendisligi,2,3.50 - 4.00,,
59058,59058,59058,makine muhendisligi,4,3.50 - 4.00,,
59059,59059,59059,molekuler biyoloji ve genetik,4,3.00 - 3.50,,
59060,59060,59060,ingilizce ogretmenligi,2,3.50 - 4.00,,
59061,59061,59061,ucak muhendisligi,1,Hazirlik,,
59062,59062,59062,makine muhendisligi,1,Hazirlik,,
59063,59063,59063,bilgisayar muhendisligi,2,2.50 - 3.00,,
59064,59064,59064,endustri muhendisligi,2,2.50 - 3.00,,
59065,59065,59065,tarim ekonomisi,4,2.50 - 3.00,,
59066,59066,59066,ilahiyat,2,2.50 - 3.00,,
59067,59067,59067,diger,4,2.50 - 3.00,,
59068,59068,59068,tip,1,Hazirlik,,
59069,59069,59069,istatistik,1,Hazirlik,,
59070,59070,59070,gastronomi,1,Hazirlik,,
59071,59071,59071,bilgisayar muhendisligi,1,Hazirlik,,
59072,59072,59072,rehberlik ve psikolojik danismanlik,3,3.00 - 3.50,,
59073,59073,59073,dis hekimligi,2,2.50 - 3.00,,
59074,59074,59074,mimarlik,4,3.00 - 3.50,,
59075,59075,59075,diger,2,3.50 - 4.00,,
59076,59076,59076,psikoloji,3,0.00 - 2.50,,
59077,59077,59077,ucak muhendisligi,4,2.50 - 3.00,,
59078,59078,59078,bilgisayar muhendisligi,1,Hazirlik,,
59079,59079,59079,amerikan kulturu ve edebiyati,4,2.50 - 3.00,,
59080,59080,59080,odyoloji,3,3.50 - 4.00,,
59081,59081,59081,diger,4,0.00 - 2.50,,
59082,59082,59082,tip,2,3.00 - 3.50,,
59083,59083,59083,bilgisayar muhendisligi,2,3.00 - 3.50,,
59084,59084,59084,psikoloji,3,3.50 - 4.00,,
59085,59085,59085,makine muhendisligi,4,3.00 - 3.50,,
59086,59086,59086,isletme,3,3.50 - 4.00,,
59087,59087,59087,bilgisayar muhendisligi,4,2.50 - 3.00,,
59088,59088,59088,makine muhendisligi,5,2.50 - 3.00,,
59089,59089,59089,hukuk,2,3.00 - 3.50,,
59090,59090,59090,bilgisayar muhendisligi,4,2.50 - 3.00,,
59091,59091,59091,sosyoloji,4,2.50 - 3.00,,
59092,59092,59092,veteriner,2,0.00 - 2.50,,
59093,59093,59093,aktuerya ve risk yonetimi,2,0.00 - 2.50,,
59094,59094,59094,turkce ogretmenligi,3,3.00 - 3.50,,
59095,59095,59095,makine muhendisligi,4,2.50 - 3.00,,
59096,59096,59096,psikoloji,1,Hazirlik,,
59097,59097,59097,ozel egitim ogretmenligi,3,3.00 - 3.50,,
59098,59098,59098,tarih,3,2.50 - 3.00,,
59099,59099,59099,tip,2,3.00 - 3.50,,
59100,59100,59100,uluslararasi iliskiler,5,0.00 - 2.50,,
59101,59101,59101,bilgisayar muhendisligi,3,3.00 - 3.50,,
59102,59102,59102,spor bilimleri,2,2.50 - 3.00,,
59103,59103,59103,bilgisayar muhendisligi,3,3.50 - 4.00,,
59104,59104,59104,molekuler biyoloji ve genetik,1,Hazirlik,,
59105,59105,59105,tip,4,2.50 - 3.00,,
59106,59106,59106,sosyoloji,4,2.50 - 3.00,,
59107,59107,59107,insaat muhendisligi,4,3.50 - 4.00,,
59108,59108,59108,ingilizce mutercim ve tercumanlik,2,2.50 - 3.00,,
59109,59109,59109,psikoloji,5,3.00 - 3.50,,
59110,59110,59110,yazilim muhendisligi,4,3.50 - 4.00,,
59111,59111,59111,elektrik-elektronik muhendisligi,4,2.50 - 3.00,,
59112,59112,59112,bilgisayar muhendisligi,2,0.00 - 2.50,,
59113,59113,59113,siyaset bilimi ve uluslararasi iliskiler,4,3.50 - 4.00,,
59114,59114,59114,isletme,5,0.00 - 2.50,,
59115,59115,59115,beslenme ve diyetetik,4,2.50 - 3.00,,
59116,59116,59116,hukuk,3,3.00 - 3.50,,
59117,59117,59117,elektrik-elektronik muhendisligi,4,2.50 - 3.00,,
59118,59118,59118,yazilim muhendisligi,4,3.00 - 3.50,,
59119,59119,59119,yonetim bilisim sistemleri,4,2.50 - 3.00,,
59120,59120,59120,kimya muhendisligi,4,2.50 - 3.00,,
59121,59121,59121,uluslararasi ticaret ve isletmecilik,3,2.50 - 3.00,,
59122,59122,59122,yazilim gelistirme,2,3.50 - 4.00,,
59123,59123,59123,havacilik yonetimi,3,0.00 - 2.50,,
59124,59124,59124,hukuk,4,2.50 - 3.00,,
59125,59125,59125,insaat muhendisligi,3,2.50 - 3.00,,
59126,59126,59126,hukuk,3,2.50 - 3.00,,
59127,59127,59127,insaat muhendisligi,2,2.50 - 3.00,,
59128,59128,59128,isletme,2,2.50 - 3.00,,
59129,59129,59129,matematik,2,0.00 - 2.50,,
59130,59130,59130,uluslararasi iliskiler,4,0.00 - 2.50,,
59131,59131,59131,mimarlik,4,3.50 - 4.00,,
59132,59132,59132,ekonomi,1,Hazirlik,,
59133,59133,59133,dijital oyun tasarimi,2,3.50 - 4.00,,
59134,59134,59134,endustri muhendisligi,3,2.50 - 3.00,,
59135,59135,59135,bilgisayar muhendisligi,2,2.50 - 3.00,,
59136,59136,59136,eczacilik,2,3.50 - 4.00,,
59137,59137,59137,eczacilik,5,3.50 - 4.00,,
59138,59138,59138,isletme,1,Hazirlik,,
59139,59139,59139,matematik,4,0.00 - 2.50,,
59140,59140,59140,bilgisayar muhendisligi,2,2.50 - 3.00,,
59141,59141,59141,tip,4,2.50 - 3.00,,
59142,59142,59142,elektrik-elektronik muhendisligi,4,3.00 - 3.50,,
59143,59143,59143,elektrik-elektronik muhendisligi,3,3.00 - 3.50,,
59144,59144,59144,uluslararasi ticaret ve finans,2,0.00 - 2.50,,
59145,59145,59145,enerji muhendisligi,4,2.50 - 3.00,,
59146,59146,59146,yapay zeka muhendisligi,4,3.50 - 4.00,,
59147,59147,59147,tip,4,2.50 - 3.00,,
59148,59148,59148,dis hekimligi,2,3.00 - 3.50,,
59149,59149,59149,isletme,4,2.50 - 3.00,,
59150,59150,59150,tip,5,2.50 - 3.00,,
59151,59151,59151,endustri urunleri tasarimi,2,0.00 - 2.50,,
59152,59152,59152,endustri muhendisligi,3,3.00 - 3.50,,
59153,59153,59153,diger,4,3.00 - 3.50,,
59154,59154,59154,dis hekimligi,3,3.50 - 4.00,,
59155,59155,59155,isletme,3,2.50 - 3.00,,
59156,59156,59156,bilgisayar ve ogretim teknolojileri ogretmenligi,1,Hazirlik,,
59157,59157,59157,endustri muhendisligi,1,Hazirlik,,
59158,59158,59158,endustri muhendisligi,2,3.00 - 3.50,,
59159,59159,59159,fizik,4,0.00 - 2.50,,
59160,59160,59160,molekuler biyoloji ve genetik,2,2.50 - 3.00,,
59161,59161,59161,metalurji ve malzeme muhendisligi,3,2.50 - 3.00,,
59162,59162,59162,psikoloji,4,3.00 - 3.50,,
59163,59163,59163,yonetim bilisim sistemleri,4,3.00 - 3.50,,
59164,59164,59164,siyaset bilimi ve kamu yonetimi,3,3.00 - 3.50,,
59165,59165,59165,iktisat,3,3.50 - 4.00,,
59166,59166,59166,matematik,4,0.00 - 2.50,,
59167,59167,59167,maden muhendisligi,4,2.50 - 3.00,,
59168,59168,59168,siyaset bilimi ve uluslararasi iliskiler,4,3.00 - 3.50,,
59169,59169,59169,matematik muhendisligi,3,3.00 - 3.50,,
59170,59170,59170,bilgisayar muhendisligi,1,Hazirlik,,
59171,59171,59171,isletme muhendisligi,1,Hazirlik,,
59172,59172,59172,psikoloji,2,3.00 - 3.50,,
59173,59173,59173,hukuk,4,2.50 - 3.00,,
59174,59174,59174,kimya muhendisligi,3,3.50 - 4.00,,
59175,59175,59175,kimya,3,3.00 - 3.50,,
59176,59176,59176,reklam tasarimi ve iletisimi,4,3.50 - 4.00,,
59177,59177,59177,ingiliz dili ve edebiyati,2,2.50 - 3.00,,
59178,59178,59178,cevre muhendisligi,4,0.00 - 2.50,,
59179,59179,59179,elektrik-elektronik muhendisligi,2,2.50 - 3.00,,
59180,59180,59180,hukuk,4,2.50 - 3.00,,
59181,59181,59181,endustri muhendisligi,3,3.00 - 3.50,,
59182,59182,59182,sosyoloji,3,3.00 - 3.50,,
59183,59183,59183,uluslararasi iliskiler,4,3.00 - 3.50,,
59184,59184,59184,matematik ogretmenligi,3,3.00 - 3.50,,
59185,59185,59185,cevre muhendisligi,2,0.00 - 2.50,,
59186,59186,59186,elektronik ve haberlesme muhendisligi,3,2.50 - 3.00,,
59187,59187,59187,dis hekimligi,4,3.50 - 4.00,,
59188,59188,59188,bilgisayar muhendisligi,2,0.00 - 2.50,,
59189,59189,59189,isletme,2,3.50 - 4.00,,
59190,59190,59190,hukuk,4,3.00 - 3.50,,
59191,59191,59191,sosyoloji,1,Hazirlik,,
59192,59192,59192,bilgisayar muhendisligi,3,3.00 - 3.50,,
59193,59193,59193,endustri muhendisligi,4,2.50 - 3.00,,
59194,59194,59194,istatistik,4,2.50 - 3.00,,
59195,59195,59195,kontrol ve otomasyon muhendisligi,4,2.50 - 3.00,,
59196,59196,59196,yonetim bilisim sistemleri,2,2.50 - 3.00,,
59197,59197,59197,matematik,1,Hazirlik,,
59198,59198,59198,siyaset bilimi ve kamu yonetimi,3,0.00 - 2.50,,
59199,59199,59199,uluslararasi iliskiler,2,0.00 - 2.50,,
59200,59200,59200,biyoloji,4,0.00 - 2.50,,
59201,59201,59201,turizm rehberligi,2,2.50 - 3.00,,
59202,59202,59202,isletme,3,2.50 - 3.00,,
59203,59203,59203,okul oncesi ogretmenligi,2,2.50 - 3.00,,
59204,59204,59204,iktisat,5,3.00 - 3.50,,
59205,59205,59205,molekuler biyoloji ve genetik,2,3.00 - 3.50,,
59206,59206,59206,elektrik-elektronik muhendisligi,3,0.00 - 2.50,,
59207,59207,59207,ingilizce ogretmenligi,1,Hazirlik,,
59208,59208,59208,hemsirelik,3,2.50 - 3.00,,
59209,59209,59209,ilkogretim matematik ogretmenligi,2,3.50 - 4.00,,
59210,59210,59210,ozel egitim ogretmenligi,3,2.50 - 3.00,,
59211,59211,59211,beslenme ve diyetetik,4,3.00 - 3.50,,
59212,59212,59212,elektrik-elektronik muhendisligi,1,Hazirlik,,
59213,59213,59213,iktisat,1,Hazirlik,,
59214,59214,59214,endustri urunleri tasarimi,4,3.00 - 3.50,,
59215,59215,59215,hukuk,4,2.50 - 3.00,,
59216,59216,59216,kimya,2,0.00 - 2.50,,
59217,59217,59217,cocuk gelisimi,4,3.00 - 3.50,,
59218,59218,59218,ebelik,3,3.00 - 3.50,,
59219,59219,59219,turizm isletmeciligi,4,3.00 - 3.50,,
59220,59220,59220,isletme,2,0.00 - 2.50,,
59221,59221,59221,insaat muhendisligi,2,2.50 - 3.00,,
59222,59222,59222,iktisat,2,0.00 - 2.50,,
59223,59223,59223,hukuk,4,3.50 - 4.00,,
59224,59224,59224,tip,3,2.50 - 3.00,,
59225,59225,59225,eczacilik,4,3.00 - 3.50,,
59226,59226,59226,molekuler biyoloji ve genetik,3,3.00 - 3.50,,
59227,59227,59227,bilgisayar muhendisligi,3,2.50 - 3.00,,
59228,59228,59228,halkla iliskiler ve tanitim,2,0.00 - 2.50,,
59229,59229,59229,deniz ulastirma isletme muhendisligi,2,0.00 - 2.50,,
59230,59230,59230,bilgisayar muhendisligi,1,0.00 - 2.50,,
59231,59231,59231,ekonomi,2,0.00 - 2.50,,
59232,59232,59232,pazarlama,4,3.00 - 3.50,,
59233,59233,59233,mimarlik,4,3.00 - 3.50,,
59234,59234,59234,"almanca, ingilizce mutercim ve tercumanlik",2,3.50 - 4.00,,
59235,59235,59235,siyaset bilimi ve kamu yonetimi,4,3.00 - 3.50,,
59236,59236,59236,endustri muhendisligi,2,3.00 - 3.50,,
59237,59237,59237,bilgisayar bilimleri,2,0.00 - 2.50,,
59238,59238,59238,kimya,2,0.00 - 2.50,,
59239,59239,59239,ergoterapi,2,3.00 - 3.50,,
59240,59240,59240,diger,2,0.00 - 2.50,,
59241,59241,59241,turizm rehberligi,3,3.00 - 3.50,,
59242,59242,59242,ingiliz dili ve edebiyati,2,0.00 - 2.50,,
59243,59243,59243,turk dili ve edebiyati,3,3.00 - 3.50,,
59244,59244,59244,makine muhendisligi,2,2.50 - 3.00,,
59245,59245,59245,hemsirelik,4,3.00 - 3.50,,
59246,59246,59246,tarih,3,3.00 - 3.50,,
59247,59247,59247,cografya,2,3.00 - 3.50,,
59248,59248,59248,kontrol ve otomasyon muhendisligi,1,Hazirlik,,
59249,59249,59249,grafik tasarimi,2,2.50 - 3.00,,
59250,59250,59250,iktisat,2,2.50 - 3.00,,
59251,59251,59251,cocuk gelisimi,4,3.50 - 4.00,,
59252,59252,59252,isletme,6,3.00 - 3.50,,
59253,59253,59253,hukuk,2,2.50 - 3.00,,
59254,59254,59254,"radyo,televizyon ve sinema",2,2.50 - 3.00,,
59255,59255,59255,tip,4,0.00 - 2.50,,
59256,59256,59256,isletme muhendisligi,3,2.50 - 3.00,,
59257,59257,59257,uluslararasi ticaret ve isletmecilik,3,3.00 - 3.50,,
59258,59258,59258,diger,2,2.50 - 3.00,,
59259,59259,59259,endustri muhendisligi,4,2.50 - 3.00,,
59260,59260,59260,rehberlik ve psikolojik danismanlik,3,3.50 - 4.00,,
59261,59261,59261,elektrik-elektronik muhendisligi,4,3.00 - 3.50,,
59262,59262,59262,felsefe,3,3.00 - 3.50,,
59263,59263,59263,deniz ulastirma isletme muhendisligi,4,2.50 - 3.00,,
59264,59264,59264,ingiliz dili ve edebiyati,2,0.00 - 2.50,,
59265,59265,59265,uluslararasi iliskiler,3,3.00 - 3.50,,
59266,59266,59266,cografya,4,0.00 - 2.50,,
59267,59267,59267,iktisat,1,Hazirlik,,
59268,59268,59268,hukuk,4,2.50 - 3.00,,
59269,59269,59269,endustri muhendisligi,2,2.50 - 3.00,,
59270,59270,59270,bilgisayar muhendisligi,1,Hazirlik,,
59271,59271,59271,hemsirelik,4,3.50 - 4.00,,
59272,59272,59272,elektrik-elektronik muhendisligi,2,3.50 - 4.00,,
59273,59273,59273,biyoloji,4,3.00 - 3.50,,
59274,59274,59274,elektrik-elektronik muhendisligi,2,3.50 - 4.00,,
59275,59275,59275,isletme,3,2.50 - 3.00,,
59276,59276,59276,isletme,1,Hazirlik,,
59277,59277,59277,elektronik ve haberlesme muhendisligi,3,3.50 - 4.00,,
59278,59278,59278,turizm isletmeciligi,3,0.00 - 2.50,,
59279,59279,59279,"mutercim tercumanlik (ingilizce, fransizca, turkce)",4,2.50 - 3.00,,
59280,59280,59280,mimarlik,4,3.00 - 3.50,,
59281,59281,59281,uzay muhendisligi,1,Hazirlik,,
59282,59282,59282,biyomuhendislik,2,2.50 - 3.00,,
59283,59283,59283,iktisat,3,3.50 - 4.00,,
59284,59284,59284,siyaset bilimi ve kamu yonetimi,2,0.00 - 2.50,,
59285,59285,59285,isletme muhendisligi,1,Hazirlik,,
59286,59286,59286,kimya muhendisligi,2,2.50 - 3.00,,
59287,59287,59287,endustri muhendisligi,3,2.50 - 3.00,,
59288,59288,59288,metalurji ve malzeme muhendisligi,2,2.50 - 3.00,,
59289,59289,59289,hukuk,4,3.50 - 4.00,,
59290,59290,59290,matematik muhendisligi,3,0.00 - 2.50,,
59291,59291,59291,psikoloji,4,3.50 - 4.00,,
59292,59292,59292,kimya muhendisligi,2,0.00 - 2.50,,
59293,59293,59293,maliye,4,3.00 - 3.50,,
59294,59294,59294,iktisat,4,2.50 - 3.00,,
59295,59295,59295,enerji sistemleri muhendisligi,4,3.00 - 3.50,,
59296,59296,59296,metalurji ve malzeme muhendisligi,4,3.00 - 3.50,,
59297,59297,59297,siyaset bilimi ve kamu yonetimi,4,3.00 - 3.50,,
59298,59298,59298,fransizca ogretmenligi,2,3.00 - 3.50,,
59299,59299,59299,mutercim-tercumanlik (almanca),3,3.00 - 3.50,,
59300,59300,59300,ic mimarlik,2,3.00 - 3.50,,
59301,59301,59301,isletme,3,3.00 - 3.50,,
59302,59302,59302,maden muhendisligi,2,3.00 - 3.50,,
59303,59303,59303,bilgisayar muhendisligi,3,3.00 - 3.50,,
59304,59304,59304,elektrik-elektronik muhendisligi,2,3.00 - 3.50,,
59305,59305,59305,kimya-biyoloji muhendisligi,4,3.00 - 3.50,,
59306,59306,59306,matematik,1,Hazirlik,,
59307,59307,59307,hukuk,3,2.50 - 3.00,,
59308,59308,59308,matematik,3,0.00 - 2.50,,
59309,59309,59309,dijital oyun tasarimi,4,3.50 - 4.00,,
59310,59310,59310,matematik,3,0.00 - 2.50,,
59311,59311,59311,dis hekimligi,4,2.50 - 3.00,,
59312,59312,59312,kimya muhendisligi,1,Hazirlik,,
59313,59313,59313,iktisat,3,2.50 - 3.00,,
59314,59314,59314,psikoloji,2,3.50 - 4.00,,
59315,59315,59315,alman dili ve edebiyati,3,3.00 - 3.50,,
59316,59316,59316,endustri muhendisligi,1,3.50 - 4.00,,
59317,59317,59317,endustri muhendisligi,3,3.00 - 3.50,,
59318,59318,59318,hukuk,4,2.50 - 3.00,,
59319,59319,59319,maliye,3,0.00 - 2.50,,
59320,59320,59320,havacilik ve uzay muhendisligi,4,2.50 - 3.00,,
59321,59321,59321,uluslararasi ticaret,4,3.00 - 3.50,,
59322,59322,59322,makine muhendisligi,2,0.00 - 2.50,,
59323,59323,59323,halkla iliskiler ve tanitim,4,3.00 - 3.50,,
59324,59324,59324,tarih,2,3.00 - 3.50,,
59325,59325,59325,diger,2,3.00 - 3.50,,
59326,59326,59326,havacilik elektrik ve elektronigi,4,3.00 - 3.50,,
59327,59327,59327,ingiliz dili ve edebiyati,3,3.00 - 3.50,,
59328,59328,59328,tarih,4,2.50 - 3.00,,
59329,59329,59329,endustri muhendisligi,3,3.00 - 3.50,,
59330,59330,59330,isletme,3,3.00 - 3.50,,
59331,59331,59331,elektrik-elektronik muhendisligi,3,0.00 - 2.50,,
59332,59332,59332,cevre muhendisligi,4,3.00 - 3.50,,
59333,59333,59333,endustri muhendisligi,1,Hazirlik,,
59334,59334,59334,biyomuhendislik,4,3.00 - 3.50,,
59335,59335,59335,yeni medya ve iletisim,1,Hazirlik,,
59336,59336,59336,hukuk,4,3.00 - 3.50,,
59337,59337,59337,yazilim muhendisligi,3,2.50 - 3.00,,
59338,59338,59338,makine muhendisligi,4,3.00 - 3.50,,
59339,59339,59339,hukuk,4,3.50 - 4.00,,
59340,59340,59340,cevre muhendisligi,3,3.00 - 3.50,,
59341,59341,59341,isletme,4,3.00 - 3.50,,
59342,59342,59342,ingilizce mutercim ve tercumanlik,2,3.00 - 3.50,,
59343,59343,59343,endustri muhendisligi,4,0.00 - 2.50,,
59344,59344,59344,calisma ekonomisi ve endustri iliskileri,4,3.00 - 3.50,,
59345,59345,59345,reklamcilik,4,2.50 - 3.00,,
59346,59346,59346,isletme muhendisligi,2,3.00 - 3.50,,
59347,59347,59347,enerji sistemleri muhendisligi,2,2.50 - 3.00,,
59348,59348,59348,biyomuhendislik,1,Hazirlik,,
59349,59349,59349,havacilik ve uzay muhendisligi,2,3.00 - 3.50,,
59350,59350,59350,isletme,4,3.50 - 4.00,,
59351,59351,59351,molekuler biyoteknoloji,2,3.00 - 3.50,,
59352,59352,59352,hukuk,2,3.00 - 3.50,,
59353,59353,59353,makine muhendisligi,4,2.50 - 3.00,,
59354,59354,59354,geomatik muhendisligi,4,3.00 - 3.50,,
59355,59355,59355,siyaset bilimi ve uluslararasi iliskiler,5,3.00 - 3.50,,
59356,59356,59356,endustri muhendisligi,2,3.00 - 3.50,,
59357,59357,59357,bilgisayar muhendisligi,4,2.50 - 3.00,,
59358,59358,59358,insaat muhendisligi,4,2.50 - 3.00,,
59359,59359,59359,isletme muhendisligi,1,Hazirlik,,
59360,59360,59360,iktisat,3,0.00 - 2.50,,
59361,59361,59361,endustri muhendisligi,4,3.00 - 3.50,,
59362,59362,59362,sosyal hizmet,3,3.00 - 3.50,,
59363,59363,59363,sosyal hizmet,4,3.00 - 3.50,,
59364,59364,59364,okul oncesi ogretmenligi,2,3.00 - 3.50,,
59365,59365,59365,hukuk,4,0.00 - 2.50,,
59366,59366,59366,diger,1,Hazirlik,,
59367,59367,59367,dis hekimligi,2,3.00 - 3.50,,
59368,59368,59368,fizik,2,0.00 - 2.50,,
59369,59369,59369,endustri muhendisligi,4,3.00 - 3.50,,
59370,59370,59370,elektronik ve haberlesme muhendisligi,3,2.50 - 3.00,,
59371,59371,59371,eczacilik,3,3.50 - 4.00,,
59372,59372,59372,turizm isletmeciligi,1,Hazirlik,,
59373,59373,59373,rehberlik ve psikolojik danismanlik,2,3.50 - 4.00,,
59374,59374,59374,mimarlik,3,3.00 - 3.50,,
59375,59375,59375,dis hekimligi,2,3.00 - 3.50,,
59376,59376,59376,endustri muhendisligi,4,0.00 - 2.50,,
59377,59377,59377,mimarlik,1,Hazirlik,,
59378,59378,59378,ilkogretim matematik ogretmenligi,4,3.00 - 3.50,,
59379,59379,59379,hukuk,4,0.00 - 2.50,,
59380,59380,59380,endustri muhendisligi,1,Hazirlik,,
59381,59381,59381,ekonomi,4,3.00 - 3.50,,
59382,59382,59382,elektrik-elektronik muhendisligi,4,0.00 - 2.50,,
59383,59383,59383,isletme,2,3.00 - 3.50,,
59384,59384,59384,endustri muhendisligi,4,3.00 - 3.50,,
59385,59385,59385,isletme muhendisligi,1,Hazirlik,,
59386,59386,59386,eczacilik,2,3.00 - 3.50,,
59387,59387,59387,yazilim muhendisligi,5,2.50 - 3.00,,
59388,59388,59388,hemsirelik,2,3.00 - 3.50,,
59389,59389,59389,otomotiv muhendisligi,3,3.00 - 3.50,,
59390,59390,59390,uluslararasi iliskiler,3,3.00 - 3.50,,
59391,59391,59391,sosyoloji,3,3.00 - 3.50,,
59392,59392,59392,ilkogretim matematik ogretmenligi,3,3.00 - 3.50,,
59393,59393,59393,endustri muhendisligi,6,3.00 - 3.50,,
59394,59394,59394,diger,2,2.50 - 3.00,,
59395,59395,59395,kimya,3,2.50 - 3.00,,
59396,59396,59396,eczacilik,4,3.00 - 3.50,,
59397,59397,59397,isletme,2,3.00 - 3.50,,
59398,59398,59398,turk dili ve edebiyati,4,2.50 - 3.00,,
59399,59399,59399,elektrik-elektronik muhendisligi,4,2.50 - 3.00,,
59400,59400,59400,gida muhendisligi,3,2.50 - 3.00,,
59401,59401,59401,kimya muhendisligi,4,2.50 - 3.00,,
59402,59402,59402,matematik,3,0.00 - 2.50,,
59403,59403,59403,hemsirelik,3,3.00 - 3.50,,
59404,59404,59404,kamu yonetimi,4,3.00 - 3.50,,
59405,59405,59405,ingiliz dili ve edebiyati,4,2.50 - 3.00,,
59406,59406,59406,endustri muhendisligi,3,3.50 - 4.00,,
59407,59407,59407,elektronik ve haberlesme muhendisligi,3,0.00 - 2.50,,
59408,59408,59408,isletme,2,3.00 - 3.50,,
59409,59409,59409,endustri urunleri tasarimi,4,3.00 - 3.50,,
59410,59410,59410,ozel egitim ogretmenligi,2,2.50 - 3.00,,
59411,59411,59411,jeoloji muhendisligi,4,2.50 - 3.00,,
59412,59412,59412,endustri muhendisligi,2,3.00 - 3.50,,
59413,59413,59413,ic mimarlik ve cevre tasarimi,2,3.00 - 3.50,,
