FamilyID,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi
49051,lise,,ozel sektor,lise,,ozel sektor,1.0
49052,lise,,,lise,,,1.0
49053,ilkokul,,,lise,,diger,2.0
49054,ilkokul,,,ilkokul,,diger,5.0
49055,ilkokul,,diger,ilkokul,,,2.0
49056,ilkokul,,,ilkokul,,ozel sektor,1.0
49057,ilkokul,,,ortaokul,,diger,3.0
49058,ilkokul,,,lise,,diger,1.0
49059,ortaokul,,,ortaokul,,,4.0
49060,universite,,kamu,universite,,kamu,1.0
49061,ilkokul,,,ilkokul,,,3.0
49062,ilkokul,,,ilkokul,,ozel sektor,3.0
49063,ortaokul,,,lise,,ozel sektor,2.0
49064,egitimi yok,,,ilkokul,,kamu,0.0
49065,ortaokul,,,universite,,diger,1.0
49066,universite,,,ortaokul,,diger,3.0
49067,lise,,,ilkokul,,ozel sektor,1.0
49068,ilkokul,,,ortaokul,,,2.0
49069,egitimi yok,,,egitimi yok,,,0.0
49070,ilkokul,,,ilkokul,,diger,3.0
49071,ilkokul,,,lise,,,2.0
49072,egitimi yok,,,ilkokul,,,0.0
49073,lise,,,yuksek lisans,,kamu,2.0
49074,ilkokul,,,ilkokul,,,3.0
49075,ilkokul,,,lise,,,1.0
49076,ortaokul,,,lise,,,2.0
49077,ilkokul,,,ilkokul,,,1.0
49078,ortaokul,,ozel sektor,ortaokul,,ozel sektor,2.0
49079,universite,,,ortaokul,,ozel sektor,1.0
49080,ilkokul,,,ilkokul,,,1.0
49081,egitimi yok,,,egitimi yok,,,0.0
49082,egitimi yok,,,ilkokul,,kamu,3.0
49083,ilkokul,,,ilkokul,,diger,2.0
49084,ilkokul,,,ilkokul,,diger,2.0
49085,ortaokul,,,ortaokul,,ozel sektor,4.0
49086,ilkokul,,,ilkokul,,ozel sektor,2.0
49087,ilkokul,,,ilkokul,,,5.0
49088,egitimi yok,,,ortaokul,,ozel sektor,5.0
49089,ilkokul,,,ilkokul,,diger,3.0
49090,ilkokul,,,ortaokul,,,1.0
49091,universite,,,lise,,ozel sektor,0.0
49092,egitimi yok,,,ilkokul,,,0.0
49093,ilkokul,,,ilkokul,,,3.0
49094,lise,,,ilkokul,,,2.0
49095,ilkokul,,,ortaokul,,diger,0.0
49096,egitimi yok,,,egitimi yok,,,0.0
49097,egitimi yok,,,ilkokul,,,5.0
49098,ilkokul,,,ilkokul,,,0.0
49099,ilkokul,,,ilkokul,,kamu,2.0
49100,ilkokul,,,ilkokul,,,4.0
49101,ilkokul,,,ortaokul,,diger,4.0
49102,lise,,,ortaokul,,,3.0
49103,egitimi yok,,,ortaokul,,ozel sektor,3.0
49104,ortaokul,,,ilkokul,,diger,5.0
49105,egitimi yok,,,ilkokul,,,0.0
49106,egitimi yok,,,universite,,kamu,2.0
49107,ilkokul,,,ilkokul,,diger,3.0
49108,lise,,,lise,,,2.0
49109,egitimi yok,,,lise,,,4.0
49110,ilkokul,,,ilkokul,,,4.0
49111,egitimi yok,,,ilkokul,,diger,2.0
49112,lise,,,ortaokul,,,1.0
49113,ilkokul,,,ilkokul,,diger,1.0
49114,egitimi yok,,,ilkokul,,diger,4.0
49115,egitimi yok,,,ilkokul,,,0.0
49116,universite,,ozel sektor,universite,,ozel sektor,1.0
49117,egitimi yok,,,egitimi yok,,,0.0
49118,ortaokul,,,ortaokul,,ozel sektor,4.0
49119,egitimi yok,,,egitimi yok,,,0.0
49120,ortaokul,,,ortaokul,,,5.0
49121,egitimi yok,,,ilkokul,,diger,0.0
49122,ilkokul,,,ilkokul,,diger,2.0
49123,lise,,,lise,,diger,2.0
49124,ortaokul,,diger,ilkokul,,ozel sektor,1.0
49125,ilkokul,,,egitimi yok,,,5.0
49126,lise,,,lise,,,2.0
49127,ilkokul,,,ilkokul,,diger,2.0
49128,egitimi yok,,,ilkokul,,,0.0
49129,egitimi yok,,,egitimi yok,,,0.0
49130,egitimi yok,,,ilkokul,,,4.0
49131,ilkokul,,,lise,,diger,5.0
49132,ilkokul,,,ortaokul,,,1.0
49133,lise,,,lise,,ozel sektor,2.0
49134,ilkokul,,,ilkokul,,ozel sektor,4.0
49135,ilkokul,,,lise,,ozel sektor,3.0
49136,ilkokul,,,ilkokul,,ozel sektor,3.0
49137,egitimi yok,,ozel sektor,ilkokul,,,2.0
49138,egitimi yok,,,ilkokul,,ozel sektor,5.0
49139,universite,,kamu,universite,,kamu,2.0
49140,ilkokul,,,ilkokul,,ozel sektor,4.0
49141,egitimi yok,,,ortaokul,,diger,0.0
49142,egitimi yok,,,ilkokul,,diger,0.0
49143,lise,,,ortaokul,,,1.0
49144,egitimi yok,,,ortaokul,,,0.0
49145,ilkokul,,,ilkokul,,,1.0
49146,ilkokul,,,universite,,,2.0
49147,ilkokul,,ozel sektor,lise,,,4.0
49148,ilkokul,,,ilkokul,,,0.0
49149,ilkokul,,,ilkokul,,kamu,1.0
49150,lise,,,ilkokul,,diger,2.0
49151,ilkokul,,,ilkokul,,ozel sektor,3.0
49152,egitimi yok,,,ilkokul,,,5.0
49153,egitimi yok,,,ilkokul,,,0.0
49154,ilkokul,,,ortaokul,,diger,2.0
49155,egitimi yok,,,ilkokul,,,5.0
49156,egitimi yok,,,egitimi yok,,,5.0
49157,ilkokul,,,ilkokul,,kamu,1.0
49158,egitimi yok,,,ortaokul,,ozel sektor,4.0
49159,ortaokul,,,ortaokul,,,2.0
49160,universite,,,lise,,ozel sektor,2.0
49161,ortaokul,,diger,universite,,,2.0
49162,egitimi yok,,,egitimi yok,,,0.0
49163,ilkokul,,,ilkokul,,,4.0
49164,ilkokul,,,ilkokul,,,0.0
49165,egitimi yok,,,ilkokul,,ozel sektor,5.0
49166,ilkokul,,,ilkokul,,ozel sektor,2.0
49167,egitimi yok,,,ilkokul,,,2.0
49168,universite,,diger,universite,,diger,1.0
49169,ilkokul,,,ilkokul,,,3.0
49170,ilkokul,,,ilkokul,,diger,1.0
49171,ilkokul,,,egitimi yok,,diger,0.0
49172,ilkokul,,,ilkokul,,diger,2.0
49173,ortaokul,,,universite,,ozel sektor,2.0
49174,ilkokul,,,ilkokul,,diger,1.0
49175,egitimi yok,,,ortaokul,,,5.0
49176,egitimi yok,,,ilkokul,,diger,5.0
49177,ilkokul,,,ilkokul,,,2.0
49178,ilkokul,,,ortaokul,,diger,3.0
49179,egitimi yok,,,ilkokul,,,0.0
49180,ilkokul,,,ilkokul,,ozel sektor,3.0
49181,egitimi yok,,,ilkokul,,,3.0
49182,ortaokul,,,ilkokul,,diger,4.0
49183,ilkokul,,,ilkokul,,ozel sektor,3.0
49184,egitimi yok,,,ilkokul,,,0.0
49185,ilkokul,,,ilkokul,,,4.0
49186,ilkokul,,,ilkokul,,,4.0
49187,egitimi yok,,,ilkokul,,ozel sektor,4.0
49188,ilkokul,,,universite,,diger,0.0
49189,universite,,diger,universite,,,4.0
49190,lise,,,ilkokul,,diger,2.0
49191,ilkokul,,diger,ilkokul,,diger,2.0
49192,universite,,,ortaokul,,,3.0
49193,lise,,ozel sektor,ortaokul,,ozel sektor,2.0
49194,egitimi yok,,,ortaokul,,,4.0
49195,ilkokul,,,ilkokul,,diger,3.0
49196,ilkokul,,,ilkokul,,diger,3.0
49197,ilkokul,,,ilkokul,,,3.0
49198,lise,,,ortaokul,,ozel sektor,2.0
49199,ilkokul,,,universite,,ozel sektor,1.0
49200,lise,,,lise,,diger,5.0
49201,ilkokul,,,ilkokul,,,2.0
49202,egitimi yok,,,ilkokul,,,5.0
49203,ilkokul,,,ilkokul,,,4.0
49204,ilkokul,,,ilkokul,,,1.0
49205,universite,,,universite,,ozel sektor,2.0
49206,egitimi yok,,,egitimi yok,,,5.0
49207,ilkokul,,,ilkokul,,,1.0
49208,ilkokul,,,lise,,diger,0.0
49209,egitimi yok,,,ilkokul,,diger,2.0
49210,ilkokul,,,ilkokul,,,2.0
49211,ilkokul,,,ilkokul,,,4.0
49212,universite,,,ortaokul,,,1.0
49213,ilkokul,,,ortaokul,,diger,3.0
49214,ilkokul,,,ilkokul,,diger,3.0
49215,egitimi yok,,,ortaokul,,diger,0.0
49216,ilkokul,,ozel sektor,ilkokul,,ozel sektor,1.0
49217,ilkokul,,,universite,,,1.0
49218,universite,,,universite,,ozel sektor,2.0
49219,ilkokul,,,ortaokul,,diger,5.0
49220,egitimi yok,,,ilkokul,,ozel sektor,2.0
49221,universite,,,universite,,,1.0
49222,egitimi yok,,,ilkokul,,,3.0
49223,ilkokul,,,ilkokul,,ozel sektor,2.0
49224,lise,,,ilkokul,,kamu,1.0
49225,ilkokul,,,ilkokul,,diger,4.0
49226,ilkokul,,,ilkokul,,diger,2.0
49227,egitimi yok,,,ortaokul,,,0.0
49228,egitimi yok,,,ilkokul,,,5.0
49229,egitimi yok,,,ilkokul,,,0.0
49230,ilkokul,,,ilkokul,,,2.0
49231,ilkokul,,,lise,,,0.0
49232,egitimi yok,,,ilkokul,,ozel sektor,0.0
49233,ilkokul,,,ilkokul,,,2.0
49234,ilkokul,,,ortaokul,,ozel sektor,2.0
49235,egitimi yok,,,ortaokul,,diger,5.0
49236,ilkokul,,,ilkokul,,ozel sektor,2.0
49237,ortaokul,,,ortaokul,,ozel sektor,5.0
49238,egitimi yok,,,egitimi yok,,,5.0
49239,ilkokul,,,ortaokul,,ozel sektor,2.0
49240,ilkokul,,,ilkokul,,,3.0
49241,lise,,,universite,,diger,1.0
49242,ilkokul,,,ilkokul,,,1.0
49243,egitimi yok,,,ilkokul,,diger,5.0
49244,lise,,,lise,,ozel sektor,0.0
49245,ilkokul,,,ortaokul,,diger,0.0
49246,ilkokul,,,lise,,ozel sektor,3.0
49247,ilkokul,,,ilkokul,,ozel sektor,3.0
49248,lise,,,lise,,,1.0
49249,ilkokul,,,ilkokul,,ozel sektor,1.0
49250,ilkokul,,,ilkokul,,,3.0
49251,ilkokul,,,ortaokul,,kamu,3.0
49252,egitimi yok,,,ilkokul,,,0.0
49253,ilkokul,,,ilkokul,,,4.0
49254,egitimi yok,,,ilkokul,,diger,0.0
49255,ilkokul,,,ilkokul,,ozel sektor,3.0
49256,lise,,,universite,,kamu,1.0
49257,universite,,,universite,,kamu,1.0
49258,ilkokul,,,ortaokul,,,5.0
49259,ilkokul,,,ortaokul,,diger,0.0
49260,ilkokul,,,ilkokul,,ozel sektor,2.0
49261,ilkokul,,,ilkokul,,diger,3.0
49262,egitimi yok,,,ilkokul,,,0.0
49263,egitimi yok,,,egitimi yok,,,0.0
49264,ilkokul,,,ilkokul,,,1.0
49265,ilkokul,,,ilkokul,,,2.0
49266,lise,,,ilkokul,,diger,3.0
49267,ilkokul,,,lise,,,1.0
49268,ortaokul,,,ortaokul,,,3.0
49269,ilkokul,,,ilkokul,,,1.0
49270,egitimi yok,,,ilkokul,,,4.0
49271,universite,,,universite,,,1.0
49272,ilkokul,,,ilkokul,,,5.0
49273,egitimi yok,,,universite,,kamu,0.0
49274,ortaokul,,,universite,,,2.0
49275,egitimi yok,,,universite,,kamu,2.0
49276,egitimi yok,,,universite,,kamu,2.0
49277,ilkokul,,,ilkokul,,ozel sektor,2.0
49278,universite,,kamu,universite,,,1.0
49279,ilkokul,,,ilkokul,,diger,3.0
49280,ilkokul,,ozel sektor,ilkokul,,kamu,2.0
49281,ortaokul,,,ortaokul,,,0.0
49282,ilkokul,,,ilkokul,,ozel sektor,5.0
49283,egitimi yok,,,ortaokul,,diger,0.0
49284,lise,,,universite,,kamu,2.0
49285,ilkokul,,,ilkokul,,,0.0
49286,ilkokul,,,ilkokul,,,0.0
49287,egitimi yok,,,egitimi yok,,,5.0
49288,ilkokul,,,ilkokul,,,2.0
49289,ilkokul,,,lise,,diger,2.0
49290,lise,,,universite,,kamu,2.0
49291,ilkokul,,,ilkokul,,diger,5.0
49292,egitimi yok,,,ilkokul,,,0.0
49293,ortaokul,,,ortaokul,,,3.0
49294,egitimi yok,,,ilkokul,,,0.0
49295,egitimi yok,,,ortaokul,,,0.0
49296,egitimi yok,,,egitimi yok,,,3.0
49297,lise,,,ilkokul,,,1.0
49298,lise,,diger,ortaokul,,,1.0
49299,egitimi yok,,,ortaokul,,diger,2.0
49300,egitimi yok,,,ilkokul,,diger,0.0
49301,ortaokul,,,lise,,kamu,3.0
49302,egitimi yok,,,ilkokul,,,0.0
49303,egitimi yok,,,ilkokul,,,5.0
49304,universite,,,universite,,kamu,1.0
49305,lise,,,ilkokul,,,1.0
49306,ilkokul,,,ortaokul,,,1.0
49307,universite,,,universite,,,1.0
49308,ilkokul,,,,,ozel sektor,3.0
49309,egitimi yok,,,ortaokul,,,0.0
49310,egitimi yok,,,egitimi yok,,,5.0
49311,egitimi yok,,,egitimi yok,,,0.0
49312,egitimi yok,,,lise,,,5.0
49313,ilkokul,,,universite,,kamu,3.0
49314,egitimi yok,,,ilkokul,,diger,4.0
49315,egitimi yok,,,egitimi yok,,,0.0
49316,ortaokul,,,ilkokul,,,1.0
49317,ilkokul,,,ilkokul,,,3.0
49318,egitimi yok,,,ilkokul,,,4.0
49319,ortaokul,,,lise,,,0.0
49320,ilkokul,,,ilkokul,,ozel sektor,3.0
49321,egitimi yok,,,egitimi yok,,,5.0
49322,ilkokul,,,ilkokul,,ozel sektor,2.0
49323,lise,,,universite,,diger,2.0
49324,universite,,kamu,universite,,kamu,1.0
49325,ortaokul,,ozel sektor,lise,,,1.0
49326,egitimi yok,,,ilkokul,,,5.0
49327,ortaokul,,ozel sektor,ilkokul,,ozel sektor,1.0
49328,,,,,,,
49329,ilkokul,,,ortaokul,,diger,1.0
49330,yuksek lisans,,,lise,,ozel sektor,0.0
49331,ilkokul,,,lise,,ozel sektor,3.0
49332,ilkokul,,diger,ilkokul,,,4.0
49333,egitimi yok,,,ilkokul,,diger,5.0
49334,egitimi yok,,,egitimi yok,,,2.0
49335,ilkokul,,,ilkokul,,diger,2.0
49336,ilkokul,,,ilkokul,,,3.0
49337,ilkokul,,,ilkokul,,diger,4.0
49338,universite,,,universite,,,1.0
49339,yuksek lisans,,kamu,universite,,diger,2.0
49340,ortaokul,,ozel sektor,lise,,ozel sektor,1.0
49341,ilkokul,,,ilkokul,,kamu,1.0
49342,universite,,kamu,universite,,,2.0
49343,ilkokul,,,lise,,,2.0
49344,ortaokul,,,lise,,,4.0
49345,egitimi yok,,,ilkokul,,diger,0.0
49346,ilkokul,,,ilkokul,,,2.0
49347,lise,,ozel sektor,ilkokul,,,0.0
49348,ilkokul,,,ilkokul,,diger,5.0
49349,ilkokul,,,ortaokul,,,4.0
49350,ilkokul,,,ilkokul,,,4.0
49351,ilkokul,,,ortaokul,,,1.0
49352,universite,,ozel sektor,lise,,ozel sektor,1.0
49353,ilkokul,,,ilkokul,,diger,2.0
49354,ilkokul,,,ilkokul,,,3.0
49355,ortaokul,,,ortaokul,,ozel sektor,3.0
49356,ilkokul,,,ilkokul,,diger,3.0
49357,ortaokul,,ozel sektor,ilkokul,,ozel sektor,2.0
49358,universite,,,universite,,kamu,1.0
49359,lise,,,lise,,ozel sektor,2.0
49360,ilkokul,,,lise,,,2.0
49361,ilkokul,,diger,ilkokul,,diger,3.0
49362,ilkokul,,,lise,,ozel sektor,1.0
49363,ilkokul,,,ilkokul,,ozel sektor,2.0
49364,egitimi yok,,,egitimi yok,,,1.0
49365,ilkokul,,,universite,,kamu,1.0
49366,,,,egitimi yok,,,
49367,universite,,,universite,,kamu,1.0
49368,ortaokul,,ozel sektor,ilkokul,,ozel sektor,2.0
49369,ilkokul,,,ilkokul,,,1.0
49370,ilkokul,,,ilkokul,,,0.0
49371,,,,lise,,,2.0
49372,ortaokul,,,universite,,kamu,1.0
49373,ilkokul,,,ilkokul,,diger,1.0
49374,egitimi yok,,,ilkokul,,,0.0
49375,lise,,,,,diger,
49376,ilkokul,,,,,,
49377,egitimi yok,,,ilkokul,,,5.0
49378,ilkokul,,,ilkokul,,,0.0
49379,ilkokul,,,ilkokul,,diger,1.0
49380,ilkokul,,ozel sektor,lise,,,
49381,egitimi yok,,,ilkokul,,,5.0
49382,universite,,kamu,doktora,,,0.0
49383,ilkokul,,ozel sektor,ilkokul,,ozel sektor,1.0
49384,egitimi yok,,,ilkokul,,,3.0
49385,egitimi yok,,,lise,,,2.0
49386,ilkokul,,,lise,,diger,3.0
49387,ilkokul,,,ortaokul,,,2.0
49388,ortaokul,,,,,,
49389,egitimi yok,,,ilkokul,,,5.0
49390,ilkokul,,,ilkokul,,,4.0
49391,ilkokul,,,ilkokul,,ozel sektor,3.0
49392,egitimi yok,,,,,,
49393,ortaokul,,,lise,,,3.0
49394,egitimi yok,,,ortaokul,,,1.0
49395,ortaokul,,,,,,
49396,ilkokul,,,lise,,,
49397,ortaokul,,,ortaokul,,diger,0.0
49398,lise,,diger,lise,,,1.0
49399,ilkokul,,,ilkokul,,,1.0
49400,egitimi yok,,,lise,,kamu,5.0
49401,ilkokul,,,lise,,,5.0
49402,ilkokul,,,lise,,ozel sektor,3.0
49403,ilkokul,,,ilkokul,,,3.0
49404,ilkokul,,,lise,,,4.0
49405,ortaokul,,,ilkokul,,ozel sektor,2.0
49406,ilkokul,,,ilkokul,,diger,3.0
49407,ilkokul,,,ilkokul,,,5.0
49408,ilkokul,,,lise,,,2.0
49409,lise,,,ortaokul,,diger,1.0
49410,lise,,,lise,,ozel sektor,2.0
49411,,,,lise,,diger,4.0
49412,,,,,,,
49413,,,,,,,
49414,ortaokul,,ozel sektor,ilkokul,,,2.0
49415,ilkokul,,,ilkokul,,ozel sektor,5.0
49416,egitimi yok,,,ilkokul,,,5.0
49417,ilkokul,,,,,,
49418,ilkokul,,,ilkokul,,,
49419,ilkokul,,,yuksek lisans,,kamu,2.0
49420,ilkokul,,,ortaokul,,,1.0
49421,egitimi yok,,,ilkokul,,diger,5.0
49422,ilkokul,,,ilkokul,,,4.0
49423,ilkokul,,,ilkokul,,,5.0
49424,lise,,ozel sektor,ortaokul,,ozel sektor,1.0
49425,ilkokul,,,ilkokul,,,2.0
49426,universite,,kamu,universite,,kamu,2.0
49427,lise,,,universite,,kamu,1.0
49428,egitimi yok,,,ilkokul,,,0.0
49429,ortaokul,,,lise,,,1.0
49430,ilkokul,,,,,,
49431,,,,,,,2.0
49432,ortaokul,,,ortaokul,,,2.0
49433,egitimi yok,,,ilkokul,,,0.0
49434,egitimi yok,,,lise,,,5.0
49435,ortaokul,,ozel sektor,universite,,kamu,2.0
49436,ilkokul,,,ortaokul,,ozel sektor,3.0
49437,egitimi yok,,,ilkokul,,,0.0
49438,ilkokul,,,ortaokul,,ozel sektor,4.0
49439,ilkokul,,,ilkokul,,diger,2.0
49440,ilkokul,,,ilkokul,,,1.0
49441,universite,,,universite,,diger,1.0
49442,ilkokul,,,ilkokul,,,0.0
49443,egitimi yok,,,ilkokul,,,1.0
49444,egitimi yok,,,lise,,,4.0
49445,universite,,kamu,lise,,,0.0
49446,ilkokul,,,ortaokul,,diger,2.0
49447,ilkokul,,,ilkokul,,,3.0
49448,egitimi yok,,,egitimi yok,,diger,4.0
49449,ortaokul,,kamu,ilkokul,,,2.0
49450,ilkokul,,,ortaokul,,,4.0
49451,ilkokul,,,ortaokul,,diger,2.0
49452,,,,ilkokul,,,4.0
49453,egitimi yok,,,ilkokul,,kamu,5.0
49454,ilkokul,,,ilkokul,,,3.0
49455,ilkokul,,,ilkokul,,,1.0
49456,ilkokul,,,,,,1.0
49457,egitimi yok,,,ilkokul,,ozel sektor,5.0
49458,egitimi yok,,,egitimi yok,,,2.0
49459,egitimi yok,,,ilkokul,,diger,4.0
49460,egitimi yok,,,ilkokul,,diger,2.0
49461,ilkokul,,,ilkokul,,,
49462,ilkokul,,diger,ilkokul,,diger,3.0
49463,ilkokul,,,ilkokul,,,4.0
49464,ilkokul,,,universite,,kamu,2.0
49465,lise,,,lise,,,2.0
49466,ilkokul,,,ortaokul,,,0.0
49467,egitimi yok,,,ilkokul,,,5.0
49468,ilkokul,,,ortaokul,,diger,2.0
49469,egitimi yok,,,ilkokul,,,1.0
49470,lise,,,universite,,kamu,2.0
49471,egitimi yok,,,egitimi yok,,,4.0
49472,ortaokul,,,ilkokul,,,3.0
49473,egitimi yok,,,ortaokul,,diger,5.0
49474,ilkokul,,,lise,,ozel sektor,2.0
49475,egitimi yok,,,egitimi yok,,,0.0
49476,ilkokul,,,lise,,kamu,2.0
49477,ilkokul,,,lise,,ozel sektor,4.0
49478,ilkokul,,,ortaokul,,diger,3.0
49479,ilkokul,,,ilkokul,,diger,3.0
49480,ilkokul,,,ilkokul,,ozel sektor,3.0
49481,ilkokul,,,ortaokul,,,1.0
49482,egitimi yok,,,egitimi yok,,,5.0
49483,egitimi yok,,,ilkokul,,,5.0
49484,egitimi yok,,,ortaokul,,,3.0
49485,ilkokul,,,lise,,ozel sektor,2.0
49486,ortaokul,,,ilkokul,,diger,1.0
49487,egitimi yok,,,ortaokul,,diger,4.0
49488,ilkokul,,,universite,,kamu,2.0
49489,ilkokul,,,ilkokul,,ozel sektor,5.0
49490,ortaokul,,,ilkokul,,,1.0
49491,ilkokul,,,ortaokul,,ozel sektor,5.0
49492,egitimi yok,,,ilkokul,,,5.0
49493,egitimi yok,,,ilkokul,,,0.0
49494,egitimi yok,,,ortaokul,,,2.0
49495,,,kamu,lise,,kamu,4.0
49496,egitimi yok,,,egitimi yok,,,5.0
49497,egitimi yok,,,ilkokul,,,0.0
49498,ilkokul,,,lise,,diger,2.0
49499,ortaokul,,,universite,,kamu,2.0
49500,egitimi yok,,,egitimi yok,,diger,3.0
49501,egitimi yok,,,egitimi yok,,,0.0
49502,ilkokul,,,ortaokul,,diger,3.0
49503,egitimi yok,,,ilkokul,,,0.0
49504,ilkokul,,,ilkokul,,,4.0
49505,universite,,,universite,,ozel sektor,1.0
49506,ilkokul,,,lise,,,0.0
49507,ilkokul,,,ilkokul,,,0.0
49508,universite,,kamu,doktora,,kamu,0.0
49509,ilkokul,,,ilkokul,,,5.0
49510,ilkokul,,,ilkokul,,diger,4.0
49511,ilkokul,,,egitimi yok,,,0.0
49512,ilkokul,,,universite,,kamu,2.0
49513,lise,,,ortaokul,,,2.0
49514,ilkokul,,,universite,,ozel sektor,3.0
49515,universite,,,ilkokul,,,1.0
49516,ilkokul,,,ilkokul,,diger,3.0
49517,ilkokul,,,ilkokul,,,3.0
49518,,,,ilkokul,,ozel sektor,2.0
49519,ilkokul,,,ortaokul,,diger,0.0
49520,ilkokul,,,lise,,,2.0
49521,egitimi yok,,,ilkokul,,ozel sektor,3.0
49522,universite,,kamu,universite,,kamu,1.0
49523,ilkokul,,kamu,lise,,ozel sektor,1.0
49524,ilkokul,,,egitimi yok,,,2.0
49525,egitimi yok,,,ilkokul,,,4.0
49526,ilkokul,,,ortaokul,,diger,2.0
49527,egitimi yok,,,egitimi yok,,,0.0
49528,lise,,ozel sektor,lise,,,1.0
49529,ilkokul,,,ilkokul,,ozel sektor,1.0
49530,ilkokul,,,ilkokul,,,1.0
49531,ilkokul,,,ilkokul,,,5.0
49532,egitimi yok,,,ilkokul,,,0.0
49533,ilkokul,,,ilkokul,,,3.0
49534,,,,lise,,,3.0
49535,ilkokul,,,ortaokul,,diger,4.0
49536,lise,,,lise,,ozel sektor,1.0
49537,universite,,kamu,universite,,,1.0
49538,universite,,kamu,universite,,kamu,3.0
49539,ilkokul,,,ilkokul,,diger,2.0
49540,ilkokul,,,ilkokul,,,2.0
49541,ortaokul,,,ortaokul,,ozel sektor,2.0
49542,egitimi yok,,diger,ilkokul,,,0.0
49543,egitimi yok,,,ilkokul,,,4.0
49544,egitimi yok,,,ilkokul,,,5.0
49545,egitimi yok,,,egitimi yok,,,0.0
49546,ilkokul,,,ilkokul,,,5.0
49547,universite,,diger,lise,,kamu,4.0
49548,lise,,,lise,,,2.0
49549,egitimi yok,,,egitimi yok,,,5.0
49550,lise,,,ilkokul,,diger,1.0
49551,egitimi yok,,,ilkokul,,ozel sektor,3.0
49552,ilkokul,,,universite,,,2.0
49553,lise,,,universite,,kamu,3.0
49554,universite,,diger,ortaokul,,kamu,4.0
49555,,,,ilkokul,,,0.0
49556,lise,,ozel sektor,universite,,ozel sektor,1.0
49557,egitimi yok,,ozel sektor,ilkokul,,,1.0
49558,lise,,,lise,,diger,1.0
49559,ilkokul,,ozel sektor,ilkokul,,,4.0
49560,egitimi yok,,,egitimi yok,,diger,4.0
49561,ilkokul,,,ilkokul,,,2.0
49562,ilkokul,,,ilkokul,,ozel sektor,4.0
49563,ortaokul,,kamu,ilkokul,,,4.0
49564,universite,,,universite,,kamu,2.0
49565,lise,,,universite,,,1.0
49566,ilkokul,,,ilkokul,,ozel sektor,0.0
49567,lise,,,lise,,,1.0
49568,ilkokul,,,lise,,,2.0
49569,ilkokul,,ozel sektor,lise,,,1.0
49570,ilkokul,,,ilkokul,,ozel sektor,3.0
49571,egitimi yok,,,ilkokul,,,4.0
49572,egitimi yok,,,egitimi yok,,diger,4.0
49573,egitimi yok,,,egitimi yok,,,5.0
49574,ortaokul,,,ilkokul,,,2.0
49575,lise,,,lise,,ozel sektor,2.0
49576,ilkokul,,ozel sektor,ilkokul,,,1.0
49577,ilkokul,,,ortaokul,,,5.0
49578,ilkokul,,,ortaokul,,,2.0
49579,ilkokul,,,lise,,kamu,2.0
49580,ilkokul,,,ilkokul,,ozel sektor,3.0
49581,egitimi yok,,,ilkokul,,,5.0
49582,egitimi yok,,,ortaokul,,ozel sektor,3.0
49583,egitimi yok,,,ilkokul,,,0.0
49584,ilkokul,,,lise,,ozel sektor,1.0
49585,ilkokul,,,ilkokul,,,3.0
49586,ilkokul,,,universite,,kamu,3.0
49587,egitimi yok,,,egitimi yok,,,0.0
49588,lise,,,lise,,ozel sektor,5.0
49589,egitimi yok,,,ortaokul,,diger,5.0
49590,ilkokul,,,ilkokul,,,0.0
49591,egitimi yok,,,lise,,,4.0
49592,egitimi yok,,,ilkokul,,,0.0
49593,egitimi yok,,,ilkokul,,,0.0
49594,ilkokul,,,ilkokul,,,4.0
49595,ilkokul,,,ilkokul,,,2.0
49596,egitimi yok,,,ilkokul,,ozel sektor,4.0
49597,egitimi yok,,,egitimi yok,,,0.0
49598,egitimi yok,,,ilkokul,,,0.0
49599,egitimi yok,,,egitimi yok,,,0.0
49600,egitimi yok,,,ilkokul,,ozel sektor,5.0
49601,lise,,ozel sektor,ilkokul,,ozel sektor,
49602,ilkokul,,,ortaokul,,,3.0
49603,lise,,,universite,,,1.0
49604,egitimi yok,,,egitimi yok,,,4.0
49605,lise,,,universite,,ozel sektor,1.0
49606,universite,,,universite,,kamu,3.0
49607,ilkokul,,,ilkokul,,diger,4.0
49608,egitimi yok,,,ilkokul,,diger,0.0
49609,ilkokul,,,ortaokul,,,0.0
49610,universite,,ozel sektor,universite,,,2.0
49611,,,,,,,
49612,lise,,,ilkokul,,,4.0
49613,ilkokul,,,ilkokul,,diger,0.0
49614,ilkokul,,,ilkokul,,diger,2.0
49615,egitimi yok,,,ortaokul,,,5.0
49616,ilkokul,,,ilkokul,,ozel sektor,2.0
49617,ortaokul,,,ilkokul,,,2.0
49618,ilkokul,,,ilkokul,,diger,1.0
49619,lise,,,universite,,,2.0
49620,lise,,,universite,,ozel sektor,1.0
49621,egitimi yok,,,egitimi yok,,,0.0
49622,egitimi yok,,,ilkokul,,,2.0
49623,universite,,kamu,universite,,kamu,1.0
49624,lise,,ozel sektor,lise,,ozel sektor,0.0
49625,egitimi yok,,,egitimi yok,,,2.0
49626,ortaokul,,,lise,,ozel sektor,2.0
49627,egitimi yok,,,ilkokul,,,5.0
49628,universite,,,lise,,ozel sektor,3.0
49629,ilkokul,,,lise,,ozel sektor,3.0
49630,ilkokul,,,egitimi yok,,,3.0
