Burs Aliyor mu?,Burslu ise Burs Yuzdesi,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
0,Null,1,t3 vakfi. t3 vakfi'nda egitmen mentor secildigim icin istanbul bursiyerlerindenim. bu yil 10 ay boyunca suren bir burs aliyorum ve vakif bunyesinde deneyap teknoloji atolyelerinde egitmenlik yapiyorum.,1000
0,Null,1,kyk,750
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,itu mezunlar dernegi,250
0,Null,1,turk lions vakfi,250
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,devlet,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,ekmel kadioglu burs fonu,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,tog,250
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,"cagdas yasami destekleme dernegi, kyk bursu",1000
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,devlet,750
1,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,sabanci vakfi (engelli ogrenciler bursu),1000
0,Null,0,Null,Null
0,Null,1,devlet,750
1,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,dernek,250
0,Null,1,kyk,750
1,Null,1,kyk bursu aliyorum.,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,ibb,250
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,"toplum gonulluleri vakfi-kardelenler bursu, zor sartlar altinda egitim hayatina devam eden kadin ogrencilere sunulan bir burs programi.",250
0,Null,1,nihat sayar vakfi,250
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,genclik ve spor bakanligi (kyk),750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kredi ve yurtlar genel mudurlugu,750
0,Null,1,kyk-burs,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,mehmet zorlu vakfi,250
0,Null,1,devlet,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,cagdas yasami destekleme vakfi,750
0,Null,0,Null,Null
0,Null,1,vehbi koc vakfi,750
0,Null,0,Null,Null
0,Null,1,bmc sirketinde burslu stajerlik programina secildim ve kyk bursum var.,1000
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,istanbul maden ihracatcilari birligi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk bursu ve cagdas yasami destekleme dernegi'nden burs almaktayim,1000
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,1,kyk,750
1,Null,1,devlet bursu kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,devlet bursu kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,genclik ve spor bakanligi ogrenim bursu,750
0,Null,1,sadece kyk bursu,750
0,Null,1,kyk,750
0,Null,0,kyk,750
0,Null,1,kyk bursu ve kizilay bursu,250
0,Null,1,kyk,750
0,Null,1,kredi yurtlar kurumu (kyk),750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kredi yurtlar genel mudurlugu ( kyk),750
0,Null,1,kyk,750
0,Null,1,devlet,750
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,1,maya okullari,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,kyk kredi aliyorum,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,1,kredi ve yurtlar genel mudurlugu,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kredi ve yurtlar kurumundan kredi aliyorum,750
0,Null,0,Null,Null
0,Null,1,Null,750
1,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kredi yurtlar kurumu (kyk),750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk kredisi,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,vakiflar genel mudurlugu,750
0,Null,0,Null,Null
0,Null,1,"aksehir akademisi vakfi(300), kyk devlet bursu(850)",1000
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,"cagdas yasami destekleme dernegi, devlet bursu",1000
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,1,kredi ve yurtlar genel mudurlugu,750
0,Null,0,Null,Null
0,Null,1,kyk geri odemesiz,750
0,Null,1,tog kendi yolumuzda,250
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk ogrenim bursu,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,ozderici vakfi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,tubitak temel bilim basari bursu,1000
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,aydin,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,genclik ve spor bakanligi,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk bursu aliyorum,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,camlica yardim ve kultur vakfi,750
0,Null,1,kyk,750
0,Null,1,kyk bursu aliyorum,750
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,genclik ve spor bakanligi - kyk bursu,750
0,Null,1,kyk,750
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,cagdas yasami destekleme vakfi ve kyk,1000
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kredi ve yurtlar genel mudurlugu,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,1,okumusu cogaltma dernegi,250
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kredi ve yurtlar kurumu bursu,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,750
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,genclik ve spor bakanligi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kredi ve yurtlar genel mudurlugu,750
0,Null,0,Null,Null
0,Null,1,yildiz teknik universitesi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,cagdas yasami destekleme dernegi,250
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk ve aydin dogan vakfi,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,meb,750
1,Null,0,Null,Null
0,Null,1,sabanci vakfi,1000
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk ve bir kurumdan daha,1000
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk-burs,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,inci vakfi,750
1,Null,1,devlet,750
0,Null,1,kyk-burs,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,devlet,750
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,1,kyk,750
0,Null,1,devlet,750
0,Null,1,kredi yurt kurumu,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,karapinar ticaret borsasi,250
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
1,Null,0,kyk,Null
1,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk bursu aliyorum.,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,kyk,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,milli egitim vakfi,750
0,Null,1,kyk fakat 2022 haziran itibariyle daha once merkezi gecisle baska bur universiteden gecis yaptigim icin son sene burs hakkim olmayacak,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum.,750
1,Null,1,istanbul ticaret universitesi,250
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk burs,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,sabanci vakfi,1000
0,Null,0,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,devlet,750
0,Null,0,Null,Null
0,Null,1,tev,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,gsb,750
0,Null,1,kyk burs,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kyk kredi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,1,isov,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,devlet,750
0,Null,0,Null,Null
0,Null,1,genclik ve spor bakanligi,750
0,Null,0,Null,Null
0,Null,1,vehbi koc vakfi,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum ve eymir kultur vakfindan burs aliyorum.,1000
0,Null,1,kyk,750
0,Null,1,ptt ve turk telekom vakfi,250
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,1,yeni dunya vakfi,250
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,1,universite destek bursu,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,250
0,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum,750
0,Null,1,turk dil kurumu,1000
0,Null,1,genclik spor bakanligi karsiliksiz burs,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,turk egitim vakfi,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,"kyk. diger vakiflarin burs verme surecleri devam edecek mi, belli degil. yalnizca kyk kesin.",750
0,Null,1,kyk,1000
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,250
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,t3 vakfi,1000
0,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kredi yurtlar kurumu - kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,devlet,750
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum,750
0,Null,0,Null,Null
0,Null,1,tev,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,vakif genel mudurlugu,250
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,cagdas yasami destekleme dernegi,250
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,1,osym puanimdan dolayi ozel universiteside tam burslu okuyorum. aldigim tek burs bu.,250
0,Null,1,devlet/ kyk bursu,750
0,Null,0,Null,Null
0,Null,1,unigenc dernegi,250
1,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,abdullah gul universitesini destekleme vakfi,750
0,Null,0,Null,Null
0,Null,1,kyk-burs,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kredi ve yurtlar kurumu (kyk),750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,milli egitim bakanligi- meb bursu,750
0,Null,1,ronesans egitim vakfi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,mulkiyeliler birligi vakfi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,bumed,250
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,1,universitemden (tobb etu) ve kyk'den burs aliyorum.,1000
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,1000
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,1,ozyegin unive,1000
1,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kredi yurtlar kurumu (kyk),750
0,Null,0,Null,Null
0,Null,1,devlet,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk bursu devlet,750
0,Null,1,turk egitim vakfi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,genclik ve spor bakanligi (kyk),750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,1,kyk,750
0,Null,1,tev,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,turk egitim vakfi,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
1,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,genclik ve spor bakani,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk-burs,750
0,Null,1,kyk,750
0,Null,1,kyk burs,750
1,Null,0,Null,Null
0,Null,1,kyk bursu aliyorum,750
0,Null,1,kyk,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,turk egitim vakfi (tev),750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
1,Null,1,kyk-burs,750
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,bursa ticaret ve sanayi odasi,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,bulgurcu vakfi,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,kyk k,Null
0,Null,1,kyk,750
0,Null,1,cagdas yasami destekleme dernegi,250
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,gsb,750
0,Null,0,Null,Null
0,Null,1,"kyk, cydd",1000
0,Null,1,kyk-burs,750
0,Null,0,Null,Null
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk bursu aliyorum,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,gsb,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,1,faydasicok vakfi,750
1,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,ozel+devlet,1000
0,Null,0,Null,Null
1,Null,1,yeditepe universitesi ve kyk,1000
0,Null,0,Null,Null
1,Null,0,Null,Null
0,Null,1,odtu basari bursu,1000
0,Null,0,Null,Null
0,Null,1,kyk,750
0,Null,1,kyk,750
0,Null,0,Null,Null
0,Null,0,Null,Null
0,Null,1,kredi ve yurtlar genel mudurlugu,750
