index2,Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Kardes Sayisi
44998,2020,28.0,erkek,2000/02/01,Null,bursa,2
44999,2020,28.0,erkek,1998/10/01,adana,Null,5
45000,2020,8.0,erkek,1996/12/10,kutahya,adana,2
45001,2020,46.0,erkek,2000/03/07,agri,izmir,5
45002,2020,41.0,erkek,1998/03/18,ankara,istanbul,1
45003,2020,28.0,erkek,1999/04/28,Null,ankara,1
45004,2020,18.0,erkek,1998/09/12,sanliurfa,Null,0
45005,2020,23.0,erkek,2000/09/10,gaziantep,hatay,2
45006,2020,30.0,erkek,1998/12/01,balikesir,gaziantep,1
45007,2020,54.0,erkek,1998/01/05,hatay,balikesir,1
45008,2020,23.0,erkek,1970/01/01,denizli,istanbul,0
45009,2020,28.0,erkek,1999/05/23,aksaray,balikesir,4
45010,2020,54.0,erkek,1970/01/01,izmir,aksaray,0
45011,2020,38.0,erkek,1998/08/03,izmir,istanbul,0
45012,2020,27.0,erkek,1998/07/26,ankara,izmir,2
45013,2020,70.0,erkek,1999/02/16,tekirdag,tekirdag,1
45014,2020,13.0,erkek,1998/03/19,izmir,bursa,2
45015,2020,24.0,erkek,2002/01/26,sanliurfa,istanbul,3
45016,2020,18.0,erkek,1970/01/01,konya,sanliurfa,1
45017,2020,67.0,erkek,2001/06/06,istanbul,konya,1
45018,2020,31.0,erkek,1999/02/01,istanbul,istanbul,3
45019,2020,21.0,erkek,1970/01/01,konya,tokat,2
45020,2020,8.0,erkek,1998/01/26,istanbul,konya,5
45021,2020,39.0,erkek,1999/08/01,yozgat,istanbul,1
45022,2020,18.0,erkek,1970/01/01,Null,istanbul,3
45023,2020,57.0,erkek,1999/09/22,karaman,siirt,2
45024,2020,11.0,erkek,1999/10/07,Null,istanbul,4
45025,2020,31.0,erkek,1998/07/14,istanbul,Null,2
45026,2020,21.0,erkek,1996/01/01,kutahya,istanbul,1
45027,2020,46.0,erkek,2000/08/02,samsun,bursa,2
45028,2020,26.0,erkek,2000/01/10,artvin,samsun,1
45029,2020,20.0,kadin,1999/08/24,adana,artvin,2
45030,2020,51.0,erkek,1998/05/15,mardin,istanbul,0
45031,2020,48.0,kadin,1998/10/29,adana,mardin,1
45032,2020,38.0,erkek,1998/09/20,mardin,istanbul,0
45033,2020,38.0,kadin,1970/01/01,diyarbakir,konya,0
45034,2020,45.0,kadin,1997/11/18,ankara,diyarbakir,0
45035,2020,42.0,belirtmek istemiyorum,1970/01/01,istanbul,hatay,0
45036,2020,26.0,erkek,2000/09/02,istanbul,kocaeli,2
45037,2020,23.0,erkek,2001/01/03,balikesir,Null,1
45038,2020,48.0,erkek,2000/04/16,bursa,istanbul,1
45039,2020,72.0,erkek,1998/06/03,tekirdag,istanbul,0
45040,2020,33.0,erkek,1970/01/01,izmir,antalya,0
45041,2020,59.0,erkek,1997/05/26,rize,izmir,1
45042,2020,18.0,erkek,2001/05/11,istanbul,istanbul,4
45043,2020,18.0,erkek,1999/08/02,adiyaman,istanbul,2
45044,2020,55.0,erkek,1998/06/13,istanbul,ankara,1
45045,2020,38.0,kadin,1996/09/28,hakkari,istanbul,0
45046,2020,23.0,kadin,1999/05/25,bitlis,antalya,5
45047,2020,25.0,kadin,1999/02/26,ardahan,bitlis,0
45048,2020,63.0,kadin,1999/12/03,Null,Null,2
45049,2020,25.0,kadin,1999/08/04,mersin,Null,5
45050,2020,56.0,kadin,1998/07/15,hatay,mersin,4
45051,2020,28.0,kadin,1999/04/15,Null,istanbul,5
45052,2020,33.0,kadin,2001/06/15,tekirdag,istanbul,1
45053,2020,15.0,kadin,1999/11/06,samsun,tekirdag,5
45054,2020,20.0,kadin,1996/01/28,yozgat,samsun,2
45055,2020,20.0,kadin,1970/01/01,Null,istanbul,2
45056,2020,20.0,kadin,1970/01/01,Null,Null,2
45057,2020,51.0,kadin,1970/01/01,bitlis,Null,3
45058,2020,15.0,kadin,1970/01/01,tokat,bitlis,2
45059,2020,64.0,erkek,1998/01/26,kocaeli,istanbul,2
45060,2020,41.0,erkek,2000/01/12,istanbul,malatya,2
45061,2020,30.0,erkek,1997/12/19,konya,bingol,1
45062,2020,18.0,erkek,1970/01/01,tokat,konya,2
45063,2020,23.0,erkek,1999/01/15,gaziantep,tokat,3
45064,2020,49.0,erkek,1996/08/15,istanbul,gaziantep,0
45065,2020,26.0,erkek,1996/02/16,tekirdag,kocaeli,1
45066,2020,37.0,erkek,1996/02/16,istanbul,istanbul,1
45067,2020,28.0,erkek,2000/01/04,van,istanbul,2
45068,2020,61.0,erkek,1999/01/13,adana,van,1
45069,2020,33.0,erkek,2000/12/22,istanbul,istanbul,1
45070,2020,13.0,erkek,2000/01/04,istanbul,istanbul,1
45071,2020,36.0,erkek,2001/01/01,hatay,istanbul,1
45072,2020,38.0,erkek,2001/09/14,ankara,istanbul,1
45073,2020,62.0,erkek,1997/01/01,istanbul,istanbul,1
45074,2020,62.0,belirtmek istemiyorum,1999/09/27,kahramanmaras,istanbul,1
45075,2020,23.0,erkek,2001/12/09,istanbul,istanbul,3
45076,2020,21.0,erkek,2000/01/01,istanbul,istanbul,2
45077,2020,10.0,kadin,1970/01/01,Null,istanbul,3
45078,2020,53.0,kadin,2000/10/15,diyarbakir,Null,2
45079,2020,15.0,kadin,2001/01/15,adiyaman,diyarbakir,3
45080,2020,40.0,kadin,2000/05/18,izmir,istanbul,1
45081,2020,77.0,erkek,1997/02/15,eskisehir,istanbul,0
45082,2020,57.0,erkek,2001/04/16,kirsehir,izmir,1
45083,2020,64.0,erkek,1996/01/04,aydin,giresun,1
45084,2020,25.0,kadin,1970/01/01,ankara,istanbul,1
45085,2020,46.0,erkek,2000/02/20,Null,ankara,3
45086,2020,29.0,erkek,2000/02/20,sirnak,Null,3
45087,2020,41.0,erkek,1996/06/26,mus,hakkari,0
45088,2020,57.0,erkek,1996/07/04,Null,tekirdag,1
45089,2020,52.0,kadin,1998/10/19,mersin,adana,1
45090,2020,38.0,kadin,1998/08/25,malatya,mersin,2
45091,2020,45.0,kadin,2001/01/14,mersin,elazig,3
45092,2020,49.0,kadin,2000/09/05,antalya,hatay,2
45093,2020,40.0,kadin,1970/01/01,nevsehir,istanbul,4
45094,2020,31.0,erkek,1999/10/21,hatay,nevsehir,3
45095,2020,28.0,erkek,1970/01/01,aksaray,hakkari,2
45096,2020,67.0,erkek,1997/01/30,kirklareli,adana,1
45097,2020,28.0,erkek,1970/01/01,ankara,istanbul,3
45098,2020,13.0,erkek,2000/01/16,trabzon,ankara,0
45099,2020,41.0,erkek,1998/10/05,izmir,istanbul,1
45100,2020,36.0,erkek,1998/07/18,mardin,izmir,2
45101,2020,36.0,erkek,1999/06/06,istanbul,mardin,1
45102,2020,8.0,erkek,1998/01/01,Null,istanbul,4
45103,2020,38.0,erkek,2001/01/05,istanbul,Null,2
45104,2020,13.0,erkek,1999/07/10,konya,istanbul,3
45105,2020,41.0,erkek,1996/06/12,kastamonu,konya,1
45106,2020,37.0,erkek,1970/01/01,nevsehir,kastamonu,2
45107,2020,61.0,erkek,2001/09/04,gaziantep,erzurum,1
45108,2020,13.0,erkek,1998/12/31,rize,antalya,2
45109,2020,41.0,erkek,1998/02/28,ankara,batman,1
45110,2020,49.0,erkek,1998/06/30,trabzon,istanbul,2
45111,2020,45.0,erkek,1998/09/16,Null,istanbul,1
45112,2020,51.0,erkek,1998/01/07,ankara,Null,1
45113,2020,33.0,erkek,1999/02/17,karabuk,bursa,1
45114,2020,8.0,erkek,2000/01/01,Null,istanbul,2
45115,2020,57.0,erkek,2000/04/25,ankara,Null,1
45116,2020,44.0,erkek,2001/02/08,aydin,ankara,2
45117,2020,11.0,erkek,2001/07/08,istanbul,ankara,2
45118,2020,51.0,erkek,1999/08/17,istanbul,istanbul,5
45119,2020,53.0,erkek,2001/03/22,diyarbakir,istanbul,2
45120,2020,13.0,Null,2001/05/01,Null,diyarbakir,1
45121,2020,42.0,erkek,1999/07/15,sakarya,Null,1
45122,2020,33.0,erkek,1999/04/16,adana,sakarya,1
45123,2020,13.0,erkek,1970/01/01,denizli,osmaniye,1
45124,2020,53.0,erkek,1997/05/20,istanbul,Null,1
45125,2020,18.0,erkek,1970/01/01,kastamonu,istanbul,0
45126,2020,24.0,erkek,2000/06/13,istanbul,kastamonu,1
45127,2020,38.0,erkek,2000/09/18,balikesir,istanbul,1
45128,2020,18.0,erkek,2001/02/18,antalya,istanbul,3
45129,2020,15.0,kadin,1996/01/18,samsun,antalya,3
45130,2020,45.0,kadin,2000/08/01,mardin,samsun,3
45131,2020,55.0,kadin,1970/01/01,eskisehir,mersin,1
45132,2020,15.0,kadin,1998/02/01,batman,eskisehir,5
45133,2020,15.0,kadin,2000/06/04,kilis,batman,5
45134,2020,37.0,kadin,1999/03/06,mersin,ankara,2
45135,2020,10.0,kadin,1997/04/01,hakkari,Null,4
45136,2020,25.0,kadin,1999/04/17,istanbul,Null,2
45137,2020,15.0,kadin,1999/11/20,hatay,istanbul,0
45138,2020,41.0,kadin,1999/03/01,kars,hatay,3
45139,2020,23.0,erkek,1998/06/24,Null,kars,0
45140,2020,20.0,kadin,2001/12/25,mardin,Null,2
45141,2020,35.0,kadin,1998/05/18,istanbul,istanbul,4
45142,2020,35.0,kadin,1999/09/07,mersin,ankara,1
45143,2020,52.0,erkek,1997/01/25,konya,corum,2
45144,2020,56.0,erkek,2001/07/02,ankara,ankara,1
45145,2020,23.0,erkek,1997/09/30,Null,ankara,1
45146,2020,53.0,erkek,1970/01/01,tokat,eskisehir,2
45147,2020,13.0,erkek,1998/01/14,Null,izmir,0
45148,2020,41.0,Null,1970/01/01,izmir,Null,1
45149,2020,46.0,erkek,1997/07/12,kocaeli,ankara,2
45150,2020,18.0,erkek,2000/05/30,kirsehir,ankara,1
45151,2020,48.0,erkek,1999/09/03,istanbul,kirsehir,1
45152,2020,13.0,kadin,1970/01/01,trabzon,istanbul,4
45153,2020,48.0,kadin,1998/01/07,adana,sakarya,2
45154,2020,56.0,kadin,2000/01/02,Null,izmir,0
45155,2020,25.0,kadin,1998/07/06,mersin,Null,5
45156,2020,23.0,kadin,1998/01/01,Null,istanbul,4
45157,2020,20.0,kadin,2000/04/11,kars,Null,3
45158,2020,33.0,kadin,1999/08/09,aksaray,manisa,3
45159,2020,15.0,kadin,1970/01/01,tekirdag,istanbul,0
45160,2020,67.0,kadin,1997/06/24,istanbul,Null,2
45161,2020,25.0,kadin,1998/01/19,Null,istanbul,4
45162,2020,10.0,kadin,1999/06/17,istanbul,Null,3
45163,2020,45.0,kadin,1998/07/03,balikesir,istanbul,1
45164,2020,30.0,kadin,1970/01/01,kirikkale,balikesir,2
45165,2020,33.0,kadin,1970/01/01,istanbul,giresun,2
45166,2020,20.0,kadin,2000/05/15,bolu,elazig,1
45167,2020,51.0,kadin,1970/01/01,batman,bolu,4
45168,2020,38.0,kadin,1996/02/08,kocaeli,antalya,2
45169,2020,60.0,kadin,2000/04/02,Null,istanbul,5
45170,2020,25.0,kadin,1999/08/16,agri,Null,0
45171,2020,56.0,kadin,1999/08/20,adana,agri,3
45172,2020,25.0,kadin,1996/07/02,nevsehir,mersin,2
45173,2020,15.0,kadin,1997/04/22,corum,istanbul,3
45174,2020,38.0,kadin,1998/07/13,ankara,kocaeli,1
45175,2020,38.0,kadin,1998/09/09,rize,istanbul,2
45176,2020,58.0,kadin,1999/04/20,mardin,istanbul,3
45177,2020,27.0,kadin,1998/07/22,bolu,istanbul,1
45178,2020,10.0,kadin,2001/01/02,istanbul,bolu,3
45179,2020,26.0,kadin,2000/07/29,Null,istanbul,2
45180,2020,20.0,kadin,1970/01/01,Null,Null,5
45181,2020,35.0,kadin,1998/12/01,hatay,Null,5
45182,2020,55.0,kadin,1997/08/27,istanbul,hatay,3
45183,2020,50.0,kadin,2000/10/26,gaziantep,bursa,2
45184,2020,45.0,kadin,1998/10/09,kirikkale,gaziantep,3
45185,2020,30.0,kadin,1998/06/17,aydin,kirikkale,2
45186,2020,45.0,kadin,2001/01/25,agri,istanbul,5
45187,2020,20.0,kadin,2000/10/04,adana,agri,0
45188,2020,52.0,kadin,1998/05/05,kars,adana,1
45189,2020,15.0,kadin,1997/02/19,mardin,istanbul,0
45190,2020,23.0,kadin,1970/01/01,tokat,batman,3
45191,2020,40.0,kadin,1997/10/11,istanbul,istanbul,1
45192,2020,56.0,kadin,1997/10/14,ankara,istanbul,1
45193,2020,64.0,kadin,1998/03/20,kahramanmaras,istanbul,2
45194,2020,13.0,erkek,2000/02/28,ardahan,zonguldak,4
45195,2020,51.0,erkek,2000/05/28,Null,ardahan,2
45196,2020,51.0,erkek,2001/10/24,Null,Null,0
45197,2020,28.0,erkek,1999/04/25,ankara,istanbul,0
45198,2020,39.0,erkek,1999/10/30,izmir,ankara,1
45199,2020,30.0,kadin,1996/06/04,istanbul,antalya,2
45200,2020,40.0,kadin,2001/07/31,antalya,istanbul,1
45201,2020,23.0,kadin,2001/02/07,hatay,antalya,3
45202,2020,18.0,kadin,1970/01/01,samsun,hatay,1
45203,2020,71.0,kadin,2000/08/28,izmir,ankara,1
45204,2020,18.0,erkek,1970/01/01,ankara,izmir,2
45205,2020,41.0,erkek,1997/02/05,gaziantep,ankara,3
45206,2020,15.0,kadin,1999/08/30,izmir,Null,3
45207,2020,43.0,kadin,1997/11/16,kirikkale,izmir,1
45208,2020,16.0,erkek,1999/06/06,denizli,istanbul,1
45209,2020,15.0,kadin,1996/06/16,batman,denizli,3
45210,2020,69.0,kadin,2001/03/09,istanbul,batman,1
45211,2020,33.0,erkek,1999/11/20,sirnak,izmir,0
45212,2020,73.0,erkek,1999/08/07,gaziantep,istanbul,4
45213,2020,21.0,erkek,2000/08/13,kahramanmaras,sakarya,2
45214,2020,43.0,erkek,2000/08/19,mersin,kahramanmaras,2
45215,2020,23.0,erkek,1998/05/05,denizli,istanbul,2
45216,2020,18.0,erkek,1998/10/11,mardin,denizli,0
45217,2020,61.0,erkek,1998/07/06,bursa,elazig,0
45218,2020,39.0,erkek,1970/01/01,tokat,istanbul,0
45219,2020,18.0,erkek,1998/10/19,mardin,tokat,5
45220,2020,13.0,erkek,1970/01/01,Null,mardin,Null
45221,2020,13.0,erkek,1970/01/01,manisa,Null,Null
45222,2020,47.0,erkek,1970/01/01,sanliurfa,manisa,4
45223,2020,13.0,erkek,1998/05/05,konya,sivas,1
45224,2020,42.0,erkek,1970/01/01,sanliurfa,kocaeli,5
45225,2020,28.0,erkek,1999/03/28,kahramanmaras,adana,3
45226,2020,64.0,erkek,2000/03/30,istanbul,istanbul,1
45227,2020,53.0,erkek,2000/09/04,ankara,istanbul,1
45228,2020,38.0,kadin,2000/07/01,hakkari,istanbul,0
45229,2020,13.0,erkek,1999/01/01,mardin,Null,0
45230,2020,18.0,erkek,1999/12/23,sanliurfa,adana,0
45231,2020,21.0,erkek,1970/01/01,diyarbakir,nevsehir,3
45232,2020,31.0,erkek,1970/01/01,van,van,0
45233,2020,54.0,kadin,1999/01/05,antalya,canakkale,2
45234,2020,15.0,kadin,1998/01/01,kahramanmaras,eskisehir,2
45235,2020,18.0,belirtmek istemiyorum,2002/02/14,erzurum,kahramanmaras,3
45236,2020,29.0,kadin,1996/05/24,erzurum,erzurum,3
45237,2020,28.0,erkek,2001/01/24,Null,istanbul,0
45238,2020,15.0,kadin,1970/01/01,yozgat,Null,2
45239,2020,18.0,erkek,2000/08/08,Null,istanbul,5
45240,2020,34.0,erkek,1997/07/04,diyarbakir,Null,0
45241,2020,18.0,erkek,1970/01/01,mardin,diyarbakir,2
45242,2020,13.0,erkek,1998/03/12,izmir,mardin,1
45243,2020,16.0,erkek,1970/01/01,mus,izmir,4
45244,2020,18.0,erkek,1998/08/04,diyarbakir,izmir,3
45245,2020,52.0,erkek,1997/08/31,ardahan,diyarbakir,3
45246,2020,33.0,kadin,1998/12/05,sakarya,eskisehir,1
45247,2020,52.0,erkek,1999/11/07,izmir,mardin,1
45248,2020,31.0,erkek,1996/04/15,sirnak,isparta,0
45249,2020,33.0,erkek,1970/01/01,antalya,sirnak,2
45250,2020,37.0,erkek,1999/08/02,istanbul,istanbul,2
45251,2020,19.0,erkek,2000/03/01,balikesir,izmir,2
45252,2020,13.0,erkek,1999/10/28,adiyaman,balikesir,0
45253,2020,38.0,erkek,1999/03/07,Null,adiyaman,4
45254,2020,31.0,erkek,1970/01/01,sanliurfa,Null,0
45255,2020,26.0,erkek,1999/10/29,Null,istanbul,1
45256,2020,33.0,erkek,1970/01/01,kirikkale,Null,2
45257,2020,24.0,erkek,1998/03/05,batman,corum,0
45258,2020,13.0,erkek,1998/05/01,mardin,ankara,4
45259,2020,18.0,erkek,1997/09/05,gaziantep,izmir,4
45260,2020,28.0,erkek,2001/07/16,istanbul,gaziantep,1
45261,2020,13.0,erkek,1999/04/17,kahramanmaras,afyonkarahisar,2
45262,2020,18.0,erkek,2001/05/22,mardin,mugla,3
45263,2020,38.0,erkek,2000/05/21,sanliurfa,mardin,3
45264,2020,18.0,erkek,2000/12/18,sanliurfa,ankara,1
45265,2020,23.0,erkek,1998/08/05,mersin,sanliurfa,1
45266,2020,41.0,erkek,1996/04/02,konya,istanbul,2
45267,2020,13.0,erkek,2001/01/22,hatay,konya,3
45268,2020,30.0,erkek,2000/02/09,Null,hatay,1
45269,2020,21.0,erkek,1998/01/20,denizli,istanbul,2
45270,2020,28.0,erkek,1997/06/17,Null,denizli,3
45271,2020,8.0,erkek,1970/01/01,adana,Null,5
45272,2020,31.0,erkek,1998/07/14,eskisehir,adana,1
45273,2020,18.0,erkek,2000/03/02,giresun,bilecik,3
45274,2020,21.0,erkek,1998/03/21,diyarbakir,Null,0
45275,2020,62.0,erkek,1997/10/16,sinop,istanbul,1
45276,2020,18.0,erkek,2001/07/05,mardin,sinop,4
45277,2020,31.0,erkek,1999/02/01,diyarbakir,istanbul,4
45278,2020,28.0,erkek,1970/01/01,sirnak,istanbul,0
45279,2020,36.0,erkek,1970/01/01,kahramanmaras,konya,3
45280,2020,36.0,erkek,2000/01/08,Null,istanbul,2
45281,2020,18.0,erkek,2001/12/19,mersin,Null,2
45282,2020,56.0,erkek,1998/07/28,agri,mersin,0
45283,2020,36.0,erkek,1970/01/01,diyarbakir,agri,0
45284,2020,77.0,erkek,1970/01/01,izmir,mus,1
45285,2020,38.0,erkek,1970/01/01,balikesir,istanbul,2
45286,2020,36.0,erkek,1997/09/09,gaziantep,balikesir,4
45287,2020,8.0,erkek,2001/01/18,izmir,gaziantep,2
45288,2020,18.0,erkek,1970/01/01,diyarbakir,aydin,3
45289,2020,13.0,Null,Null,Null,van,1
45290,2020,44.0,erkek,1999/07/22,hatay,Null,3
45291,2020,61.0,erkek,2000/02/28,istanbul,hatay,3
45292,2020,28.0,erkek,2000/04/27,denizli,ankara,0
45293,2020,13.0,erkek,2000/07/14,hatay,denizli,3
45294,2020,24.0,erkek,1996/08/21,Null,hatay,3
45295,2020,51.0,erkek,1996/03/04,manisa,istanbul,1
45296,2020,23.0,erkek,2000/09/03,kutahya,manisa,1
45297,2020,28.0,erkek,1999/01/29,kutahya,yalova,0
45298,2020,28.0,erkek,1997/11/23,diyarbakir,kirklareli,0
45299,2020,13.0,erkek,1999/05/15,sirnak,mersin,0
45300,2020,38.0,erkek,1999/04/18,nevsehir,sirnak,2
45301,2020,62.0,erkek,1997/03/16,hatay,adana,0
45302,2020,13.0,erkek,2001/08/23,afyonkarahisar,hatay,1
45303,2020,49.0,erkek,1998/08/12,bolu,konya,4
45304,2020,21.0,erkek,1998/01/07,ankara,bolu,2
45305,2020,41.0,erkek,2001/07/23,kocaeli,istanbul,2
45306,2020,31.0,erkek,2001/01/11,Null,istanbul,2
45307,2020,43.0,erkek,2000/05/21,kayseri,Null,2
45308,2020,33.0,erkek,1997/08/07,kutahya,kayseri,2
45309,2020,13.0,erkek,1970/01/01,mugla,usak,Null
45310,2020,26.0,erkek,2000/03/08,sanliurfa,istanbul,5
45311,2020,43.0,erkek,2001/05/21,kayseri,sanliurfa,1
45312,2020,62.0,erkek,1999/06/25,yozgat,istanbul,2
45313,2020,34.0,erkek,1998/03/09,izmir,istanbul,2
45314,2020,38.0,erkek,1999/08/19,istanbul,mardin,2
45315,2020,29.0,erkek,1997/06/25,gaziantep,antalya,2
45316,2020,13.0,erkek,2000/06/01,adiyaman,gaziantep,4
45317,2020,31.0,erkek,1998/09/01,kahramanmaras,sirnak,2
45318,2020,41.0,erkek,2000/04/15,kocaeli,kahramanmaras,2
45319,2020,26.0,erkek,2001/09/15,van,istanbul,0
45320,2020,24.0,erkek,1997/05/29,canakkale,van,1
45321,2020,43.0,erkek,2001/10/05,diyarbakir,balikesir,0
45322,2020,19.0,erkek,1970/01/01,sanliurfa,ankara,2
45323,2020,31.0,erkek,1998/05/20,sirnak,Null,0
45324,2020,51.0,erkek,1999/02/11,kutahya,sirnak,1
45325,2020,13.0,erkek,1998/06/05,adiyaman,isparta,2
45326,2020,21.0,erkek,2001/06/22,kirsehir,adana,2
45327,2020,18.0,erkek,2000/08/28,kahramanmaras,kirsehir,3
45328,2020,13.0,erkek,2000/05/16,istanbul,denizli,3
45329,2020,47.0,erkek,1999/09/21,gaziantep,istanbul,2
45330,2020,49.0,erkek,1998/02/26,kayseri,istanbul,2
45331,2020,11.0,erkek,1998/08/25,Null,istanbul,2
45332,2020,50.0,erkek,1997/07/29,hatay,Null,3
45333,2020,18.0,erkek,2001/06/24,konya,istanbul,1
45334,2020,79.0,erkek,1999/08/21,istanbul,konya,1
45335,2020,46.0,erkek,1999/06/07,diyarbakir,istanbul,0
45336,2020,31.0,erkek,2000/06/27,gaziantep,diyarbakir,2
45337,2020,23.0,erkek,2000/06/30,adiyaman,gaziantep,0
45338,2020,23.0,erkek,2000/05/07,sanliurfa,istanbul,1
45339,2020,34.0,erkek,1999/05/15,van,sanliurfa,0
45340,2020,58.0,erkek,1970/01/01,istanbul,ankara,1
45341,2020,13.0,erkek,1970/01/01,ankara,istanbul,1
45342,2020,21.0,erkek,1998/09/12,mersin,konya,2
45343,2020,28.0,erkek,1998/10/20,adiyaman,mersin,3
45344,2020,33.0,erkek,1997/11/30,diyarbakir,adiyaman,5
45345,2020,13.0,erkek,1999/07/23,sirnak,usak,0
45346,2020,52.0,erkek,1997/01/11,ankara,sirnak,3
45347,2020,24.0,erkek,1998/10/15,mardin,antalya,0
45348,2020,13.0,erkek,1998/04/03,sanliurfa,izmir,0
45349,2020,26.0,erkek,1998/05/20,sirnak,sanliurfa,0
45350,2020,33.0,erkek,1999/08/25,igdir,sirnak,1
45351,2020,38.0,erkek,2000/09/15,van,istanbul,4
45352,2020,43.0,erkek,2000/01/20,yozgat,van,1
45353,2020,28.0,erkek,1970/01/01,sanliurfa,istanbul,5
45354,2020,31.0,erkek,1998/08/19,kayseri,sanliurfa,1
45355,2020,67.0,erkek,1998/03/04,aydin,istanbul,1
45356,2020,8.0,erkek,1996/01/01,mus,istanbul,3
45357,2020,28.0,erkek,1999/02/03,sanliurfa,bursa,3
45358,2020,46.0,erkek,1999/01/05,gaziantep,istanbul,0
45359,2020,13.0,erkek,1970/01/01,sanliurfa,gaziantep,3
45360,2020,60.0,erkek,1999/05/04,istanbul,sanliurfa,2
45361,2020,36.0,erkek,1970/01/01,ankara,antalya,2
45362,2020,33.0,erkek,2000/03/17,konya,ankara,2
45363,2020,21.0,erkek,1998/02/01,van,konya,5
45364,2020,72.0,erkek,1997/10/20,gaziantep,van,1
45365,2020,18.0,erkek,2000/09/10,denizli,gaziantep,2
45366,2020,64.0,erkek,1970/01/01,antalya,istanbul,1
45367,2020,13.0,erkek,1970/01/01,Null,antalya,1
45368,2020,51.0,erkek,1970/01/01,malatya,Null,3
45369,2020,51.0,erkek,1970/01/01,malatya,istanbul,3
45370,2020,31.0,erkek,2000/03/11,batman,istanbul,3
45371,2020,33.0,erkek,1997/10/06,kayseri,batman,2
45372,2020,18.0,erkek,1999/12/07,antalya,izmir,1
45373,2020,49.0,erkek,1996/09/06,istanbul,antalya,3
45374,2020,41.0,erkek,1996/09/22,diyarbakir,istanbul,5
45375,2020,33.0,erkek,1997/03/19,Null,istanbul,0
45376,2020,46.0,erkek,1999/06/29,edirne,Null,1
45377,2020,50.0,erkek,1998/08/02,konya,istanbul,3
45378,2020,33.0,erkek,1999/12/16,Null,istanbul,0
45379,2020,23.0,erkek,1970/01/01,sirnak,Null,0
45380,2020,43.0,erkek,2000/06/24,sakarya,sanliurfa,3
45381,2020,23.0,erkek,1998/04/16,sanliurfa,sakarya,4
45382,2020,36.0,erkek,1970/01/01,diyarbakir,balikesir,0
45383,2020,41.0,erkek,2000/01/12,karabuk,diyarbakir,2
45384,2020,15.0,kadin,1970/01/01,artvin,istanbul,4
45385,2020,25.0,kadin,2001/07/15,mardin,kahramanmaras,4
45386,2020,15.0,kadin,1970/01/01,Null,sanliurfa,1
45387,2020,33.0,kadin,1997/06/10,manisa,Null,1
45388,2020,30.0,kadin,1970/01/01,mardin,istanbul,5
45389,2020,38.0,kadin,1997/06/17,mardin,mardin,5
45390,2020,41.0,erkek,1998/07/20,Null,mardin,0
45391,2020,23.0,kadin,1970/01/01,hatay,Null,5
45392,2020,40.0,kadin,2000/06/13,karabuk,istanbul,2
45393,2020,20.0,kadin,1999/11/01,izmir,eskisehir,1
45394,2020,40.0,kadin,1999/02/10,tekirdag,istanbul,1
45395,2020,25.0,kadin,2000/06/29,istanbul,Null,2
45396,2020,15.0,kadin,1996/12/01,istanbul,Null,2
45397,2020,20.0,kadin,1998/04/10,batman,istanbul,0
45398,2020,40.0,kadin,1999/12/07,manisa,batman,1
45399,2020,25.0,kadin,2000/10/13,gaziantep,manisa,0
45400,2020,36.0,erkek,2020/05/01,aydin,istanbul,2
45401,2020,57.0,erkek,1998/01/02,istanbul,aydin,1
45402,2020,34.0,erkek,1998/05/13,sivas,istanbul,5
45403,2020,61.0,erkek,1997/08/22,adana,bursa,0
45404,2020,13.0,erkek,2000/10/14,bursa,istanbul,1
45405,2020,23.0,erkek,1999/06/08,Null,istanbul,1
45406,2020,36.0,erkek,1999/09/27,Null,ankara,4
45407,2020,36.0,erkek,2001/04/04,mugla,istanbul,1
45408,2020,40.0,kadin,2000/03/02,kayseri,istanbul,1
45409,2020,15.0,kadin,1970/01/01,antalya,kayseri,2
45410,2020,18.0,erkek,1970/01/01,agri,antalya,0
45411,2020,8.0,erkek,1970/01/01,Null,agri,5
45412,2020,18.0,erkek,1997/03/29,van,Null,2
45413,2020,19.0,erkek,1970/01/01,Null,karabuk,1
45414,2020,20.0,kadin,1999/07/21,Null,Null,1
45415,2020,15.0,kadin,2001/03/19,bursa,Null,1
45416,2020,79.0,kadin,1999/02/16,bursa,istanbul,0
45417,2020,30.0,kadin,1998/08/10,kilis,ankara,2
45418,2020,10.0,kadin,2001/10/06,Null,izmir,2
45419,2020,48.0,kadin,1997/02/08,istanbul,Null,1
45420,2020,43.0,kadin,2000/12/22,istanbul,istanbul,1
45421,2020,48.0,kadin,1970/01/01,manisa,istanbul,1
45422,2020,33.0,kadin,1998/11/06,istanbul,manisa,2
45423,2020,20.0,kadin,2001/10/22,bursa,istanbul,3
45424,2020,15.0,kadin,1999/12/09,istanbul,bursa,1
45425,2020,66.0,kadin,1999/01/17,afyonkarahisar,balikesir,1
45426,2020,25.0,kadin,2001/10/14,Null,istanbul,3
45427,2020,15.0,kadin,2001/11/02,kirikkale,tekirdag,1
45428,2020,18.0,kadin,2001/11/02,kirikkale,kirikkale,1
45429,2020,28.0,kadin,2001/03/23,sivas,kirikkale,2
45430,2020,38.0,kadin,1998/06/06,kayseri,istanbul,2
45431,2020,35.0,kadin,1998/03/11,konya,istanbul,0
