Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi
ilkokul,,,ilkokul,,diger,2.0
ilkokul,,,universite,,kamu,4.0
ilkokul,,,egitimi yok,,diger,4.0
ilkokul,,,ilkokul,,ozel sektor,0.0
ilkokul,,,lise,,ozel sektor,3.0
egitimi yok,,,ilkokul,,diger,2.0
universite,,,yuksek lisans,,,2.0
ilkokul,,,ilkokul,,,2.0
ortaokul,,,ortaokul,,kamu,2.0
ilkokul,,,ortaokul,,ozel sektor,2.0
egitimi yok,,,ilkokul,,,5.0
egitimi yok,,,ilkokul,,,5.0
lise,,,ortaokul,,ozel sektor,2.0
lise,,ozel sektor,ilkokul,,ozel sektor,1.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,2.0
egitimi yok,,,ilkokul,,kamu,4.0
lise,,,lise,,ozel sektor,3.0
universite,,,ilkokul,,,0.0
egitimi yok,,,ortaokul,,diger,3.0
universite,,,universite,,ozel sektor,2.0
ortaokul,,,ortaokul,,ozel sektor,2.0
egitimi yok,,,ilkokul,,,2.0
universite,,,lise,,,1.0
universite,,ozel sektor,lise,,ozel sektor,0.0
ilkokul,,,ilkokul,,,4.0
ortaokul,,diger,ortaokul,,diger,1.0
egitimi yok,,,ortaokul,,,4.0
egitimi yok,,,ilkokul,,diger,0.0
lise,,,ilkokul,,diger,1.0
ilkokul,,,ilkokul,,diger,2.0
egitimi yok,,,ilkokul,,,2.0
ilkokul,,,ilkokul,,,5.0
lise,,,lise,,,3.0
universite,,kamu,universite,,kamu,1.0
ilkokul,,,ilkokul,,ozel sektor,1.0
universite,,,universite,,kamu,2.0
egitimi yok,,,egitimi yok,,diger,5.0
ilkokul,,,lise,,ozel sektor,2.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,3.0
universite,,,universite,,ozel sektor,2.0
ilkokul,,,ilkokul,,diger,1.0
ilkokul,,,egitimi yok,,,2.0
ilkokul,,,lise,,kamu,3.0
ortaokul,,ozel sektor,universite,,ozel sektor,2.0
ilkokul,,ozel sektor,lise,,ozel sektor,0.0
universite,,ozel sektor,lise,,ozel sektor,1.0
egitimi yok,,,ilkokul,,kamu,5.0
ortaokul,,,lise,,kamu,2.0
lise,,,lise,,kamu,3.0
ilkokul,,,ilkokul,,diger,2.0
yuksek lisans,,,doktora,,kamu,2.0
,,,,,,
lise,,diger,universite,,diger,1.0
ilkokul,,,ortaokul,,ozel sektor,2.0
ilkokul,,,lise,,,4.0
lise,,,lise,,ozel sektor,1.0
ilkokul,,,ortaokul,,ozel sektor,3.0
egitimi yok,,,universite,,,3.0
ortaokul,,,lise,,,1.0
universite,,,,,,1.0
lise,,kamu,lise,,kamu,2.0
lise,,,universite,,,1.0
lise,,,universite,,kamu,2.0
lise,,,universite,,,3.0
ilkokul,,diger,ilkokul,,,1.0
lise,,,universite,,kamu,1.0
lise,,,universite,,,4.0
ilkokul,,,,,ozel sektor,2.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,ilkokul,,diger,1.0
universite,,,universite,,kamu,3.0
ilkokul,,,universite,,kamu,4.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,,ortaokul,,,4.0
egitimi yok,,,lise,,ozel sektor,5.0
ortaokul,,,ortaokul,,ozel sektor,1.0
ilkokul,,,ilkokul,,ozel sektor,2.0
lise,,,lise,,ozel sektor,2.0
lise,,,ortaokul,,ozel sektor,2.0
lise,,,ortaokul,,diger,1.0
lise,,ozel sektor,lise,,,1.0
ilkokul,,,universite,,kamu,3.0
lise,,ozel sektor,lise,,kamu,2.0
egitimi yok,,,egitimi yok,,ozel sektor,4.0
ortaokul,,,ortaokul,,,0.0
ilkokul,,ozel sektor,lise,,,1.0
universite,,kamu,universite,,,2.0
egitimi yok,,,egitimi yok,,,0.0
ortaokul,,,ilkokul,,diger,3.0
lise,,ozel sektor,lise,,kamu,1.0
lise,,,lise,,ozel sektor,2.0
lise,,,ilkokul,,ozel sektor,1.0
ilkokul,,,ortaokul,,,2.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,lise,,,2.0
ilkokul,,,lise,,ozel sektor,2.0
ilkokul,,,lise,,,2.0
ilkokul,,,egitimi yok,,,2.0
lise,,,universite,,ozel sektor,2.0
universite,,kamu,universite,,kamu,1.0
ilkokul,,,ortaokul,,diger,1.0
ilkokul,,,ilkokul,,ozel sektor,1.0
lise,,,universite,,kamu,1.0
lise,,kamu,universite,,kamu,1.0
ilkokul,,,egitimi yok,,ozel sektor,5.0
ortaokul,,ozel sektor,ortaokul,,ozel sektor,1.0
ilkokul,,,ilkokul,,,3.0
ortaokul,,,lise,,,1.0
ilkokul,,,ilkokul,,,1.0
universite,,kamu,universite,,,1.0
universite,,,universite,,,0.0
egitimi yok,,,lise,,ozel sektor,1.0
universite,,,universite,,ozel sektor,3.0
lise,,,lise,,diger,5.0
ilkokul,,,lise,,,1.0
ilkokul,,,universite,,kamu,2.0
ilkokul,,,ortaokul,,ozel sektor,3.0
ilkokul,,,ilkokul,,,4.0
ortaokul,,,lise,,kamu,2.0
lise,,,universite,,,2.0
lise,,ozel sektor,universite,,kamu,1.0
universite,,kamu,universite,,kamu,2.0
ilkokul,,,universite,,kamu,2.0
lise,,,universite,,kamu,1.0
ilkokul,,,ilkokul,,diger,1.0
ortaokul,,,ilkokul,,ozel sektor,3.0
lise,,ozel sektor,lise,,ozel sektor,3.0
ilkokul,,,ilkokul,,ozel sektor,2.0
universite,,,lise,,,1.0
universite,,kamu,universite,,,0.0
egitimi yok,,,universite,,,0.0
lise,,diger,ortaokul,,diger,4.0
ilkokul,,,ortaokul,,,0.0
lise,,,universite,,kamu,2.0
ilkokul,,,ortaokul,,,2.0
lise,,,universite,,,1.0
ortaokul,,,ilkokul,,diger,4.0
ilkokul,,,ilkokul,,ozel sektor,4.0
ilkokul,,,lise,,ozel sektor,1.0
ilkokul,,diger,ortaokul,,ozel sektor,2.0
ilkokul,,,ilkokul,,diger,3.0
egitimi yok,,,ilkokul,,,3.0
egitimi yok,,,ilkokul,,,1.0
ilkokul,,,lise,,diger,2.0
ortaokul,,,ortaokul,,,1.0
ilkokul,,,universite,,,3.0
egitimi yok,,,egitimi yok,,,0.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,2.0
universite,,,universite,,kamu,1.0
ilkokul,,,egitimi yok,,diger,2.0
ilkokul,,,ilkokul,,diger,2.0
ilkokul,,,universite,,ozel sektor,1.0
lise,,,universite,,kamu,1.0
lise,,,lise,,,0.0
egitimi yok,,,ilkokul,,ozel sektor,4.0
ilkokul,,,egitimi yok,,,3.0
ortaokul,,ozel sektor,ilkokul,,ozel sektor,1.0
ilkokul,,,ilkokul,,diger,3.0
ilkokul,,,ilkokul,,diger,1.0
ilkokul,,,egitimi yok,,,3.0
ilkokul,,,ortaokul,,,3.0
lise,,,lise,,diger,1.0
lise,,,ortaokul,,ozel sektor,1.0
ortaokul,,,ilkokul,,ozel sektor,1.0
ortaokul,,,ilkokul,,,3.0
lise,,kamu,lise,,ozel sektor,0.0
ilkokul,,,ortaokul,,diger,2.0
lise,,ozel sektor,lise,,,1.0
ilkokul,,diger,lise,,diger,2.0
ilkokul,,,ilkokul,,diger,2.0
egitimi yok,,,ilkokul,,diger,5.0
ilkokul,,diger,ilkokul,,,1.0
ilkokul,,,lise,,diger,1.0
universite,,kamu,lise,,kamu,2.0
lise,,,lise,,ozel sektor,2.0
ilkokul,,kamu,ilkokul,,kamu,2.0
universite,,kamu,universite,,ozel sektor,2.0
lise,,,ortaokul,,ozel sektor,3.0
egitimi yok,,,ilkokul,,diger,5.0
egitimi yok,,ozel sektor,ilkokul,,ozel sektor,1.0
ortaokul,,,lise,,,4.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,ortaokul,,diger,2.0
ilkokul,,,ilkokul,,,5.0
ortaokul,,,ortaokul,,diger,2.0
ilkokul,,,ilkokul,,diger,3.0
lise,,,universite,,kamu,1.0
yuksek lisans,,kamu,universite,,,2.0
ortaokul,,ozel sektor,ortaokul,,ozel sektor,3.0
egitimi yok,,,ilkokul,,,0.0
lise,,,lise,,ozel sektor,2.0
ilkokul,,,ilkokul,,diger,1.0
universite,,diger,universite,,diger,1.0
ilkokul,,,ilkokul,,,2.0
lise,,,ilkokul,,ozel sektor,1.0
egitimi yok,,,egitimi yok,,diger,4.0
ilkokul,,,lise,,,1.0
universite,,,universite,,,2.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,,ilkokul,,ozel sektor,3.0
universite,,,universite,,,2.0
ilkokul,,,lise,,kamu,0.0
lise,,,ortaokul,,diger,1.0
egitimi yok,,,ilkokul,,,0.0
universite,,,universite,,,2.0
lise,,,lise,,,4.0
ilkokul,,,ilkokul,,diger,4.0
egitimi yok,,,ilkokul,,,0.0
ilkokul,,,universite,,kamu,2.0
ilkokul,,,lise,,kamu,2.0
lise,,,universite,,,2.0
ilkokul,,,universite,,kamu,3.0
lise,,,universite,,diger,1.0
lise,,ozel sektor,ortaokul,,ozel sektor,1.0
lise,,,lise,,kamu,1.0
egitimi yok,,,ilkokul,,ozel sektor,3.0
ortaokul,,,universite,,kamu,3.0
universite,,kamu,universite,,ozel sektor,1.0
ilkokul,,,ortaokul,,ozel sektor,1.0
universite,,kamu,universite,,kamu,1.0
ilkokul,,,ilkokul,,,5.0
lise,,,ilkokul,,,1.0
ilkokul,,,lise,,diger,2.0
ortaokul,,,universite,,diger,2.0
ortaokul,,,ilkokul,,,2.0
ilkokul,,ozel sektor,ortaokul,,,2.0
ilkokul,,,ilkokul,,diger,4.0
ortaokul,,,lise,,diger,1.0
lise,,,ilkokul,,,3.0
ilkokul,,,lise,,,3.0
lise,,,universite,,ozel sektor,2.0
lise,,,lise,,ozel sektor,1.0
ilkokul,,ozel sektor,ilkokul,,,0.0
universite,,kamu,universite,,kamu,1.0
ilkokul,,,ortaokul,,,2.0
egitimi yok,,,ilkokul,,diger,2.0
egitimi yok,,,ortaokul,,diger,3.0
ilkokul,,,lise,,ozel sektor,4.0
ilkokul,,,lise,,diger,5.0
egitimi yok,,,egitimi yok,,,4.0
universite,,ozel sektor,universite,,ozel sektor,1.0
universite,,,universite,,,1.0
ortaokul,,,ortaokul,,,1.0
ortaokul,,,ilkokul,,ozel sektor,1.0
ilkokul,,,lise,,,1.0
universite,,kamu,universite,,,1.0
ilkokul,,,ilkokul,,,3.0
ortaokul,,,ortaokul,,,1.0
lise,,,lise,,,1.0
egitimi yok,,,ilkokul,,,5.0
lise,,,universite,,,2.0
lise,,,lise,,,1.0
ilkokul,,,ilkokul,,,2.0
lise,,,ilkokul,,,1.0
ortaokul,,,ortaokul,,,1.0
lise,,,universite,,kamu,4.0
ilkokul,,,lise,,ozel sektor,2.0
universite,,,yuksek lisans,,ozel sektor,1.0
universite,,ozel sektor,universite,,,0.0
universite,,kamu,universite,,kamu,1.0
ortaokul,,diger,lise,,,1.0
lise,,kamu,universite,,,2.0
ilkokul,,,lise,,,1.0
lise,,,ortaokul,,,1.0
egitimi yok,,,lise,,,3.0
yuksek lisans,,,doktora,,kamu,2.0
universite,,kamu,lise,,,2.0
ortaokul,,,ortaokul,,,2.0
ortaokul,,,ilkokul,,ozel sektor,1.0
lise,,,universite,,,1.0
egitimi yok,,,ilkokul,,ozel sektor,5.0
universite,,kamu,lise,,ozel sektor,1.0
ilkokul,,,ortaokul,,diger,3.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,ozel sektor,ilkokul,,diger,1.0
ilkokul,,,ilkokul,,,5.0
ortaokul,,,lise,,diger,1.0
ilkokul,,,ortaokul,,,0.0
ilkokul,,,ilkokul,,kamu,3.0
ilkokul,,,universite,,ozel sektor,2.0
egitimi yok,,,ortaokul,,,5.0
ortaokul,,,lise,,diger,4.0
egitimi yok,,,ilkokul,,,0.0
universite,,kamu,doktora,,kamu,1.0
universite,,kamu,lise,,ozel sektor,1.0
universite,,,universite,,ozel sektor,1.0
ilkokul,,,ortaokul,,ozel sektor,2.0
ilkokul,,,ilkokul,,diger,4.0
lise,,,universite,,,1.0
ilkokul,,,universite,,kamu,2.0
ilkokul,,,lise,,ozel sektor,1.0
egitimi yok,,,egitimi yok,,,1.0
universite,,,lise,,ozel sektor,2.0
ortaokul,,,lise,,ozel sektor,4.0
universite,,,universite,,,1.0
ilkokul,,,lise,,diger,2.0
ilkokul,,,lise,,ozel sektor,1.0
lise,,,egitimi yok,,ozel sektor,1.0
universite,,kamu,universite,,kamu,2.0
ilkokul,,,ilkokul,,diger,1.0
egitimi yok,,,ilkokul,,,2.0
lise,,,universite,,kamu,1.0
lise,,ozel sektor,universite,,,2.0
ilkokul,,,ilkokul,,ozel sektor,5.0
ilkokul,,kamu,ortaokul,,ozel sektor,1.0
ortaokul,,,lise,,,1.0
ortaokul,,,lise,,ozel sektor,2.0
lise,,,ortaokul,,,3.0
lise,,,lise,,kamu,2.0
lise,,,lise,,ozel sektor,0.0
universite,,,yuksek lisans,,ozel sektor,1.0
ilkokul,,,lise,,diger,1.0
ilkokul,,kamu,ilkokul,,,3.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,2.0
lise,,,lise,,ozel sektor,2.0
egitimi yok,,,ortaokul,,,4.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,2.0
universite,,kamu,universite,,kamu,1.0
lise,,,yuksek lisans,,kamu,2.0
ortaokul,,,ilkokul,,,3.0
ortaokul,,ozel sektor,ilkokul,,ozel sektor,0.0
ilkokul,,,ilkokul,,diger,2.0
lise,,,lise,,kamu,1.0
ilkokul,,,ilkokul,,diger,2.0
universite,,kamu,universite,,kamu,1.0
lise,,,ortaokul,,diger,1.0
lise,,ozel sektor,universite,,ozel sektor,5.0
ilkokul,,,universite,,kamu,4.0
ortaokul,,,ilkokul,,,1.0
ilkokul,,,ilkokul,,diger,5.0
egitimi yok,,,ilkokul,,diger,0.0
ortaokul,,,ortaokul,,,0.0
egitimi yok,,,ilkokul,,,0.0
egitimi yok,,,ortaokul,,,4.0
ilkokul,,,ortaokul,,ozel sektor,1.0
ortaokul,,,lise,,,3.0
universite,,,universite,,ozel sektor,1.0
ilkokul,,,ilkokul,,,3.0
ortaokul,,kamu,lise,,ozel sektor,1.0
egitimi yok,,,ilkokul,,diger,2.0
ilkokul,,,lise,,,0.0
lise,,,ortaokul,,ozel sektor,1.0
ilkokul,,,ilkokul,,diger,4.0
egitimi yok,,,ilkokul,,,0.0
universite,,,universite,,kamu,1.0
lise,,,universite,,,2.0
ilkokul,,,lise,,kamu,2.0
egitimi yok,,,ilkokul,,,3.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,,universite,,ozel sektor,2.0
universite,,kamu,universite,,,1.0
ilkokul,,ozel sektor,ilkokul,,,1.0
lise,,,lise,,ozel sektor,2.0
ilkokul,,,ilkokul,,diger,5.0
egitimi yok,,,ilkokul,,,5.0
lise,,ozel sektor,ilkokul,,,0.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,,egitimi yok,,,5.0
ilkokul,,,ilkokul,,diger,1.0
lise,,ozel sektor,lise,,,1.0
egitimi yok,,,egitimi yok,,,1.0
egitimi yok,,,ilkokul,,,5.0
universite,,,universite,,,1.0
ortaokul,,,universite,,kamu,4.0
lise,,,universite,,kamu,1.0
universite,,kamu,lise,,ozel sektor,2.0
ilkokul,,,ilkokul,,diger,3.0
ilkokul,,ozel sektor,egitimi yok,,,1.0
lise,,,ortaokul,,,0.0
ilkokul,,,ilkokul,,kamu,4.0
lise,,ozel sektor,lise,,ozel sektor,1.0
ilkokul,,,lise,,,2.0
egitimi yok,,,ilkokul,,,2.0
ilkokul,,,ilkokul,,diger,2.0
ilkokul,,,ilkokul,,ozel sektor,3.0
ilkokul,,,universite,,,3.0
yuksek lisans,,kamu,universite,,kamu,1.0
ilkokul,,,universite,,kamu,3.0
egitimi yok,,,ilkokul,,,4.0
egitimi yok,,,ilkokul,,ozel sektor,5.0
egitimi yok,,,ilkokul,,ozel sektor,5.0
egitimi yok,,,egitimi yok,,,3.0
ortaokul,,ozel sektor,ortaokul,,,1.0
egitimi yok,,,ilkokul,,ozel sektor,3.0
universite,,,lise,,ozel sektor,1.0
universite,,ozel sektor,universite,,ozel sektor,0.0
lise,,,ilkokul,,ozel sektor,1.0
egitimi yok,,,ilkokul,,,5.0
ilkokul,,,lise,,,1.0
ortaokul,,,universite,,ozel sektor,1.0
ortaokul,,,lise,,diger,4.0
lise,,,universite,,kamu,1.0
lise,,,universite,,,2.0
lise,,,universite,,,1.0
ilkokul,,,ortaokul,,,1.0
ilkokul,,,universite,,,4.0
lise,,,lise,,,2.0
universite,,,universite,,,1.0
egitimi yok,,,ortaokul,,ozel sektor,0.0
egitimi yok,,,ilkokul,,diger,1.0
lise,,,universite,,,0.0
egitimi yok,,,ortaokul,,ozel sektor,2.0
ilkokul,,,ortaokul,,ozel sektor,4.0
egitimi yok,,,ilkokul,,,0.0
ilkokul,,,ilkokul,,,4.0
ilkokul,,,lise,,,1.0
ilkokul,,,universite,,kamu,3.0
universite,,ozel sektor,universite,,,0.0
egitimi yok,,,ilkokul,,,3.0
ilkokul,,,ilkokul,,,2.0
ortaokul,,ozel sektor,ilkokul,,ozel sektor,1.0
ilkokul,,,lise,,,0.0
ilkokul,,,ilkokul,,ozel sektor,4.0
lise,,,universite,,,2.0
ortaokul,,,lise,,,4.0
egitimi yok,,,ilkokul,,kamu,0.0
ortaokul,,ozel sektor,lise,,,3.0
ortaokul,,diger,ilkokul,,diger,1.0
ilkokul,,,ilkokul,,diger,3.0
ilkokul,,,ilkokul,,,3.0
ilkokul,,,ilkokul,,,3.0
lise,,ozel sektor,ortaokul,,kamu,3.0
universite,,kamu,universite,,kamu,2.0
ilkokul,,,ortaokul,,,5.0
ortaokul,,,ilkokul,,diger,2.0
universite,,,universite,,kamu,1.0
egitimi yok,,,ilkokul,,,0.0
ilkokul,,,lise,,ozel sektor,3.0
universite,,,ortaokul,,diger,2.0
ilkokul,,,ortaokul,,diger,1.0
ilkokul,,,ilkokul,,,3.0
ilkokul,,,lise,,diger,2.0
ilkokul,,,lise,,diger,2.0
lise,,,lise,,ozel sektor,3.0
universite,,kamu,universite,,kamu,2.0
egitimi yok,,,ilkokul,,diger,0.0
universite,,,universite,,ozel sektor,1.0
universite,,kamu,universite,,kamu,0.0
universite,,kamu,universite,,,1.0
egitimi yok,,,ilkokul,,ozel sektor,3.0
ortaokul,,,ortaokul,,,2.0
ilkokul,,,ilkokul,,,4.0
yuksek lisans,,kamu,lise,,,1.0
egitimi yok,,,egitimi yok,,,1.0
ilkokul,,,ortaokul,,,3.0
lise,,,universite,,kamu,1.0
,,,lise,,,0.0
ilkokul,,,lise,,,2.0
ortaokul,,,ortaokul,,,1.0
ilkokul,,,ortaokul,,ozel sektor,1.0
ilkokul,,,ilkokul,,ozel sektor,2.0
lise,,,universite,,,2.0
universite,,,lise,,ozel sektor,3.0
lise,,ozel sektor,universite,,,1.0
ortaokul,,,ilkokul,,,3.0
ilkokul,,,ilkokul,,diger,3.0
lise,,,universite,,kamu,2.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,,lise,,ozel sektor,3.0
ilkokul,,,ilkokul,,diger,2.0
universite,,kamu,universite,,ozel sektor,1.0
lise,,,ilkokul,,ozel sektor,2.0
lise,,,universite,,,1.0
lise,,,ilkokul,,ozel sektor,3.0
ilkokul,,,lise,,ozel sektor,1.0
ilkokul,,,ilkokul,,,1.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,ilkokul,,ozel sektor,2.0
universite,,kamu,universite,,kamu,1.0
ilkokul,,,lise,,kamu,1.0
ilkokul,,,lise,,diger,2.0
ortaokul,,,ilkokul,,,1.0
ilkokul,,,ilkokul,,diger,4.0
universite,,,universite,,kamu,1.0
ortaokul,,diger,ilkokul,,,2.0
ilkokul,,,universite,,,2.0
ilkokul,,,ortaokul,,,1.0
ilkokul,,,ilkokul,,diger,3.0
ortaokul,,,universite,,,2.0
ilkokul,,,lise,,,2.0
ilkokul,,,ilkokul,,diger,2.0
ilkokul,,,ortaokul,,,1.0
ilkokul,,,ilkokul,,diger,3.0
lise,,,ilkokul,,,1.0
egitimi yok,,,ilkokul,,kamu,4.0
egitimi yok,,,universite,,diger,5.0
lise,,,ilkokul,,,4.0
ilkokul,,,ortaokul,,diger,1.0
ilkokul,,,ortaokul,,diger,2.0
ortaokul,,ozel sektor,lise,,,1.0
lise,,,ortaokul,,diger,2.0
ortaokul,,,lise,,ozel sektor,1.0
universite,,,universite,,ozel sektor,1.0
ilkokul,,,lise,,ozel sektor,2.0
lise,,,ortaokul,,,1.0
ilkokul,,,ortaokul,,,1.0
lise,,,universite,,diger,
ilkokul,,,universite,,kamu,4.0
ilkokul,,,lise,,,2.0
lise,,kamu,lise,,kamu,2.0
egitimi yok,,,ilkokul,,ozel sektor,0.0
ortaokul,,diger,ilkokul,,,4.0
egitimi yok,,,ilkokul,,,3.0
ilkokul,,,ilkokul,,,2.0
egitimi yok,,,egitimi yok,,diger,0.0
ilkokul,,,universite,,kamu,1.0
lise,,,universite,,,1.0
ilkokul,,,lise,,kamu,2.0
egitimi yok,,,egitimi yok,,ozel sektor,2.0
universite,,kamu,doktora,,ozel sektor,1.0
egitimi yok,,,ilkokul,,,3.0
ilkokul,,,ilkokul,,,4.0
egitimi yok,,,universite,,kamu,2.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,2.0
ilkokul,,,ortaokul,,ozel sektor,2.0
universite,,,yuksek lisans,,,2.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,ilkokul,,diger,1.0
egitimi yok,,,ilkokul,,,3.0
universite,,ozel sektor,universite,,ozel sektor,1.0
egitimi yok,,,egitimi yok,,,0.0
ilkokul,,,ilkokul,,diger,2.0
lise,,ozel sektor,lise,,,1.0
lise,,,lise,,kamu,3.0
universite,,,universite,,kamu,1.0
lise,,ozel sektor,lise,,,2.0
lise,,,universite,,,1.0
egitimi yok,,,ilkokul,,,4.0
lise,,,egitimi yok,,,2.0
egitimi yok,,,ortaokul,,ozel sektor,5.0
ilkokul,,,ilkokul,,diger,5.0
ortaokul,,,ortaokul,,,5.0
yuksek lisans,,kamu,doktora,,kamu,1.0
lise,,,lise,,ozel sektor,2.0
ilkokul,,,ortaokul,,kamu,1.0
egitimi yok,,,ortaokul,,,5.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,universite,,kamu,2.0
ilkokul,,,lise,,,2.0
universite,,ozel sektor,lise,,ozel sektor,1.0
ilkokul,,,lise,,ozel sektor,1.0
egitimi yok,,,ilkokul,,ozel sektor,1.0
lise,,ozel sektor,lise,,,1.0
ilkokul,,,ilkokul,,ozel sektor,2.0
universite,,kamu,universite,,kamu,2.0
ilkokul,,,ilkokul,,ozel sektor,2.0
ilkokul,,,lise,,,1.0
ortaokul,,,ilkokul,,ozel sektor,2.0
egitimi yok,,,ilkokul,,diger,0.0
ilkokul,,,ilkokul,,diger,4.0
ilkokul,,,ortaokul,,,5.0
ilkokul,,diger,ortaokul,,diger,1.0
egitimi yok,,,egitimi yok,,,0.0
lise,,,ilkokul,,,1.0
universite,,kamu,universite,,kamu,1.0
lise,,,universite,,kamu,2.0
lise,,,universite,,kamu,1.0
universite,,kamu,universite,,,1.0
egitimi yok,,,ilkokul,,,5.0
lise,,,ortaokul,,kamu,3.0
egitimi yok,,,egitimi yok,,diger,0.0
universite,,kamu,universite,,ozel sektor,0.0
ilkokul,,,ilkokul,,diger,4.0
ilkokul,,,ilkokul,,,5.0
egitimi yok,,,ilkokul,,,5.0
egitimi yok,,,ilkokul,,diger,3.0
lise,,ozel sektor,ortaokul,,ozel sektor,5.0
egitimi yok,,ozel sektor,lise,,,0.0
universite,,kamu,universite,,kamu,1.0
universite,,kamu,universite,,kamu,1.0
ilkokul,,,ilkokul,,,2.0
egitimi yok,,,egitimi yok,,,5.0
lise,,,universite,,kamu,3.0
ilkokul,,diger,ilkokul,,diger,1.0
ilkokul,,,ilkokul,,diger,1.0
lise,,kamu,universite,,kamu,0.0
egitimi yok,,,egitimi yok,,,4.0
universite,,,universite,,,1.0
lise,,,lise,,diger,1.0
ilkokul,,,universite,,,1.0
ilkokul,,,lise,,diger,0.0
egitimi yok,,,ilkokul,,,4.0
ilkokul,,,ilkokul,,,2.0
ilkokul,,,lise,,,2.0
ortaokul,,,ilkokul,,,0.0
ilkokul,,,ilkokul,,,3.0
lise,,,lise,,ozel sektor,1.0
ortaokul,,kamu,ilkokul,,,2.0
ilkokul,,,ilkokul,,ozel sektor,3.0
ilkokul,,,ilkokul,,,4.0
universite,,kamu,universite,,kamu,1.0
universite,,ozel sektor,universite,,ozel sektor,1.0
yuksek lisans,,kamu,yuksek lisans,,ozel sektor,2.0
ilkokul,,ozel sektor,ilkokul,,ozel sektor,2.0
ilkokul,,,lise,,,4.0
ilkokul,,,lise,,kamu,2.0
egitimi yok,,,ilkokul,,diger,1.0
ilkokul,,,lise,,,5.0
egitimi yok,,,ilkokul,,,5.0
lise,,,universite,,,1.0
universite,,kamu,lise,,,1.0
egitimi yok,,,ilkokul,,diger,1.0
ortaokul,,,universite,,ozel sektor,2.0
lise,,,universite,,,1.0
universite,,,universite,,kamu,1.0
lise,,,ortaokul,,,0.0
ilkokul,,,ilkokul,,,3.0
universite,,kamu,universite,,kamu,2.0
ilkokul,,,ilkokul,,diger,5.0
egitimi yok,,,ilkokul,,,5.0
egitimi yok,,,ortaokul,,ozel sektor,0.0
ilkokul,,,lise,,ozel sektor,0.0
lise,,,lise,,ozel sektor,3.0
lise,,,universite,,,1.0
yuksek lisans,,,yuksek lisans,,ozel sektor,4.0
ilkokul,,,lise,,,2.0
ilkokul,,,lise,,ozel sektor,0.0
ortaokul,,,lise,,ozel sektor,2.0
ilkokul,,,lise,,ozel sektor,2.0
egitimi yok,,,ilkokul,,,0.0
ilkokul,,,ortaokul,,ozel sektor,1.0
universite,,,universite,,,1.0
egitimi yok,,,ilkokul,,diger,2.0
ilkokul,,,universite,,kamu,1.0
egitimi yok,,,ilkokul,,diger,0.0
ilkokul,,,lise,,,4.0
ortaokul,,,ortaokul,,ozel sektor,3.0
lise,,,lise,,diger,3.0
lise,,,universite,,,1.0
lise,,ozel sektor,doktora,,ozel sektor,1.0
ortaokul,,,universite,,kamu,3.0
ilkokul,,,ilkokul,,diger,2.0
lise,,,lise,,,1.0
lise,,diger,universite,,ozel sektor,1.0
ilkokul,,,universite,,ozel sektor,2.0
ilkokul,,,ortaokul,,,1.0
universite,,,universite,,ozel sektor,1.0
ortaokul,,,lise,,diger,2.0
egitimi yok,,,lise,,,3.0
ilkokul,,,ilkokul,,ozel sektor,0.0
ilkokul,,,ilkokul,,ozel sektor,2.0
egitimi yok,,,egitimi yok,,,3.0
universite,,kamu,universite,,ozel sektor,2.0
ilkokul,,,lise,,kamu,5.0
ilkokul,,,ilkokul,,ozel sektor,1.0
ilkokul,,,lise,,kamu,4.0
egitimi yok,,,ilkokul,,,0.0
ilkokul,,,ortaokul,,,1.0
lise,,,ortaokul,,diger,3.0
universite,,,universite,,ozel sektor,2.0
lise,,,lise,,ozel sektor,1.0
ilkokul,,,ilkokul,,diger,2.0
ilkokul,,,ortaokul,,diger,0.0
ilkokul,,,universite,,,4.0
lise,,,universite,,,1.0
lise,,,ilkokul,,ozel sektor,2.0
ilkokul,,,lise,,,1.0
lise,,,ortaokul,,,1.0
lise,,,lise,,kamu,1.0
,,,,,,
ortaokul,,,ortaokul,,diger,2.0
lise,,,lise,,ozel sektor,
ilkokul,,,universite,,,3.0
universite,,,universite,,ozel sektor,2.0
ilkokul,,,universite,,,2.0
