Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Kardes Sayisi
2021,17.0,erkek,2001/03/29,Null,hatay,4
2021,13.0,erkek,2002/01/08,elazig,elazig,3
2021,13.0,erkek,1999/01/15,ankara,ankara,2
2021,22.0,kadin,1998/07/15,izmir,izmir,1
2021,7.0,kadin,1997/09/30,istanbul,istanbul,0
2021,32.0,kadin,1996/01/01,kars,antalya,3
2021,14.0,kadin,1997/08/29,bursa,izmir,0
2021,5.0,erkek,2001/01/02,sanliurfa,sanliurfa,0
2021,49.0,kadin,2001/03/14,sanliurfa,sanliurfa,5
2021,18.0,erkek,2002/09/10,bursa,bursa,1
2021,49.0,erkek,1997/11/30,bursa,istanbul,1
2021,7.0,kadin,1970/01/01,konya,edirne,5
2021,20.0,kadin,2002/03/09,istanbul,istanbul,3
2021,10.0,erkek,1998/03/14,kars,kars,2
2021,5.0,erkek,2001/08/21,bitlis,bitlis,1
2021,20.0,kadin,1999/08/02,adana,adana,2
2021,7.0,kadin,2001/06/23,elazig,malatya,1
2021,33.0,kadin,2000/05/10,kahramanmaras,kahramanmaras,3
2021,35.0,erkek,2001/06/04,istanbul,istanbul,3
2021,39.0,kadin,2001/03/02,balikesir,istanbul,0
2021,7.0,kadin,2001/07/10,van,van,0
2021,7.0,kadin,2001/02/17,istanbul,gaziantep,5
2021,35.0,kadin,1970/01/01,ankara,ankara,2
2021,35.0,erkek,2001/09/23,sanliurfa,sanliurfa,2
2021,15.0,kadin,2001/02/24,agri,agri,2
2021,38.0,erkek,2002/03/21,bingol,malatya,3
2021,32.0,erkek,2000/08/15,batman,batman,5
2021,36.0,erkek,1998/12/20,diyarbakir,diyarbakir,1
2021,36.0,erkek,1998/10/10,hatay,hatay,4
2021,40.0,erkek,2001/06/04,mugla,hatay,1
2021,12.0,kadin,2002/05/10,cankiri,ankara,0
2021,11.0,erkek,2000/11/04,trabzon,trabzon,0
2021,19.0,kadin,2000/08/01,antalya,antalya,0
2021,5.0,erkek,2001/09/25,istanbul,istanbul,2
2021,30.0,erkek,1970/01/01,sanliurfa,sanliurfa,0
2021,15.0,kadin,2001/01/01,hakkari,hakkari,0
2021,37.0,kadin,2001/10/17,kocaeli,kocaeli,3
2021,31.0,erkek,1999/09/04,elazig,elazig,1
2021,7.0,kadin,2000/05/12,kahramanmaras,kahramanmaras,3
2021,42.0,erkek,2000/11/22,bingol,konya,1
2021,32.0,kadin,2002/01/01,Null,mersin,2
2021,32.0,erkek,2000/12/10,elazig,elazig,1
2021,35.0,erkek,2001/10/29,isparta,isparta,1
2021,5.0,erkek,2002/02/01,isparta,isparta,1
2021,18.0,erkek,2002/06/26,mersin,adana,1
2021,68.0,kadin,1998/02/19,bursa,balikesir,1
2021,17.0,kadin,2001/05/27,van,kocaeli,5
2021,7.0,kadin,2000/12/24,bingol,bingol,3
2021,35.0,kadin,1998/01/19,gaziantep,ankara,1
2021,14.0,kadin,2003/01/15,agri,agri,0
2021,15.0,kadin,2001/08/01,diyarbakir,diyarbakir,0
2021,12.0,kadin,2000/03/16,yozgat,yozgat,3
2021,50.0,kadin,1999/09/26,mugla,mugla,0
2021,5.0,erkek,2000/06/20,bursa,bursa,2
2021,15.0,kadin,1998/10/16,hakkari,hakkari,0
2021,12.0,kadin,2000/01/04,sirnak,sirnak,4
2021,42.0,erkek,1999/11/15,samsun,samsun,2
2021,13.0,erkek,1999/09/09,mus,gaziantep,0
2021,37.0,kadin,2000/11/22,istanbul,malatya,2
2021,12.0,kadin,1998/12/15,cankiri,ankara,3
2021,5.0,erkek,2001/10/13,sanliurfa,sanliurfa,0
2021,7.0,kadin,2001/01/01,ardahan,ardahan,1
2021,38.0,kadin,2000/11/10,hatay,hatay,2
2021,24.0,kadin,2001/01/27,artvin,sinop,2
2021,28.0,belirtmek istemiyorum,2001/07/24,sanliurfa,sanliurfa,0
2021,30.0,kadin,2000/02/14,diyarbakir,diyarbakir,3
2021,35.0,kadin,2001/05/04,agri,agri,0
2021,18.0,erkek,2000/10/15,giresun,istanbul,2
2021,7.0,kadin,2001/01/22,mersin,mersin,3
2021,12.0,kadin,2001/05/10,bitlis,bitlis,3
2021,33.0,erkek,2000/09/01,kahramanmaras,kahramanmaras,3
2021,7.0,kadin,2001/03/04,bitlis,bitlis,0
2021,7.0,kadin,2000/01/13,sivas,sivas,1
2021,39.0,kadin,2002/06/14,kutahya,kutahya,2
2021,28.0,erkek,2000/09/05,yozgat,kayseri,2
2021,15.0,erkek,2001/10/18,kocaeli,kocaeli,2
2021,17.0,kadin,1999/06/26,istanbul,istanbul,2
2021,10.0,erkek,1998/04/10,sanliurfa,sanliurfa,0
2021,28.0,erkek,2001/04/25,yozgat,kayseri,4
2021,42.0,erkek,2000/08/03,mardin,mardin,0
2021,35.0,erkek,1999/07/12,mardin,mardin,3
2021,18.0,erkek,2001/07/24,igdir,igdir,3
2021,27.0,kadin,2002/07/07,karabuk,karabuk,3
2021,10.0,erkek,1998/04/25,konya,konya,1
2021,7.0,kadin,2001/08/30,bursa,bursa,3
2021,10.0,erkek,2000/02/25,hatay,hatay,1
2021,40.0,erkek,2000/09/06,diyarbakir,istanbul,2
2021,29.0,kadin,1999/08/16,istanbul,istanbul,3
2021,12.0,kadin,2002/10/13,diyarbakir,diyarbakir,0
2021,12.0,kadin,2002/04/17,diyarbakir,diyarbakir,2
2021,22.0,kadin,2000/05/19,adana,adana,1
2021,29.0,kadin,1999/08/19,gaziantep,gaziantep,2
2021,7.0,kadin,2000/08/08,sirnak,sirnak,0
2021,19.0,kadin,1999/05/12,kayseri,kayseri,2
2021,12.0,erkek,1997/11/03,van,kocaeli,0
2021,27.0,kadin,2001/09/08,ankara,ankara,3
2021,27.0,erkek,2001/11/21,kars,kars,1
2021,34.0,kadin,1998/11/09,mersin,istanbul,1
2021,36.0,kadin,1999/01/03,istanbul,istanbul,1
2021,5.0,erkek,2002/03/07,istanbul,istanbul,1
2021,19.0,kadin,1970/01/01,igdir,istanbul,3
2021,5.0,erkek,2001/06/22,corum,ankara,1
2021,5.0,erkek,2001/04/04,yozgat,yozgat,2
2021,7.0,kadin,1997/12/17,antalya,antalya,3
2021,15.0,erkek,2002/05/20,kutahya,kutahya,1
2021,31.0,erkek,1997/02/17,batman,istanbul,4
2021,35.0,erkek,2000/01/05,kirikkale,ankara,4
2021,21.0,kadin,1999/02/28,istanbul,istanbul,3
2021,10.0,erkek,2000/02/02,trabzon,trabzon,1
2021,20.0,kadin,2001/03/10,van,van,3
2021,23.0,erkek,1998/04/10,agri,istanbul,4
2021,15.0,erkek,1970/01/01,kayseri,kayseri,2
2021,15.0,kadin,2001/11/26,antalya,antalya,2
2021,7.0,kadin,1970/01/01,Null,Null,4
2021,22.0,kadin,2001/02/22,Null,sakarya,2
2021,7.0,kadin,1999/03/13,batman,batman,0
2021,27.0,erkek,2002/01/21,ardahan,istanbul,3
2021,45.0,erkek,1997/01/01,sanliurfa,sanliurfa,0
2021,5.0,erkek,2000/01/15,sanliurfa,sanliurfa,0
2021,22.0,erkek,2002/05/04,kocaeli,kocaeli,4
2021,19.0,kadin,2002/09/28,sakarya,sakarya,2
2021,19.0,kadin,2000/09/14,diyarbakir,diyarbakir,3
2021,28.0,kadin,1999/05/24,manisa,manisa,3
2021,7.0,kadin,1998/12/11,malatya,malatya,2
2021,22.0,kadin,2001/03/25,diyarbakir,van,1
2021,22.0,erkek,2000/01/24,ankara,ankara,1
2021,13.0,erkek,2001/05/09,antalya,antalya,2
2021,7.0,kadin,1999/01/30,sivas,sivas,3
2021,35.0,erkek,2001/02/23,sirnak,mersin,0
2021,42.0,kadin,1998/07/01,mardin,mardin,0
2021,7.0,kadin,2000/10/25,batman,batman,4
2021,19.0,kadin,2000/08/11,adiyaman,adiyaman,3
2021,22.0,kadin,1999/04/15,sirnak,sirnak,0
2021,20.0,erkek,1998/09/20,mardin,mardin,0
2021,13.0,erkek,1998/01/01,sanliurfa,sanliurfa,0
2021,28.0,erkek,2000/02/10,konya,konya,2
2021,15.0,kadin,1998/01/06,denizli,denizli,2
2021,7.0,kadin,2000/10/28,diyarbakir,diyarbakir,4
2021,5.0,erkek,2001/08/10,istanbul,giresun,2
2021,39.0,kadin,1970/01/01,van,istanbul,1
2021,7.0,kadin,2000/10/21,afyonkarahisar,afyonkarahisar,1
2021,17.0,erkek,2001/02/20,elazig,elazig,2
2021,27.0,kadin,2001/04/28,istanbul,istanbul,1
2021,7.0,kadin,2001/11/24,gaziantep,gaziantep,4
2021,14.0,kadin,2000/07/27,diyarbakir,diyarbakir,5
2021,20.0,erkek,2001/02/05,istanbul,gaziantep,4
2021,29.0,kadin,2000/07/10,izmir,izmir,3
2021,26.0,erkek,1970/01/01,kocaeli,kocaeli,3
2021,45.0,kadin,2001/02/08,sakarya,sakarya,1
2021,22.0,kadin,2000/07/15,kocaeli,kocaeli,1
2021,12.0,kadin,2001/05/18,hakkari,hakkari,0
2021,22.0,erkek,2001/07/01,igdir,igdir,0
2021,27.0,kadin,2001/12/04,gaziantep,gaziantep,3
2021,42.0,kadin,2001/08/30,diyarbakir,mersin,3
2021,45.0,erkek,2000/08/23,mugla,antalya,3
2021,12.0,erkek,2001/08/01,hakkari,hakkari,0
2021,12.0,kadin,2001/12/01,bursa,bursa,1
2021,7.0,kadin,2001/03/25,bitlis,bitlis,0
2021,7.0,kadin,2001/05/31,adana,adana,1
2021,7.0,kadin,2002/09/25,van,kirsehir,4
2021,10.0,erkek,2001/06/15,sanliurfa,sanliurfa,5
2021,14.0,kadin,2002/06/15,sakarya,sakarya,2
2021,7.0,kadin,2000/03/03,kahramanmaras,gaziantep,4
2021,7.0,kadin,1970/01/01,adana,adana,1
2021,5.0,erkek,2001/12/15,diyarbakir,diyarbakir,3
2021,14.0,kadin,1999/02/10,ankara,ankara,3
2021,22.0,kadin,1997/07/04,izmir,izmir,2
2021,26.0,erkek,2000/09/17,bursa,bursa,2
2021,45.0,erkek,2001/02/08,kahramanmaras,kahramanmaras,2
2021,13.0,erkek,2000/06/24,mardin,mardin,3
2021,12.0,kadin,2000/02/20,mus,mus,3
2021,28.0,erkek,2000/06/06,malatya,malatya,3
2021,24.0,kadin,2001/07/18,kastamonu,kastamonu,0
2021,28.0,erkek,2002/05/27,kars,kars,5
2021,40.0,kadin,1999/04/24,istanbul,istanbul,2
2021,40.0,erkek,2001/04/15,van,van,0
2021,7.0,kadin,2000/07/13,konya,konya,1
2021,7.0,kadin,2001/02/03,kayseri,kayseri,3
2021,7.0,kadin,2000/10/08,siirt,siirt,0
2021,45.0,erkek,2000/02/20,mersin,mersin,2
2021,5.0,erkek,2001/09/29,kahramanmaras,kahramanmaras,3
2021,5.0,erkek,1999/09/27,kahramanmaras,kahramanmaras,1
2021,40.0,erkek,2000/01/10,hatay,hatay,2
2021,23.0,erkek,2001/02/26,adana,antalya,1
2021,12.0,kadin,1999/10/02,erzurum,erzurum,0
2021,28.0,erkek,2000/02/28,balikesir,balikesir,1
2021,30.0,kadin,1999/01/05,diyarbakir,diyarbakir,3
2021,33.0,erkek,2002/01/20,hatay,hatay,4
2021,18.0,erkek,2002/07/10,diyarbakir,diyarbakir,4
2021,5.0,erkek,2001/09/17,tunceli,tunceli,2
2021,7.0,kadin,2001/01/10,aydin,aydin,1
2021,7.0,kadin,2002/03/27,agri,agri,0
2021,7.0,kadin,2000/03/29,sakarya,sakarya,4
2021,25.0,kadin,2002/08/06,bursa,bursa,2
2021,22.0,kadin,1970/01/01,adana,osmaniye,1
2021,19.0,kadin,2002/12/12,antalya,antalya,4
2021,7.0,kadin,1999/07/13,mugla,mugla,4
2021,30.0,kadin,2002/10/28,agri,agri,3
2021,14.0,kadin,2000/06/27,diyarbakir,diyarbakir,0
2021,28.0,erkek,2001/01/01,kahramanmaras,kahramanmaras,2
2021,32.0,erkek,2001/09/30,diyarbakir,diyarbakir,4
2021,45.0,erkek,2001/02/14,hatay,hatay,1
2021,30.0,kadin,2000/03/20,malatya,malatya,5
2021,22.0,kadin,2001/08/21,gaziantep,gaziantep,3
2021,38.0,erkek,2001/01/19,konya,antalya,2
2021,17.0,kadin,2002/07/17,eskisehir,eskisehir,1
2021,15.0,erkek,2000/12/14,eskisehir,eskisehir,1
2021,22.0,erkek,2001/01/15,malatya,malatya,5
2021,21.0,erkek,1998/08/14,zonguldak,zonguldak,1
2021,29.0,kadin,2000/01/01,elazig,tunceli,1
2021,64.0,erkek,2001/08/24,istanbul,istanbul,1
2021,38.0,kadin,2000/01/01,nigde,nigde,2
2021,36.0,erkek,1997/08/20,tunceli,izmir,1
2021,20.0,kadin,2002/09/02,istanbul,istanbul,2
2021,22.0,kadin,1999/10/20,gaziantep,gaziantep,5
2021,32.0,kadin,1999/07/01,mardin,mardin,0
2021,21.0,erkek,2001/12/28,Null,balikesir,2
2021,22.0,kadin,1970/01/01,corum,corum,1
2021,22.0,kadin,2001/10/01,istanbul,istanbul,2
2021,10.0,erkek,2002/06/02,nigde,istanbul,1
2021,15.0,kadin,2001/03/21,istanbul,istanbul,1
2021,27.0,erkek,2002/04/08,kayseri,kayseri,2
2021,24.0,kadin,2001/07/23,istanbul,izmir,1
2021,5.0,erkek,2000/09/04,kocaeli,kocaeli,1
2021,13.0,erkek,2001/06/26,istanbul,istanbul,2
2021,10.0,erkek,2001/09/20,gaziantep,gaziantep,4
2021,22.0,kadin,2000/12/09,ankara,ankara,3
2021,13.0,erkek,1999/09/19,kayseri,kayseri,1
2021,13.0,erkek,2000/10/23,istanbul,istanbul,2
2021,10.0,erkek,1999/03/27,agri,agri,2
2021,33.0,kadin,1970/01/01,erzurum,erzurum,1
2021,25.0,erkek,2002/04/22,ankara,ankara,2
2021,32.0,kadin,2000/05/20,tunceli,tunceli,3
2021,12.0,kadin,2001/04/03,sanliurfa,Null,2
2021,20.0,erkek,2000/08/01,istanbul,istanbul,4
2021,7.0,kadin,2001/03/29,mus,mus,0
2021,12.0,kadin,1997/07/30,osmaniye,adana,3
2021,23.0,erkek,2002/05/27,osmaniye,mersin,1
2021,17.0,kadin,1998/05/21,sirnak,denizli,2
2021,49.0,kadin,2002/02/20,izmir,izmir,1
2021,10.0,erkek,2002/08/06,malatya,gaziantep,4
2021,23.0,erkek,2001/09/13,mersin,mersin,0
2021,25.0,erkek,1999/04/27,sanliurfa,konya,3
2021,23.0,erkek,2000/04/08,ordu,ordu,2
2021,18.0,erkek,2001/04/30,adana,adana,1
2021,52.0,kadin,2001/03/19,malatya,malatya,1
2021,28.0,erkek,2000/10/15,istanbul,istanbul,5
2021,5.0,erkek,2001/02/02,erzurum,erzurum,3
2021,7.0,kadin,1999/09/29,osmaniye,osmaniye,2
2021,5.0,erkek,2002/03/07,konya,konya,3
2021,7.0,kadin,2001/07/29,istanbul,tekirdag,2
2021,15.0,kadin,2002/04/01,hatay,hatay,2
2021,13.0,erkek,1997/04/01,sanliurfa,sanliurfa,0
2021,23.0,erkek,2002/01/01,van,van,0
2021,18.0,erkek,2002/06/22,hatay,hatay,3
2021,37.0,kadin,2001/01/01,eskisehir,eskisehir,2
2021,39.0,kadin,2001/05/09,istanbul,istanbul,2
2021,15.0,kadin,2000/11/04,istanbul,istanbul,2
2021,22.0,kadin,2000/11/19,manisa,nevsehir,3
2021,18.0,erkek,1970/01/01,diyarbakir,diyarbakir,3
2021,2.0,kadin,2000/05/03,ankara,ankara,2
2021,25.0,erkek,1970/01/01,agri,agri,4
2021,44.0,Null,Null,Null,Null,1
2021,12.0,kadin,2001/01/05,mardin,mardin,0
2021,12.0,kadin,2001/02/15,ordu,istanbul,1
2021,30.0,erkek,2001/11/28,istanbul,istanbul,2
2021,5.0,erkek,2001/03/15,malatya,malatya,5
2021,45.0,kadin,2002/08/13,afyonkarahisar,afyonkarahisar,3
2021,27.0,kadin,1999/12/28,kirklareli,kirklareli,1
2021,36.0,erkek,2002/04/30,erzurum,erzurum,4
2021,40.0,kadin,2001/02/16,diyarbakir,diyarbakir,5
2021,42.0,kadin,2000/08/04,antalya,antalya,2
2021,22.0,kadin,2000/03/01,batman,bursa,3
2021,40.0,kadin,2001/01/02,antalya,antalya,3
2021,19.0,kadin,2000/01/25,izmir,izmir,0
2021,44.0,erkek,2003/05/25,igdir,igdir,4
2021,25.0,erkek,2000/12/08,mardin,diyarbakir,2
2021,15.0,kadin,1999/09/06,malatya,malatya,3
2021,15.0,kadin,2001/07/02,samsun,igdir,2
2021,51.0,erkek,1970/01/01,diyarbakir,diyarbakir,4
2021,5.0,erkek,2002/04/01,afyonkarahisar,afyonkarahisar,3
2021,30.0,kadin,2001/01/31,mus,mus,4
2021,25.0,erkek,2002/11/06,istanbul,istanbul,1
2021,22.0,kadin,2001/07/27,antalya,antalya,3
2021,25.0,kadin,2001/10/29,istanbul,istanbul,1
2021,2.0,kadin,1998/03/03,agri,istanbul,0
2021,19.0,kadin,2001/07/02,Null,izmir,2
2021,20.0,erkek,1970/01/01,mardin,batman,5
2021,25.0,erkek,2001/09/28,trabzon,istanbul,1
2021,5.0,erkek,2002/02/12,tokat,tokat,1
2021,30.0,kadin,1998/08/24,erzurum,eskisehir,2
2021,22.0,kadin,2001/03/25,konya,konya,2
2021,52.0,kadin,2000/04/24,istanbul,istanbul,4
2021,22.0,kadin,2001/03/14,kocaeli,istanbul,1
2021,42.0,kadin,1999/11/07,kahramanmaras,istanbul,4
2021,29.0,kadin,1997/10/10,van,van,0
2021,28.0,erkek,2002/10/28,ordu,ordu,3
2021,25.0,Null,Null,Null,Null,2
2021,25.0,kadin,2000/12/23,konya,konya,2
2021,28.0,kadin,1998/08/18,hatay,hatay,2
2021,23.0,kadin,2001/11/16,istanbul,istanbul,2
2021,14.0,kadin,2002/07/03,batman,batman,0
2021,25.0,erkek,2001/12/19,kayseri,kayseri,2
2021,7.0,kadin,2001/02/13,diyarbakir,bursa,5
2021,38.0,kadin,2001/07/22,izmir,izmir,0
2021,7.0,kadin,2000/03/15,malatya,malatya,3
2021,7.0,kadin,2002/07/26,ordu,ordu,2
2021,32.0,erkek,1999/10/29,aydin,bursa,3
2021,12.0,kadin,2002/03/07,tokat,tokat,2
2021,5.0,erkek,1998/11/13,hatay,hatay,2
2021,40.0,erkek,2001/08/29,adana,adana,2
2021,5.0,erkek,2000/09/19,mersin,mersin,2
2021,18.0,erkek,2000/01/30,diyarbakir,balikesir,2
2021,42.0,erkek,2001/10/12,erzurum,erzurum,3
2021,35.0,erkek,2001/03/05,istanbul,istanbul,1
2021,44.0,erkek,1999/09/21,izmir,istanbul,1
2021,38.0,erkek,2001/06/01,osmaniye,gaziantep,3
2021,40.0,erkek,2000/09/03,ankara,ankara,1
2021,7.0,kadin,2001/02/08,manisa,manisa,1
2021,20.0,kadin,1998/01/13,diyarbakir,diyarbakir,0
2021,37.0,kadin,2000/07/16,ankara,ankara,2
2021,14.0,kadin,2001/11/03,gaziantep,gaziantep,2
2021,42.0,erkek,1970/01/01,samsun,istanbul,3
2021,35.0,erkek,1998/11/30,diyarbakir,diyarbakir,2
2021,20.0,erkek,2001/03/21,agri,istanbul,0
2021,32.0,kadin,2002/08/24,istanbul,nevsehir,4
2021,15.0,kadin,2000/02/24,diyarbakir,diyarbakir,4
2021,12.0,kadin,2001/01/06,kastamonu,istanbul,2
2021,25.0,erkek,Null,zonguldak,zonguldak,2
2021,27.0,kadin,2000/07/13,karabuk,karabuk,1
2021,42.0,kadin,1999/08/04,istanbul,istanbul,3
2021,19.0,erkek,2002/06/20,sirnak,sirnak,0
2021,32.0,kadin,1998/08/01,giresun,istanbul,3
2021,18.0,erkek,2000/03/04,kocaeli,kocaeli,1
2021,15.0,erkek,2001/02/07,mardin,mardin,4
2021,15.0,erkek,2001/06/10,siirt,siirt,4
2021,26.0,erkek,1999/06/01,diyarbakir,sanliurfa,0
2021,40.0,kadin,1999/05/05,diyarbakir,agri,0
2021,17.0,kadin,2001/01/06,kirklareli,tekirdag,1
2021,5.0,erkek,2000/09/20,usak,usak,1
2021,12.0,kadin,2001/05/01,sanliurfa,sanliurfa,4
2021,25.0,erkek,1970/01/01,kars,kars,5
2021,21.0,kadin,2002/11/14,ankara,ankara,2
2021,30.0,kadin,1998/12/28,karabuk,karabuk,2
2021,48.0,erkek,2002/02/25,ankara,ankara,2
2021,45.0,kadin,2000/06/01,agri,agri,4
2021,60.0,erkek,2000/08/04,hatay,sakarya,4
2021,40.0,erkek,2001/01/15,adiyaman,antalya,3
2021,28.0,erkek,2002/01/01,gaziantep,gaziantep,4
2021,7.0,kadin,1999/11/26,mersin,mersin,2
2021,32.0,kadin,2002/02/01,ankara,ankara,1
2021,10.0,erkek,2001/04/17,sakarya,sakarya,3
2021,10.0,erkek,2002/05/16,kastamonu,sakarya,1
2021,10.0,erkek,1970/01/01,istanbul,istanbul,3
2021,36.0,erkek,2001/10/19,sirnak,sirnak,5
2021,41.0,erkek,1995/08/08,isparta,isparta,1
2021,19.0,kadin,2001/02/08,istanbul,istanbul,3
2021,12.0,kadin,2001/06/04,adana,adana,2
2021,10.0,kadin,1999/09/04,trabzon,trabzon,3
2021,37.0,kadin,2001/03/17,hatay,hatay,1
2021,14.0,kadin,1999/04/10,izmir,izmir,0
2021,12.0,kadin,2000/01/01,bursa,bursa,0
2021,11.0,erkek,2001/08/17,sivas,sivas,1
2021,23.0,erkek,2002/03/24,kocaeli,izmir,4
2021,7.0,kadin,2001/01/11,istanbul,istanbul,1
2021,38.0,kadin,2001/01/01,kutahya,kutahya,2
2021,54.0,erkek,2002/10/10,kocaeli,kocaeli,2
2021,7.0,kadin,1999/08/12,adana,adana,1
2021,20.0,erkek,2001/10/23,sirnak,sirnak,0
2021,7.0,kadin,1999/06/11,samsun,samsun,2
2021,30.0,erkek,1999/02/04,agri,agri,3
2021,20.0,erkek,2001/08/16,manisa,manisa,1
2021,38.0,erkek,1999/01/01,sakarya,sakarya,2
2021,35.0,erkek,2000/04/15,elazig,elazig,0
2021,17.0,kadin,2001/01/31,bitlis,bitlis,0
2021,61.0,erkek,1997/09/18,erzurum,erzurum,0
2021,20.0,erkek,1998/07/24,istanbul,istanbul,4
2021,48.0,erkek,1999/04/09,ankara,ankara,1
2021,17.0,erkek,1998/09/24,mersin,istanbul,1
2021,22.0,kadin,2000/01/01,siirt,istanbul,0
2021,35.0,erkek,1999/09/24,agri,istanbul,5
2021,48.0,erkek,2002/03/06,bursa,balikesir,2
2021,43.0,kadin,1999/03/18,tokat,tokat,1
2021,35.0,kadin,2001/03/30,istanbul,istanbul,1
2021,12.0,kadin,2000/07/30,izmir,izmir,3
2021,14.0,kadin,1970/01/01,bursa,bursa,1
2021,32.0,erkek,1999/07/08,bursa,ankara,1
2021,12.0,kadin,2001/03/03,trabzon,trabzon,3
2021,68.0,kadin,2000/06/14,konya,istanbul,2
2021,14.0,kadin,2001/08/17,ankara,ankara,0
2021,15.0,Null,Null,Null,Null,1
2021,24.0,kadin,2001/07/13,karabuk,karabuk,4
2021,17.0,kadin,2002/10/10,izmir,izmir,0
2021,7.0,kadin,2002/11/16,siirt,corum,2
2021,27.0,erkek,2000/02/17,tokat,tokat,4
2021,32.0,kadin,1999/09/16,corum,istanbul,2
2021,19.0,kadin,1999/11/09,antalya,ankara,2
2021,29.0,kadin,2001/11/04,tokat,tokat,1
2021,12.0,kadin,1999/09/15,bitlis,bitlis,0
2021,7.0,kadin,2001/03/24,ankara,ankara,2
2021,58.0,erkek,2001/10/09,istanbul,istanbul,1
2021,30.0,kadin,2000/07/10,hatay,hatay,1
2021,22.0,kadin,1997/10/14,izmir,adana,1
2021,18.0,erkek,1999/05/28,bitlis,bitlis,0
2021,26.0,erkek,1970/01/01,sivas,sivas,4
2021,22.0,kadin,1999/04/25,batman,batman,0
2021,12.0,kadin,2000/03/04,kayseri,kayseri,2
2021,10.0,erkek,2000/06/30,cankiri,cankiri,2
2021,12.0,kadin,1970/01/01,konya,konya,2
2021,48.0,erkek,2001/02/20,kahramanmaras,kahramanmaras,2
2021,14.0,kadin,1998/05/25,malatya,malatya,2
2021,38.0,kadin,2000/01/04,denizli,aydin,1
2021,66.0,erkek,1999/11/06,van,van,2
2021,7.0,kadin,2001/08/16,sivas,sivas,5
2021,28.0,kadin,2000/08/09,edirne,isparta,1
2021,27.0,kadin,2001/10/01,bursa,bursa,1
2021,5.0,erkek,2001/01/22,erzurum,erzurum,3
2021,35.0,kadin,2000/05/12,antalya,istanbul,1
2021,22.0,kadin,2001/10/08,hatay,hatay,3
2021,37.0,kadin,2000/03/01,mardin,mardin,2
2021,42.0,kadin,2001/07/07,ankara,ankara,2
2021,12.0,kadin,2001/01/03,istanbul,istanbul,3
2021,22.0,kadin,2001/01/01,istanbul,istanbul,1
2021,14.0,kadin,2001/12/12,gaziantep,gaziantep,0
2021,17.0,kadin,1970/01/01,ankara,ankara,2
2021,15.0,kadin,2001/01/02,manisa,manisa,3
2021,9.0,kadin,1970/01/01,bursa,bursa,2
2021,58.0,erkek,2000/03/10,istanbul,istanbul,1
2021,35.0,erkek,2000/08/25,samsun,samsun,1
2021,43.0,erkek,2000/07/24,eskisehir,istanbul,1
2021,53.0,kadin,2000/04/17,istanbul,istanbul,1
2021,5.0,erkek,1998/05/19,ordu,ordu,2
2021,47.0,kadin,1998/08/15,istanbul,istanbul,1
2021,32.0,kadin,2000/09/23,osmaniye,istanbul,2
2021,12.0,kadin,1970/01/01,kahramanmaras,kahramanmaras,0
2021,38.0,erkek,2000/12/19,diyarbakir,diyarbakir,4
2021,60.0,erkek,1997/10/01,mus,diyarbakir,5
2021,13.0,erkek,2000/08/19,mersin,mersin,1
2021,20.0,erkek,2000/01/01,istanbul,trabzon,1
2021,19.0,kadin,2001/11/23,aksaray,istanbul,1
2021,24.0,kadin,1998/07/07,adana,adana,0
2021,10.0,erkek,1999/10/16,corum,corum,1
2021,21.0,kadin,1970/01/01,ankara,ankara,2
2021,40.0,erkek,2002/08/10,bursa,izmir,0
2021,66.0,erkek,2000/02/10,kars,istanbul,3
2021,39.0,kadin,2001/09/08,Null,Null,Null
2021,52.0,kadin,1999/06/01,nigde,nigde,2
2021,7.0,kadin,2002/09/12,hatay,hatay,1
2021,7.0,kadin,2002/01/07,zonguldak,zonguldak,2
2021,17.0,erkek,2002/01/01,mus,denizli,5
2021,44.0,kadin,1999/10/09,kars,kars,0
2021,30.0,erkek,2000/05/08,batman,istanbul,2
2021,10.0,erkek,2002/08/02,Null,izmir,1
2021,7.0,kadin,2002/09/03,batman,batman,5
2021,7.0,kadin,2002/06/07,bursa,bursa,3
2021,14.0,kadin,2001/10/24,manisa,eskisehir,1
2021,14.0,kadin,1996/12/01,siirt,siirt,4
2021,24.0,kadin,2001/05/28,istanbul,istanbul,2
2021,30.0,kadin,2001/10/17,gaziantep,gaziantep,0
2021,7.0,kadin,2002/10/02,amasya,istanbul,4
2021,21.0,erkek,2001/12/03,sirnak,sirnak,4
2021,30.0,kadin,2002/04/10,osmaniye,osmaniye,2
2021,35.0,kadin,1996/08/29,elazig,elazig,2
2021,19.0,erkek,2001/08/25,izmir,eskisehir,2
2021,7.0,kadin,2001/01/16,kahramanmaras,kahramanmaras,1
2021,19.0,kadin,1970/01/01,istanbul,istanbul,1
2021,22.0,kadin,1997/08/25,mugla,mugla,2
2021,28.0,kadin,2001/11/26,sanliurfa,istanbul,4
2021,34.0,kadin,2001/09/04,ankara,ankara,2
2021,5.0,erkek,2000/01/19,istanbul,istanbul,1
2021,22.0,erkek,2002/02/26,istanbul,istanbul,2
2021,12.0,kadin,2000/07/01,mardin,mardin,5
2021,22.0,kadin,2000/09/02,istanbul,ordu,4
2021,27.0,erkek,2002/10/10,kahramanmaras,kocaeli,3
